CE15	CTS20001122.1300.0271-CE1
CE16	CTS20001122.1300.0271-CE2
CE17	CTS20001122.1300.0271-CE3
CE13	CTS20001122.1300.0271-CE4
CE14	CTS20001122.1300.0271-CE5
CE2	CTS20001122.1300.0271-CE6
CE1	CTS20001122.1300.0271-CE7
CE3	CTS20001122.1300.0271-CE8
CE4	CTS20001122.1300.0271-CE9
CE5	CTS20001122.1300.0271-CE10
CE6	CTS20001122.1300.0271-CE11
CE7	CTS20001122.1300.0271-CE12
CE8	CTS20001122.1300.0271-CE13
CE9	CTS20001122.1300.0271-CE14
CE10	CTS20001122.1300.0271-CE15
CE11	CTS20001122.1300.0271-CE16
CE12	CTS20001122.1300.0271-CE17
E13	CTS20001122.1300.0271-E1
E14	CTS20001122.1300.0271-E2
E15	CTS20001122.1300.0271-E3
E16	CTS20001122.1300.0271-E4
E17	CTS20001122.1300.0271-E5
E18	CTS20001122.1300.0271-E6
E1	CTS20001122.1300.0271-E7
E2	CTS20001122.1300.0271-E8
E3	CTS20001122.1300.0271-E9
E4	CTS20001122.1300.0271-E10
E5	CTS20001122.1300.0271-E11
E6	CTS20001122.1300.0271-E12
E7	CTS20001122.1300.0271-E13
E8	CTS20001122.1300.0271-E14
E9	CTS20001122.1300.0271-E15
E10	CTS20001122.1300.0271-E16
E11	CTS20001122.1300.0271-E17
E12	CTS20001122.1300.0271-E18
EM1	CTS20001122.1300.0271-E7-1
EM20	CTS20001122.1300.0271-E1-2
EM21	CTS20001122.1300.0271-E10-3
EM30	CTS20001122.1300.0271-E10-4
EM31	CTS20001122.1300.0271-E11-5
EM32	CTS20001122.1300.0271-E12-6
EM33	CTS20001122.1300.0271-E1-7
EM34	CTS20001122.1300.0271-E13-8
EM22	CTS20001122.1300.0271-E10-9
EM23	CTS20001122.1300.0271-E11-10
EM24	CTS20001122.1300.0271-E2-11
EM25	CTS20001122.1300.0271-E3-12
EM26	CTS20001122.1300.0271-E12-13
EM29	CTS20001122.1300.0271-E12-14
EM27	CTS20001122.1300.0271-E4-15
EM28	CTS20001122.1300.0271-E11-16
EM19	CTS20001122.1300.0271-E6-17
EM2	CTS20001122.1300.0271-E8-18
EM3	CTS20001122.1300.0271-E9-19
EM4	CTS20001122.1300.0271-E10-20
EM5	CTS20001122.1300.0271-E7-21
EM6	CTS20001122.1300.0271-E10-22
EM7	CTS20001122.1300.0271-E11-23
EM8	CTS20001122.1300.0271-E12-24
EM9	CTS20001122.1300.0271-E13-25
EM10	CTS20001122.1300.0271-E14-26
EM11	CTS20001122.1300.0271-E7-27
EM12	CTS20001122.1300.0271-E15-28
EM13	CTS20001122.1300.0271-E8-29
EM14	CTS20001122.1300.0271-E16-30
EM15	CTS20001122.1300.0271-E9-31
EM16	CTS20001122.1300.0271-E17-32
EM17	CTS20001122.1300.0271-E18-33
EM18	CTS20001122.1300.0271-E5-34
R1	CTS20001122.1300.0271-R1
R9	CTS20001122.1300.0271-R2
R2	CTS20001122.1300.0271-R3
R3	CTS20001122.1300.0271-R4
R5	CTS20001122.1300.0271-R5
R6	CTS20001122.1300.0271-R6
R4	CTS20001122.1300.0271-R7
R7	CTS20001122.1300.0271-R8
R8	CTS20001122.1300.0271-R9
RM9	CTS20001122.1300.0271-R2-1
RM1	CTS20001122.1300.0271-R1-1
RM2	CTS20001122.1300.0271-R3-1
RM3	CTS20001122.1300.0271-R4-1
RM5	CTS20001122.1300.0271-R5-1
RM6	CTS20001122.1300.0271-R6-1
RM4	CTS20001122.1300.0271-R7-1
RM7	CTS20001122.1300.0271-R8-1
RM8	CTS20001122.1300.0271-R9-1
V1	CTS20001122.1300.0271-EV1
V2	CTS20001122.1300.0271-EV2
VM1	CTS20001122.1300.0271-EV1-1
VM2	CTS20001122.1300.0271-EV2-1
Q1	CTS20001122.1300.0271-T1
Q2	CTS20001122.1300.0271-T2
Q3	CTS20001122.1300.0271-T3
Q4	CTS20001122.1300.0271-T4
Q5	CTS20001122.1300.0271-T5
Q6	CTS20001122.1300.0271-T6
