CE11	CNR20001005.1700.1087-CE1
CE10	CNR20001005.1700.1087-CE2
CE12	CNR20001005.1700.1087-CE3
CE13	CNR20001005.1700.1087-CE4
CE14	CNR20001005.1700.1087-CE5
CE1	CNR20001005.1700.1087-CE6
CE16	CNR20001005.1700.1087-CE7
CE15	CNR20001005.1700.1087-CE8
CE17	CNR20001005.1700.1087-CE9
CE18	CNR20001005.1700.1087-CE10
CE19	CNR20001005.1700.1087-CE11
CE20	CNR20001005.1700.1087-CE12
CE21	CNR20001005.1700.1087-CE13
CE22	CNR20001005.1700.1087-CE14
CE23	CNR20001005.1700.1087-CE15
CE24	CNR20001005.1700.1087-CE16
CE26	CNR20001005.1700.1087-CE17
CE27	CNR20001005.1700.1087-CE18
CE28	CNR20001005.1700.1087-CE19
CE29	CNR20001005.1700.1087-CE20
CE30	CNR20001005.1700.1087-CE21
CE32	CNR20001005.1700.1087-CE22
CE31	CNR20001005.1700.1087-CE23
CE33	CNR20001005.1700.1087-CE24
CE34	CNR20001005.1700.1087-CE25
CE35	CNR20001005.1700.1087-CE26
CE25	CNR20001005.1700.1087-CE27
CE38	CNR20001005.1700.1087-CE28
CE36	CNR20001005.1700.1087-CE29
CE37	CNR20001005.1700.1087-CE30
CE2	CNR20001005.1700.1087-CE31
CE3	CNR20001005.1700.1087-CE32
CE4	CNR20001005.1700.1087-CE33
CE5	CNR20001005.1700.1087-CE34
CE7	CNR20001005.1700.1087-CE35
CE6	CNR20001005.1700.1087-CE36
CE8	CNR20001005.1700.1087-CE37
CE9	CNR20001005.1700.1087-CE38
E15	CNR20001005.1700.1087-E1
E16	CNR20001005.1700.1087-E2
E17	CNR20001005.1700.1087-E3
E18	CNR20001005.1700.1087-E4
E19	CNR20001005.1700.1087-E5
E20	CNR20001005.1700.1087-E6
E21	CNR20001005.1700.1087-E7
E22	CNR20001005.1700.1087-E8
E23	CNR20001005.1700.1087-E9
E24	CNR20001005.1700.1087-E10
E26	CNR20001005.1700.1087-E11
E27	CNR20001005.1700.1087-E12
E28	CNR20001005.1700.1087-E13
E30	CNR20001005.1700.1087-E14
E31	CNR20001005.1700.1087-E15
E32	CNR20001005.1700.1087-E16
E33	CNR20001005.1700.1087-E17
E34	CNR20001005.1700.1087-E18
E35	CNR20001005.1700.1087-E19
E37	CNR20001005.1700.1087-E20
E38	CNR20001005.1700.1087-E21
E39	CNR20001005.1700.1087-E22
E50	CNR20001005.1700.1087-E23
E41	CNR20001005.1700.1087-E24
E42	CNR20001005.1700.1087-E25
E43	CNR20001005.1700.1087-E26
E44	CNR20001005.1700.1087-E27
E45	CNR20001005.1700.1087-E28
E47	CNR20001005.1700.1087-E29
E51	CNR20001005.1700.1087-E30
E52	CNR20001005.1700.1087-E31
E53	CNR20001005.1700.1087-E32
E2	CNR20001005.1700.1087-E33
E3	CNR20001005.1700.1087-E34
E4	CNR20001005.1700.1087-E35
E6	CNR20001005.1700.1087-E36
E7	CNR20001005.1700.1087-E37
E8	CNR20001005.1700.1087-E38
E9	CNR20001005.1700.1087-E39
E10	CNR20001005.1700.1087-E40
E12	CNR20001005.1700.1087-E41
E13	CNR20001005.1700.1087-E42
E14	CNR20001005.1700.1087-E43
EM1	CNR20001005.1700.1087-E6-1
EM17	CNR20001005.1700.1087-E1-2
EM18	CNR20001005.1700.1087-E2-3
EM20	CNR20001005.1700.1087-E3-4
EM21	CNR20001005.1700.1087-E4-5
EM22	CNR20001005.1700.1087-E5-6
EM23	CNR20001005.1700.1087-E33-7
EM24	CNR20001005.1700.1087-E34-8
EM25	CNR20001005.1700.1087-E35-9
EM26	CNR20001005.1700.1087-E39-10
EM27	CNR20001005.1700.1087-E40-11
EM28	CNR20001005.1700.1087-E33-12
EM29	CNR20001005.1700.1087-E35-13
EM30	CNR20001005.1700.1087-E35-14
EM31	CNR20001005.1700.1087-E33-15
EM32	CNR20001005.1700.1087-E35-16
EM33	CNR20001005.1700.1087-E7-17
EM34	CNR20001005.1700.1087-E8-18
EM35	CNR20001005.1700.1087-E9-19
EM40	CNR20001005.1700.1087-E9-20
EM36	CNR20001005.1700.1087-E10-21
EM38	CNR20001005.1700.1087-E11-22
EM39	CNR20001005.1700.1087-E8-23
EM37	CNR20001005.1700.1087-E35-24
EM41	CNR20001005.1700.1087-E12-25
EM42	CNR20001005.1700.1087-E33-26
EM43	CNR20001005.1700.1087-E13-27
EM44	CNR20001005.1700.1087-E11-28
EM46	CNR20001005.1700.1087-E8-29
EM45	CNR20001005.1700.1087-E35-30
EM48	CNR20001005.1700.1087-E35-31
EM49	CNR20001005.1700.1087-E13-32
EM50	CNR20001005.1700.1087-E14-33
EM51	CNR20001005.1700.1087-E15-34
EM52	CNR20001005.1700.1087-E16-35
EM53	CNR20001005.1700.1087-E17-36
EM54	CNR20001005.1700.1087-E23-37
EM55	CNR20001005.1700.1087-E14-38
EM56	CNR20001005.1700.1087-E18-39
EM57	CNR20001005.1700.1087-E35-40
EM59	CNR20001005.1700.1087-E14-41
EM58	CNR20001005.1700.1087-E19-42
EM60	CNR20001005.1700.1087-E33-43
EM61	CNR20001005.1700.1087-E11-44
EM63	CNR20001005.1700.1087-E8-45
EM62	CNR20001005.1700.1087-E35-46
EM64	CNR20001005.1700.1087-E20-47
EM65	CNR20001005.1700.1087-E21-48
EM66	CNR20001005.1700.1087-E22-49
EM67	CNR20001005.1700.1087-E35-50
EM69	CNR20001005.1700.1087-E24-51
EM68	CNR20001005.1700.1087-E25-52
EM70	CNR20001005.1700.1087-E26-53
EM71	CNR20001005.1700.1087-E27-54
EM72	CNR20001005.1700.1087-E28-55
EM73	CNR20001005.1700.1087-E30-56
EM75	CNR20001005.1700.1087-E29-57
EM76	CNR20001005.1700.1087-E35-58
EM77	CNR20001005.1700.1087-E14-59
EM78	CNR20001005.1700.1087-E5-60
EM2	CNR20001005.1700.1087-E33-61
EM74	CNR20001005.1700.1087-E31-62
EM6	CNR20001005.1700.1087-E35-63
EM4	CNR20001005.1700.1087-E32-64
EM3	CNR20001005.1700.1087-E34-65
EM5	CNR20001005.1700.1087-E35-66
EM7	CNR20001005.1700.1087-E36-67
EM8	CNR20001005.1700.1087-E37-68
EM9	CNR20001005.1700.1087-E38-69
EM47	CNR20001005.1700.1087-E35-70
EM10	CNR20001005.1700.1087-E39-71
EM11	CNR20001005.1700.1087-E40-72
EM12	CNR20001005.1700.1087-E35-73
EM13	CNR20001005.1700.1087-E35-74
EM14	CNR20001005.1700.1087-E41-75
EM15	CNR20001005.1700.1087-E42-76
EM16	CNR20001005.1700.1087-E38-77
EM19	CNR20001005.1700.1087-E43-78
R1	CNR20001005.1700.1087-R1
R2	CNR20001005.1700.1087-R2
R3	CNR20001005.1700.1087-R3
R5	CNR20001005.1700.1087-R4
R6	CNR20001005.1700.1087-R5
R7	CNR20001005.1700.1087-R6
R8	CNR20001005.1700.1087-R7
R9	CNR20001005.1700.1087-R8
R10	CNR20001005.1700.1087-R9
R11	CNR20001005.1700.1087-R10
R12	CNR20001005.1700.1087-R11
R13	CNR20001005.1700.1087-R12
R14	CNR20001005.1700.1087-R13
R15	CNR20001005.1700.1087-R14
R16	CNR20001005.1700.1087-R15
R17	CNR20001005.1700.1087-R16
R18	CNR20001005.1700.1087-R17
R19	CNR20001005.1700.1087-R18
