CE15	CTV20001116.1330.1023-CE1
CE12	CTV20001116.1330.1023-CE2
CE14	CTV20001116.1330.1023-CE3
CE13	CTV20001116.1330.1023-CE4
CE16	CTV20001116.1330.1023-CE5
CE17	CTV20001116.1330.1023-CE6
CE18	CTV20001116.1330.1023-CE7
CE19	CTV20001116.1330.1023-CE8
CE20	CTV20001116.1330.1023-CE9
CE21	CTV20001116.1330.1023-CE10
CE22	CTV20001116.1330.1023-CE11
CE23	CTV20001116.1330.1023-CE12
CE24	CTV20001116.1330.1023-CE13
CE25	CTV20001116.1330.1023-CE14
CE26	CTV20001116.1330.1023-CE15
CE27	CTV20001116.1330.1023-CE16
CE28	CTV20001116.1330.1023-CE17
CE29	CTV20001116.1330.1023-CE18
CE30	CTV20001116.1330.1023-CE19
CE31	CTV20001116.1330.1023-CE20
CE32	CTV20001116.1330.1023-CE21
CE33	CTV20001116.1330.1023-CE22
CE34	CTV20001116.1330.1023-CE23
CE35	CTV20001116.1330.1023-CE24
CE3	CTV20001116.1330.1023-CE25
CE36	CTV20001116.1330.1023-CE26
CE46	CTV20001116.1330.1023-CE27
CE47	CTV20001116.1330.1023-CE28
CE1	CTV20001116.1330.1023-CE29
CE38	CTV20001116.1330.1023-CE30
CE39	CTV20001116.1330.1023-CE31
CE40	CTV20001116.1330.1023-CE32
CE41	CTV20001116.1330.1023-CE33
CE42	CTV20001116.1330.1023-CE34
CE43	CTV20001116.1330.1023-CE35
CE45	CTV20001116.1330.1023-CE36
CE44	CTV20001116.1330.1023-CE37
CE48	CTV20001116.1330.1023-CE38
CE49	CTV20001116.1330.1023-CE39
CE50	CTV20001116.1330.1023-CE40
CE51	CTV20001116.1330.1023-CE41
CE52	CTV20001116.1330.1023-CE42
CE2	CTV20001116.1330.1023-CE43
CE37	CTV20001116.1330.1023-CE44
CE4	CTV20001116.1330.1023-CE45
CE5	CTV20001116.1330.1023-CE46
CE6	CTV20001116.1330.1023-CE47
CE7	CTV20001116.1330.1023-CE48
CE8	CTV20001116.1330.1023-CE49
CE9	CTV20001116.1330.1023-CE50
CE10	CTV20001116.1330.1023-CE51
CE11	CTV20001116.1330.1023-CE52
E72	CTV20001116.1330.1023-E1
E13	CTV20001116.1330.1023-E2
E69	CTV20001116.1330.1023-E3
E15	CTV20001116.1330.1023-E4
E16	CTV20001116.1330.1023-E5
E17	CTV20001116.1330.1023-E6
E18	CTV20001116.1330.1023-E7
E19	CTV20001116.1330.1023-E8
E20	CTV20001116.1330.1023-E9
E21	CTV20001116.1330.1023-E10
E22	CTV20001116.1330.1023-E11
E23	CTV20001116.1330.1023-E12
E25	CTV20001116.1330.1023-E13
E26	CTV20001116.1330.1023-E14
E27	CTV20001116.1330.1023-E15
E28	CTV20001116.1330.1023-E16
E29	CTV20001116.1330.1023-E17
E30	CTV20001116.1330.1023-E18
E31	CTV20001116.1330.1023-E19
E32	CTV20001116.1330.1023-E20
E33	CTV20001116.1330.1023-E21
E34	CTV20001116.1330.1023-E22
E35	CTV20001116.1330.1023-E23
E36	CTV20001116.1330.1023-E24
E37	CTV20001116.1330.1023-E25
E38	CTV20001116.1330.1023-E26
E1	CTV20001116.1330.1023-E27
E40	CTV20001116.1330.1023-E28
E41	CTV20001116.1330.1023-E29
E43	CTV20001116.1330.1023-E30
E44	CTV20001116.1330.1023-E31
E45	CTV20001116.1330.1023-E32
E46	CTV20001116.1330.1023-E33
E70	CTV20001116.1330.1023-E34
E71	CTV20001116.1330.1023-E35
E51	CTV20001116.1330.1023-E36
E52	CTV20001116.1330.1023-E37
E53	CTV20001116.1330.1023-E38
E54	CTV20001116.1330.1023-E39
E55	CTV20001116.1330.1023-E40
E56	CTV20001116.1330.1023-E41
E57	CTV20001116.1330.1023-E42
E58	CTV20001116.1330.1023-E43
