CE12	CBS20001113.1000.0822-CE1
CE7	CBS20001113.1000.0822-CE2
CE8	CBS20001113.1000.0822-CE3
CE13	CBS20001113.1000.0822-CE4
CE14	CBS20001113.1000.0822-CE5
CE15	CBS20001113.1000.0822-CE6
CE16	CBS20001113.1000.0822-CE7
CE17	CBS20001113.1000.0822-CE8
CE18	CBS20001113.1000.0822-CE9
CE19	CBS20001113.1000.0822-CE10
CE20	CBS20001113.1000.0822-CE11
CE21	CBS20001113.1000.0822-CE12
CE22	CBS20001113.1000.0822-CE13
CE23	CBS20001113.1000.0822-CE14
CE24	CBS20001113.1000.0822-CE15
CE25	CBS20001113.1000.0822-CE16
CE26	CBS20001113.1000.0822-CE17
CE27	CBS20001113.1000.0822-CE18
CE28	CBS20001113.1000.0822-CE19
CE1	CBS20001113.1000.0822-CE20
CE2	CBS20001113.1000.0822-CE21
CE3	CBS20001113.1000.0822-CE22
CE4	CBS20001113.1000.0822-CE23
CE5	CBS20001113.1000.0822-CE24
CE6	CBS20001113.1000.0822-CE25
CE9	CBS20001113.1000.0822-CE26
CE11	CBS20001113.1000.0822-CE27
CE10	CBS20001113.1000.0822-CE28
E12	CBS20001113.1000.0822-E1
E34	CBS20001113.1000.0822-E2
E15	CBS20001113.1000.0822-E3
E16	CBS20001113.1000.0822-E4
E17	CBS20001113.1000.0822-E5
E18	CBS20001113.1000.0822-E6
E19	CBS20001113.1000.0822-E7
E20	CBS20001113.1000.0822-E8
E21	CBS20001113.1000.0822-E9
E22	CBS20001113.1000.0822-E10
E23	CBS20001113.1000.0822-E11
E24	CBS20001113.1000.0822-E12
E25	CBS20001113.1000.0822-E13
E26	CBS20001113.1000.0822-E14
E27	CBS20001113.1000.0822-E15
E28	CBS20001113.1000.0822-E16
E29	CBS20001113.1000.0822-E17
E31	CBS20001113.1000.0822-E18
E32	CBS20001113.1000.0822-E19
E1	CBS20001113.1000.0822-E20
E2	CBS20001113.1000.0822-E21
E3	CBS20001113.1000.0822-E22
E4	CBS20001113.1000.0822-E23
E5	CBS20001113.1000.0822-E24
E6	CBS20001113.1000.0822-E25
E7	CBS20001113.1000.0822-E26
E8	CBS20001113.1000.0822-E27
E33	CBS20001113.1000.0822-E28
E10	CBS20001113.1000.0822-E29
E11	CBS20001113.1000.0822-E30
EM1	CBS20001113.1000.0822-E20-1
EM19	CBS20001113.1000.0822-E1-2
EM9	CBS20001113.1000.0822-E2-3
EM20	CBS20001113.1000.0822-E22-4
EM32	CBS20001113.1000.0822-E28-5
EM21	CBS20001113.1000.0822-E3-6
EM22	CBS20001113.1000.0822-E4-7
EM23	CBS20001113.1000.0822-E5-8
EM24	CBS20001113.1000.0822-E6-9
EM25	CBS20001113.1000.0822-E7-10
EM26	CBS20001113.1000.0822-E8-11
EM27	CBS20001113.1000.0822-E9-12
EM28	CBS20001113.1000.0822-E10-13
EM29	CBS20001113.1000.0822-E11-14
EM30	CBS20001113.1000.0822-E25-15
EM34	CBS20001113.1000.0822-E25-16
EM31	CBS20001113.1000.0822-E12-17
EM35	CBS20001113.1000.0822-E25-18
EM36	CBS20001113.1000.0822-E13-19
EM40	CBS20001113.1000.0822-E27-20
EM39	CBS20001113.1000.0822-E29-21
EM37	CBS20001113.1000.0822-E23-22
EM38	CBS20001113.1000.0822-E14-23
EM42	CBS20001113.1000.0822-E15-24
EM44	CBS20001113.1000.0822-E23-25
EM45	CBS20001113.1000.0822-E23-26
EM46	CBS20001113.1000.0822-E16-27
EM49	CBS20001113.1000.0822-E23-28
EM47	CBS20001113.1000.0822-E17-29
EM33	CBS20001113.1000.0822-E2-30
EM50	CBS20001113.1000.0822-E18-31
EM51	CBS20001113.1000.0822-E19-32
EM52	CBS20001113.1000.0822-E21-33
EM2	CBS20001113.1000.0822-E21-34
EM3	CBS20001113.1000.0822-E22-35
EM4	CBS20001113.1000.0822-E23-36
EM5	CBS20001113.1000.0822-E24-37
EM6	CBS20001113.1000.0822-E25-38
EM10	CBS20001113.1000.0822-E25-39
