CE12	VOM20001216.0700.1886-CE1
CE16	VOM20001216.0700.1886-CE2
CE19	VOM20001216.0700.1886-CE3
CE13	VOM20001216.0700.1886-CE4
CE14	VOM20001216.0700.1886-CE5
CE15	VOM20001216.0700.1886-CE6
CE18	VOM20001216.0700.1886-CE7
CE17	VOM20001216.0700.1886-CE8
CE20	VOM20001216.0700.1886-CE9
CE21	VOM20001216.0700.1886-CE10
CE22	VOM20001216.0700.1886-CE11
CE23	VOM20001216.0700.1886-CE12
CE24	VOM20001216.0700.1886-CE13
CE1	VOM20001216.0700.1886-CE14
CE25	VOM20001216.0700.1886-CE15
CE26	VOM20001216.0700.1886-CE16
CE27	VOM20001216.0700.1886-CE17
CE28	VOM20001216.0700.1886-CE18
CE2	VOM20001216.0700.1886-CE19
CE3	VOM20001216.0700.1886-CE20
CE5	VOM20001216.0700.1886-CE21
CE6	VOM20001216.0700.1886-CE22
CE7	VOM20001216.0700.1886-CE23
CE8	VOM20001216.0700.1886-CE24
CE9	VOM20001216.0700.1886-CE25
CE10	VOM20001216.0700.1886-CE26
CE4	VOM20001216.0700.1886-CE27
CE11	VOM20001216.0700.1886-CE28
E14	VOM20001216.0700.1886-E1
E30	VOM20001216.0700.1886-E2
E31	VOM20001216.0700.1886-E3
E32	VOM20001216.0700.1886-E4
E18	VOM20001216.0700.1886-E5
E19	VOM20001216.0700.1886-E6
E20	VOM20001216.0700.1886-E7
E23	VOM20001216.0700.1886-E8
E24	VOM20001216.0700.1886-E9
E25	VOM20001216.0700.1886-E10
E26	VOM20001216.0700.1886-E11
E27	VOM20001216.0700.1886-E12
E1	VOM20001216.0700.1886-E13
E28	VOM20001216.0700.1886-E14
E29	VOM20001216.0700.1886-E15
E33	VOM20001216.0700.1886-E16
E34	VOM20001216.0700.1886-E17
E35	VOM20001216.0700.1886-E18
E36	VOM20001216.0700.1886-E19
E2	VOM20001216.0700.1886-E20
E3	VOM20001216.0700.1886-E21
E4	VOM20001216.0700.1886-E22
E5	VOM20001216.0700.1886-E23
E6	VOM20001216.0700.1886-E24
E7	VOM20001216.0700.1886-E25
E8	VOM20001216.0700.1886-E26
E9	VOM20001216.0700.1886-E27
E11	VOM20001216.0700.1886-E28
E12	VOM20001216.0700.1886-E29
E13	VOM20001216.0700.1886-E30
EM1	VOM20001216.0700.1886-E13-1
EM19	VOM20001216.0700.1886-E20-2
EM20	VOM20001216.0700.1886-E13-3
EM21	VOM20001216.0700.1886-E20-4
EM22	VOM20001216.0700.1886-E1-5
EM35	VOM20001216.0700.1886-E2-6
EM52	VOM20001216.0700.1886-E3-7
EM26	VOM20001216.0700.1886-E4-8
EM37	VOM20001216.0700.1886-E9-9
EM23	VOM20001216.0700.1886-E29-10
EM24	VOM20001216.0700.1886-E13-11
EM25	VOM20001216.0700.1886-E20-12
EM27	VOM20001216.0700.1886-E21-13
EM28	VOM20001216.0700.1886-E5-14
EM29	VOM20001216.0700.1886-E29-15
EM30	VOM20001216.0700.1886-E6-16
EM31	VOM20001216.0700.1886-E13-17
EM32	VOM20001216.0700.1886-E7-18
EM33	VOM20001216.0700.1886-E6-19
EM34	VOM20001216.0700.1886-E20-20
EM36	VOM20001216.0700.1886-E20-21
EM38	VOM20001216.0700.1886-E29-22
EM39	VOM20001216.0700.1886-E13-23
EM40	VOM20001216.0700.1886-E28-24
EM41	VOM20001216.0700.1886-E29-25
EM42	VOM20001216.0700.1886-E23-26
EM43	VOM20001216.0700.1886-E22-27
EM44	VOM20001216.0700.1886-E20-28
EM45	VOM20001216.0700.1886-E13-29
EM46	VOM20001216.0700.1886-E20-30
EM48	VOM20001216.0700.1886-E20-31
EM49	VOM20001216.0700.1886-E13-32
EM50	VOM20001216.0700.1886-E13-33
EM51	VOM20001216.0700.1886-E8-34
EM53	VOM20001216.0700.1886-E9-35
EM54	VOM20001216.0700.1886-E20-36
EM55	VOM20001216.0700.1886-E13-37
EM56	VOM20001216.0700.1886-E13-38
EM58	VOM20001216.0700.1886-E20-39
EM57	VOM20001216.0700.1886-E9-40
EM59	VOM20001216.0700.1886-E29-41
EM60	VOM20001216.0700.1886-E10-42
EM61	VOM20001216.0700.1886-E22-43
EM62	VOM20001216.0700.1886-E11-44
EM63	VOM20001216.0700.1886-E12-45
EM64	VOM20001216.0700.1886-E13-46
EM65	VOM20001216.0700.1886-E29-47
EM66	VOM20001216.0700.1886-E29-48
EM67	VOM20001216.0700.1886-E13-49
EM68	VOM20001216.0700.1886-E20-50
EM69	VOM20001216.0700.1886-E14-51
EM70	VOM20001216.0700.1886-E15-52
EM6	VOM20001216.0700.1886-E29-53
EM71	VOM20001216.0700.1886-E16-54
EM72	VOM20001216.0700.1886-E17-55
EM73	VOM20001216.0700.1886-E18-56
EM74	VOM20001216.0700.1886-E19-57
EM2	VOM20001216.0700.1886-E20-58
EM3	VOM20001216.0700.1886-E21-59
EM4	VOM20001216.0700.1886-E20-60
EM5	VOM20001216.0700.1886-E21-61
EM7	VOM20001216.0700.1886-E22-62
EM8	VOM20001216.0700.1886-E22-63
EM9	VOM20001216.0700.1886-E23-64
EM10	VOM20001216.0700.1886-E24-65
EM13	VOM20001216.0700.1886-E24-66
EM11	VOM20001216.0700.1886-E25-67
EM12	VOM20001216.0700.1886-E26-68
EM14	VOM20001216.0700.1886-E27-69
EM47	VOM20001216.0700.1886-E8-70
