CE10	CTS20001024.1300.0506-CE1
CE5	CTS20001024.1300.0506-CE2
CE11	CTS20001024.1300.0506-CE3
CE14	CTS20001024.1300.0506-CE4
CE13	CTS20001024.1300.0506-CE5
CE12	CTS20001024.1300.0506-CE6
CE15	CTS20001024.1300.0506-CE7
CE16	CTS20001024.1300.0506-CE8
CE17	CTS20001024.1300.0506-CE9
CE2	CTS20001024.1300.0506-CE10
CE1	CTS20001024.1300.0506-CE11
CE3	CTS20001024.1300.0506-CE12
CE4	CTS20001024.1300.0506-CE13
CE6	CTS20001024.1300.0506-CE14
CE7	CTS20001024.1300.0506-CE15
CE8	CTS20001024.1300.0506-CE16
CE9	CTS20001024.1300.0506-CE17
E13	CTS20001024.1300.0506-E1
E14	CTS20001024.1300.0506-E2
E15	CTS20001024.1300.0506-E3
E16	CTS20001024.1300.0506-E4
E17	CTS20001024.1300.0506-E5
E18	CTS20001024.1300.0506-E6
E19	CTS20001024.1300.0506-E7
E20	CTS20001024.1300.0506-E8
E21	CTS20001024.1300.0506-E9
E22	CTS20001024.1300.0506-E10
E23	CTS20001024.1300.0506-E11
E1	CTS20001024.1300.0506-E12
E2	CTS20001024.1300.0506-E13
E3	CTS20001024.1300.0506-E14
E4	CTS20001024.1300.0506-E15
E5	CTS20001024.1300.0506-E16
E6	CTS20001024.1300.0506-E17
E7	CTS20001024.1300.0506-E18
E8	CTS20001024.1300.0506-E19
E9	CTS20001024.1300.0506-E20
E10	CTS20001024.1300.0506-E21
E11	CTS20001024.1300.0506-E22
E12	CTS20001024.1300.0506-E23
EM1	CTS20001024.1300.0506-E12-1
EM6	CTS20001024.1300.0506-E2-2
EM19	CTS20001024.1300.0506-E2-3
EM23	CTS20001024.1300.0506-E14-4
EM24	CTS20001024.1300.0506-E14-5
EM25	CTS20001024.1300.0506-E15-6
EM26	CTS20001024.1300.0506-E3-7
EM27	CTS20001024.1300.0506-E4-8
EM28	CTS20001024.1300.0506-E5-9
EM29	CTS20001024.1300.0506-E6-10
EM30	CTS20001024.1300.0506-E7-11
EM31	CTS20001024.1300.0506-E13-12
EM32	CTS20001024.1300.0506-E8-13
EM33	CTS20001024.1300.0506-E9-14
EM34	CTS20001024.1300.0506-E14-15
EM35	CTS20001024.1300.0506-E12-16
EM36	CTS20001024.1300.0506-E15-17
EM37	CTS20001024.1300.0506-E3-18
EM38	CTS20001024.1300.0506-E23-19
EM39	CTS20001024.1300.0506-E1-20
EM40	CTS20001024.1300.0506-E10-21
EM41	CTS20001024.1300.0506-E17-22
EM42	CTS20001024.1300.0506-E2-23
EM43	CTS20001024.1300.0506-E15-24
EM44	CTS20001024.1300.0506-E17-25
EM45	CTS20001024.1300.0506-E12-26
EM46	CTS20001024.1300.0506-E15-27
EM47	CTS20001024.1300.0506-E17-28
EM48	CTS20001024.1300.0506-E11-29
EM49	CTS20001024.1300.0506-E14-30
EM51	CTS20001024.1300.0506-E14-31
EM50	CTS20001024.1300.0506-E14-32
EM2	CTS20001024.1300.0506-E13-33
EM3	CTS20001024.1300.0506-E14-34
EM4	CTS20001024.1300.0506-E15-35
EM5	CTS20001024.1300.0506-E14-36
EM7	CTS20001024.1300.0506-E16-37
EM8	CTS20001024.1300.0506-E17-38
EM9	CTS20001024.1300.0506-E14-39
EM10	CTS20001024.1300.0506-E17-40
EM11	CTS20001024.1300.0506-E15-41
EM12	CTS20001024.1300.0506-E18-42
EM13	CTS20001024.1300.0506-E14-43
EM14	CTS20001024.1300.0506-E19-44
EM15	CTS20001024.1300.0506-E20-45
EM16	CTS20001024.1300.0506-E14-46
EM17	CTS20001024.1300.0506-E21-47
EM18	CTS20001024.1300.0506-E22-48
EM20	CTS20001024.1300.0506-E17-49
EM21	CTS20001024.1300.0506-E23-50
EM22	CTS20001024.1300.0506-E1-51
R1	CTS20001024.1300.0506-R1
R2	CTS20001024.1300.0506-R2
R3	CTS20001024.1300.0506-R3
R5	CTS20001024.1300.0506-R4
R7	CTS20001024.1300.0506-R5
R9	CTS20001024.1300.0506-R6
R10	CTS20001024.1300.0506-R7
R11	CTS20001024.1300.0506-R8
R12	CTS20001024.1300.0506-R9
R13	CTS20001024.1300.0506-R10
R14	CTS20001024.1300.0506-R11
R15	CTS20001024.1300.0506-R12
R17	CTS20001024.1300.0506-R13
R18	CTS20001024.1300.0506-R14
R16	CTS20001024.1300.0506-R15
R19	CTS20001024.1300.0506-R16
R6	CTS20001024.1300.0506-R17
RM1	CTS20001024.1300.0506-R1-1
RM2	CTS20001024.1300.0506-R2-1
RM3	CTS20001024.1300.0506-R3-1
RM5	CTS20001024.1300.0506-R4-1
RM7	CTS20001024.1300.0506-R5-1
RM9	CTS20001024.1300.0506-R6-1
RM10	CTS20001024.1300.0506-R4-2
RM12	CTS20001024.1300.0506-R2-2
RM11	CTS20001024.1300.0506-R9-1
RM14	CTS20001024.1300.0506-R10-1
RM13	CTS20001024.1300.0506-R11-1
RM15	CTS20001024.1300.0506-R12-1
RM17	CTS20001024.1300.0506-R13-1
RM18	CTS20001024.1300.0506-R4-3
RM16	CTS20001024.1300.0506-R5-2
RM19	CTS20001024.1300.0506-R5-3
RM6	CTS20001024.1300.0506-R2-3
V1	CTS20001024.1300.0506-EV1
VM1	CTS20001024.1300.0506-EV1-1
VM2	CTS20001024.1300.0506-EV1-2
Q1	CTS20001024.1300.0506-T1
Q2	CTS20001024.1300.0506-T2
Q3	CTS20001024.1300.0506-T3
Q4	CTS20001024.1300.0506-T4
