CE12	CTS20001218.1300.0479-CE1
CE13	CTS20001218.1300.0479-CE2
CE14	CTS20001218.1300.0479-CE3
CE15	CTS20001218.1300.0479-CE4
CE16	CTS20001218.1300.0479-CE5
CE7	CTS20001218.1300.0479-CE6
CE17	CTS20001218.1300.0479-CE7
CE2	CTS20001218.1300.0479-CE8
CE3	CTS20001218.1300.0479-CE9
CE1	CTS20001218.1300.0479-CE10
CE6	CTS20001218.1300.0479-CE11
CE4	CTS20001218.1300.0479-CE12
CE5	CTS20001218.1300.0479-CE13
CE8	CTS20001218.1300.0479-CE14
CE9	CTS20001218.1300.0479-CE15
CE10	CTS20001218.1300.0479-CE16
CE11	CTS20001218.1300.0479-CE17
E14	CTS20001218.1300.0479-E1
E15	CTS20001218.1300.0479-E2
E16	CTS20001218.1300.0479-E3
E17	CTS20001218.1300.0479-E4
E18	CTS20001218.1300.0479-E5
E20	CTS20001218.1300.0479-E6
E21	CTS20001218.1300.0479-E7
E29	CTS20001218.1300.0479-E8
E23	CTS20001218.1300.0479-E9
E28	CTS20001218.1300.0479-E10
E3	CTS20001218.1300.0479-E11
E4	CTS20001218.1300.0479-E12
E5	CTS20001218.1300.0479-E13
E6	CTS20001218.1300.0479-E14
E7	CTS20001218.1300.0479-E15
E8	CTS20001218.1300.0479-E16
E9	CTS20001218.1300.0479-E17
E10	CTS20001218.1300.0479-E18
E11	CTS20001218.1300.0479-E19
E12	CTS20001218.1300.0479-E20
E13	CTS20001218.1300.0479-E21
EM44	CTS20001218.1300.0479-E8-1
EM23	CTS20001218.1300.0479-E11-2
EM25	CTS20001218.1300.0479-E2-3
EM26	CTS20001218.1300.0479-E12-4
EM29	CTS20001218.1300.0479-E12-5
EM27	CTS20001218.1300.0479-E1-6
EM24	CTS20001218.1300.0479-E11-7
EM28	CTS20001218.1300.0479-E15-8
EM30	CTS20001218.1300.0479-E12-9
EM31	CTS20001218.1300.0479-E3-10
EM32	CTS20001218.1300.0479-E15-11
EM33	CTS20001218.1300.0479-E4-12
EM34	CTS20001218.1300.0479-E5-13
EM36	CTS20001218.1300.0479-E11-14
EM38	CTS20001218.1300.0479-E11-15
EM37	CTS20001218.1300.0479-E6-16
EM39	CTS20001218.1300.0479-E16-17
EM40	CTS20001218.1300.0479-E7-18
EM41	CTS20001218.1300.0479-E11-19
EM42	CTS20001218.1300.0479-E18-20
EM45	CTS20001218.1300.0479-E11-21
EM46	CTS20001218.1300.0479-E15-22
EM47	CTS20001218.1300.0479-E12-23
EM48	CTS20001218.1300.0479-E16-24
EM8	CTS20001218.1300.0479-E9-25
EM2	CTS20001218.1300.0479-E10-26
EM11	CTS20001218.1300.0479-E11-27
EM10	CTS20001218.1300.0479-E9-28
EM22	CTS20001218.1300.0479-E9-29
EM49	CTS20001218.1300.0479-E9-30
EM1	CTS20001218.1300.0479-E12-31
EM35	CTS20001218.1300.0479-E11-32
EM43	CTS20001218.1300.0479-E11-33
EM3	CTS20001218.1300.0479-E11-34
EM4	CTS20001218.1300.0479-E12-35
EM5	CTS20001218.1300.0479-E13-36
EM6	CTS20001218.1300.0479-E14-37
EM7	CTS20001218.1300.0479-E15-38
EM9	CTS20001218.1300.0479-E16-39
EM12	CTS20001218.1300.0479-E17-40
EM13	CTS20001218.1300.0479-E18-41
EM14	CTS20001218.1300.0479-E11-42
EM16	CTS20001218.1300.0479-E11-43
EM15	CTS20001218.1300.0479-E19-44
EM17	CTS20001218.1300.0479-E18-45
EM18	CTS20001218.1300.0479-E20-46
EM19	CTS20001218.1300.0479-E11-47
EM20	CTS20001218.1300.0479-E21-48
EM21	CTS20001218.1300.0479-E11-49
R1	CTS20001218.1300.0479-R1
R5	CTS20001218.1300.0479-R2
R2	CTS20001218.1300.0479-R3
R3	CTS20001218.1300.0479-R4
R4	CTS20001218.1300.0479-R5
R6	CTS20001218.1300.0479-R6
R7	CTS20001218.1300.0479-R7
R9	CTS20001218.1300.0479-R8
R10	CTS20001218.1300.0479-R9
R11	CTS20001218.1300.0479-R10
R8	CTS20001218.1300.0479-R11
RM1	CTS20001218.1300.0479-R1-1
RM5	CTS20001218.1300.0479-R2-1
RM2	CTS20001218.1300.0479-R3-1
RM3	CTS20001218.1300.0479-R4-1
RM4	CTS20001218.1300.0479-R5-1
RM6	CTS20001218.1300.0479-R2-2
RM7	CTS20001218.1300.0479-R7-1
RM9	CTS20001218.1300.0479-R5-2
RM10	CTS20001218.1300.0479-R2-3
RM11	CTS20001218.1300.0479-R10-1
RM8	CTS20001218.1300.0479-R11-1
V2	CTS20001218.1300.0479-EV1
V1	CTS20001218.1300.0479-EV2
VM3	CTS20001218.1300.0479-EV1-1
VM1	CTS20001218.1300.0479-EV2-1
VM4	CTS20001218.1300.0479-EV2-2
VM2	CTS20001218.1300.0479-EV2-3
Q1	CTS20001218.1300.0479-T1
Q2	CTS20001218.1300.0479-V1
Q4	CTS20001218.1300.0479-T2
Q5	CTS20001218.1300.0479-T3
Q6	CTS20001218.1300.0479-V2
Q7	CTS20001218.1300.0479-T4
Q8	CTS20001218.1300.0479-T5
Q3	CTS20001218.1300.0479-T6
QM2	CTS20001218.1300.0479-V1-1
QM6	CTS20001218.1300.0479-V2-1
