CE9	CTS20001005.1800.0703-CE1
CE10	CTS20001005.1800.0703-CE2
CE11	CTS20001005.1800.0703-CE3
CE12	CTS20001005.1800.0703-CE4
CE13	CTS20001005.1800.0703-CE5
CE1	CTS20001005.1800.0703-CE6
CE2	CTS20001005.1800.0703-CE7
CE4	CTS20001005.1800.0703-CE8
CE5	CTS20001005.1800.0703-CE9
CE6	CTS20001005.1800.0703-CE10
CE3	CTS20001005.1800.0703-CE11
CE7	CTS20001005.1800.0703-CE12
CE8	CTS20001005.1800.0703-CE13
E11	CTS20001005.1800.0703-E1
E12	CTS20001005.1800.0703-E2
E13	CTS20001005.1800.0703-E3
E14	CTS20001005.1800.0703-E4
E15	CTS20001005.1800.0703-E5
E16	CTS20001005.1800.0703-E6
E17	CTS20001005.1800.0703-E7
E19	CTS20001005.1800.0703-E8
E20	CTS20001005.1800.0703-E9
E1	CTS20001005.1800.0703-E10
E2	CTS20001005.1800.0703-E11
E3	CTS20001005.1800.0703-E12
E4	CTS20001005.1800.0703-E13
E5	CTS20001005.1800.0703-E14
E7	CTS20001005.1800.0703-E15
E8	CTS20001005.1800.0703-E16
E10	CTS20001005.1800.0703-E17
EM1	CTS20001005.1800.0703-E10-1
EM18	CTS20001005.1800.0703-E1-2
EM24	CTS20001005.1800.0703-E10-3
EM22	CTS20001005.1800.0703-E2-4
EM23	CTS20001005.1800.0703-E2-5
EM25	CTS20001005.1800.0703-E3-6
EM26	CTS20001005.1800.0703-E14-7
EM27	CTS20001005.1800.0703-E4-8
EM28	CTS20001005.1800.0703-E5-9
EM29	CTS20001005.1800.0703-E10-10
EM30	CTS20001005.1800.0703-E4-11
EM31	CTS20001005.1800.0703-E6-12
EM32	CTS20001005.1800.0703-E7-13
EM33	CTS20001005.1800.0703-E10-14
EM34	CTS20001005.1800.0703-E6-15
EM36	CTS20001005.1800.0703-E14-16
EM37	CTS20001005.1800.0703-E13-17
EM38	CTS20001005.1800.0703-E10-18
EM39	CTS20001005.1800.0703-E10-19
EM40	CTS20001005.1800.0703-E14-20
EM41	CTS20001005.1800.0703-E14-21
EM42	CTS20001005.1800.0703-E13-22
EM44	CTS20001005.1800.0703-E3-23
EM45	CTS20001005.1800.0703-E3-24
EM46	CTS20001005.1800.0703-E16-25
EM43	CTS20001005.1800.0703-E16-26
EM47	CTS20001005.1800.0703-E10-27
EM48	CTS20001005.1800.0703-E8-28
EM13	CTS20001005.1800.0703-E9-29
EM14	CTS20001005.1800.0703-E16-30
EM2	CTS20001005.1800.0703-E11-31
EM3	CTS20001005.1800.0703-E10-32
EM5	CTS20001005.1800.0703-E10-33
EM6	CTS20001005.1800.0703-E12-34
EM7	CTS20001005.1800.0703-E13-35
EM8	CTS20001005.1800.0703-E10-36
EM9	CTS20001005.1800.0703-E14-37
EM10	CTS20001005.1800.0703-E10-38
EM35	CTS20001005.1800.0703-E14-39
EM11	CTS20001005.1800.0703-E15-40
EM12	CTS20001005.1800.0703-E15-41
EM16	CTS20001005.1800.0703-E16-42
EM21	CTS20001005.1800.0703-E10-43
EM15	CTS20001005.1800.0703-E10-44
EM17	CTS20001005.1800.0703-E10-45
EM19	CTS20001005.1800.0703-E17-46
EM20	CTS20001005.1800.0703-E17-47
R2	CTS20001005.1800.0703-R1
R1	CTS20001005.1800.0703-R2
R3	CTS20001005.1800.0703-R3
R4	CTS20001005.1800.0703-R4
R5	CTS20001005.1800.0703-R5
RM2	CTS20001005.1800.0703-R1-1
RM1	CTS20001005.1800.0703-R2-1
RM3	CTS20001005.1800.0703-R3-1
RM4	CTS20001005.1800.0703-R4-1
RM5	CTS20001005.1800.0703-R5-1
V1	CTS20001005.1800.0703-EV1
V2	CTS20001005.1800.0703-EV2
VM1	CTS20001005.1800.0703-EV1-1
VM2	CTS20001005.1800.0703-EV2-1
Q1	CTS20001005.1800.0703-T1
Q4	CTS20001005.1800.0703-T2
Q5	CTS20001005.1800.0703-T3
Q6	CTS20001005.1800.0703-T4
Q7	CTS20001005.1800.0703-T5
Q9	CTS20001005.1800.0703-T6
Q2	CTS20001005.1800.0703-T7
Q3	CTS20001005.1800.0703-T8
Q8	CTS20001005.1800.0703-T9
