CE10	CTS20001128.1300.0973-CE1
CE11	CTS20001128.1300.0973-CE2
CE12	CTS20001128.1300.0973-CE3
CE14	CTS20001128.1300.0973-CE4
CE16	CTS20001128.1300.0973-CE5
CE15	CTS20001128.1300.0973-CE6
CE13	CTS20001128.1300.0973-CE7
CE9	CTS20001128.1300.0973-CE8
CE1	CTS20001128.1300.0973-CE9
CE2	CTS20001128.1300.0973-CE10
CE4	CTS20001128.1300.0973-CE11
CE3	CTS20001128.1300.0973-CE12
CE5	CTS20001128.1300.0973-CE13
CE6	CTS20001128.1300.0973-CE14
CE7	CTS20001128.1300.0973-CE15
CE8	CTS20001128.1300.0973-CE16
E13	CTS20001128.1300.0973-E1
E14	CTS20001128.1300.0973-E2
E15	CTS20001128.1300.0973-E3
E16	CTS20001128.1300.0973-E4
E17	CTS20001128.1300.0973-E5
E18	CTS20001128.1300.0973-E6
E19	CTS20001128.1300.0973-E7
E20	CTS20001128.1300.0973-E8
E21	CTS20001128.1300.0973-E9
E22	CTS20001128.1300.0973-E10
E1	CTS20001128.1300.0973-E11
E23	CTS20001128.1300.0973-E12
E2	CTS20001128.1300.0973-E13
E3	CTS20001128.1300.0973-E14
E4	CTS20001128.1300.0973-E15
E6	CTS20001128.1300.0973-E16
E7	CTS20001128.1300.0973-E17
E8	CTS20001128.1300.0973-E18
E10	CTS20001128.1300.0973-E19
E11	CTS20001128.1300.0973-E20
E25	CTS20001128.1300.0973-E21
EM1	CTS20001128.1300.0973-E11-1
EM24	CTS20001128.1300.0973-E1-2
EM26	CTS20001128.1300.0973-E1-3
EM25	CTS20001128.1300.0973-E2-4
EM27	CTS20001128.1300.0973-E13-5
EM28	CTS20001128.1300.0973-E3-6
EM30	CTS20001128.1300.0973-E15-7
EM31	CTS20001128.1300.0973-E14-8
EM32	CTS20001128.1300.0973-E13-9
EM33	CTS20001128.1300.0973-E4-10
EM34	CTS20001128.1300.0973-E13-11
EM35	CTS20001128.1300.0973-E5-12
EM36	CTS20001128.1300.0973-E13-13
EM37	CTS20001128.1300.0973-E11-14
EM39	CTS20001128.1300.0973-E11-15
EM40	CTS20001128.1300.0973-E6-16
EM44	CTS20001128.1300.0973-E7-17
EM43	CTS20001128.1300.0973-E8-18
EM41	CTS20001128.1300.0973-E9-19
EM42	CTS20001128.1300.0973-E10-20
EM45	CTS20001128.1300.0973-E13-21
EM7	CTS20001128.1300.0973-E13-22
EM16	CTS20001128.1300.0973-E13-23
EM38	CTS20001128.1300.0973-E13-24
EM22	CTS20001128.1300.0973-E12-25
EM23	CTS20001128.1300.0973-E13-26
EM12	CTS20001128.1300.0973-E13-27
EM2	CTS20001128.1300.0973-E13-28
EM3	CTS20001128.1300.0973-E14-29
EM4	CTS20001128.1300.0973-E15-30
EM6	CTS20001128.1300.0973-E13-31
EM8	CTS20001128.1300.0973-E13-32
EM9	CTS20001128.1300.0973-E16-33
EM10	CTS20001128.1300.0973-E17-34
EM11	CTS20001128.1300.0973-E13-35
EM13	CTS20001128.1300.0973-E18-36
EM14	CTS20001128.1300.0973-E11-37
EM29	CTS20001128.1300.0973-E21-38
EM15	CTS20001128.1300.0973-E13-39
EM17	CTS20001128.1300.0973-E19-40
EM20	CTS20001128.1300.0973-E19-41
EM18	CTS20001128.1300.0973-E20-42
EM19	CTS20001128.1300.0973-E17-43
EM21	CTS20001128.1300.0973-E11-44
EM5	CTS20001128.1300.0973-E15-45
R1	CTS20001128.1300.0973-R1
R3	CTS20001128.1300.0973-R2
R2	CTS20001128.1300.0973-R3
R4	CTS20001128.1300.0973-R4
R5	CTS20001128.1300.0973-R5
R6	CTS20001128.1300.0973-R6
R7	CTS20001128.1300.0973-R7
R8	CTS20001128.1300.0973-R8
R9	CTS20001128.1300.0973-R9
R10	CTS20001128.1300.0973-R10
R13	CTS20001128.1300.0973-R11
R11	CTS20001128.1300.0973-R12
R12	CTS20001128.1300.0973-R13
RM1	CTS20001128.1300.0973-R1-1
RM3	CTS20001128.1300.0973-R2-1
RM2	CTS20001128.1300.0973-R3-1
RM4	CTS20001128.1300.0973-R4-1
RM5	CTS20001128.1300.0973-R5-1
RM6	CTS20001128.1300.0973-R6-1
RM7	CTS20001128.1300.0973-R7-1
RM8	CTS20001128.1300.0973-R1-2
RM9	CTS20001128.1300.0973-R9-1
RM10	CTS20001128.1300.0973-R5-2
RM13	CTS20001128.1300.0973-R11-1
RM11	CTS20001128.1300.0973-R12-1
RM12	CTS20001128.1300.0973-R13-1
V1	CTS20001128.1300.0973-EV1
V2	CTS20001128.1300.0973-EV2
V3	CTS20001128.1300.0973-EV3
VM1	CTS20001128.1300.0973-EV1-1
VM2	CTS20001128.1300.0973-EV2-1
VM3	CTS20001128.1300.0973-EV3-1
Q1	CTS20001128.1300.0973-T1
Q2	CTS20001128.1300.0973-T2
Q4	CTS20001128.1300.0973-T3
Q5	CTS20001128.1300.0973-T4
Q3	CTS20001128.1300.0973-T5
