CE12	CBS20001216.1000.0355-CE1
CE17	CBS20001216.1000.0355-CE2
CE20	CBS20001216.1000.0355-CE3
CE26	CBS20001216.1000.0355-CE4
CE18	CBS20001216.1000.0355-CE5
CE31	CBS20001216.1000.0355-CE6
CE19	CBS20001216.1000.0355-CE7
CE28	CBS20001216.1000.0355-CE8
CE22	CBS20001216.1000.0355-CE9
CE21	CBS20001216.1000.0355-CE10
CE24	CBS20001216.1000.0355-CE11
CE23	CBS20001216.1000.0355-CE12
CE25	CBS20001216.1000.0355-CE13
CE32	CBS20001216.1000.0355-CE14
CE27	CBS20001216.1000.0355-CE15
CE33	CBS20001216.1000.0355-CE16
CE29	CBS20001216.1000.0355-CE17
CE30	CBS20001216.1000.0355-CE18
CE6	CBS20001216.1000.0355-CE19
CE13	CBS20001216.1000.0355-CE20
CE35	CBS20001216.1000.0355-CE21
CE34	CBS20001216.1000.0355-CE22
CE36	CBS20001216.1000.0355-CE23
CE37	CBS20001216.1000.0355-CE24
CE5	CBS20001216.1000.0355-CE25
CE1	CBS20001216.1000.0355-CE26
CE10	CBS20001216.1000.0355-CE27
CE2	CBS20001216.1000.0355-CE28
CE3	CBS20001216.1000.0355-CE29
CE4	CBS20001216.1000.0355-CE30
CE7	CBS20001216.1000.0355-CE31
CE14	CBS20001216.1000.0355-CE32
CE16	CBS20001216.1000.0355-CE33
CE8	CBS20001216.1000.0355-CE34
CE9	CBS20001216.1000.0355-CE35
CE15	CBS20001216.1000.0355-CE36
CE11	CBS20001216.1000.0355-CE37
E14	CBS20001216.1000.0355-E1
E46	CBS20001216.1000.0355-E2
E47	CBS20001216.1000.0355-E3
E18	CBS20001216.1000.0355-E4
E48	CBS20001216.1000.0355-E5
E20	CBS20001216.1000.0355-E6
E49	CBS20001216.1000.0355-E7
E22	CBS20001216.1000.0355-E8
E23	CBS20001216.1000.0355-E9
E24	CBS20001216.1000.0355-E10
E25	CBS20001216.1000.0355-E11
E26	CBS20001216.1000.0355-E12
E50	CBS20001216.1000.0355-E13
E27	CBS20001216.1000.0355-E14
E51	CBS20001216.1000.0355-E15
E29	CBS20001216.1000.0355-E16
E30	CBS20001216.1000.0355-E17
E31	CBS20001216.1000.0355-E18
E52	CBS20001216.1000.0355-E19
E53	CBS20001216.1000.0355-E20
E54	CBS20001216.1000.0355-E21
E35	CBS20001216.1000.0355-E22
E36	CBS20001216.1000.0355-E23
E38	CBS20001216.1000.0355-E24
E39	CBS20001216.1000.0355-E25
E1	CBS20001216.1000.0355-E26
E40	CBS20001216.1000.0355-E27
E41	CBS20001216.1000.0355-E28
E3	CBS20001216.1000.0355-E29
E42	CBS20001216.1000.0355-E30
E5	CBS20001216.1000.0355-E31
E6	CBS20001216.1000.0355-E32
E7	CBS20001216.1000.0355-E33
E43	CBS20001216.1000.0355-E34
E9	CBS20001216.1000.0355-E35
E10	CBS20001216.1000.0355-E36
E44	CBS20001216.1000.0355-E37
E45	CBS20001216.1000.0355-E38
E13	CBS20001216.1000.0355-E39
EM2	CBS20001216.1000.0355-E26-1
EM16	CBS20001216.1000.0355-E1-2
EM26	CBS20001216.1000.0355-E2-3
EM34	CBS20001216.1000.0355-E3-4
EM42	CBS20001216.1000.0355-E5-5
EM18	CBS20001216.1000.0355-E1-6
EM22	CBS20001216.1000.0355-E4-7
EM35	CBS20001216.1000.0355-E7-8
EM24	CBS20001216.1000.0355-E4-9
EM25	CBS20001216.1000.0355-E6-10
EM27	CBS20001216.1000.0355-E4-11
EM43	CBS20001216.1000.0355-E13-12
EM28	CBS20001216.1000.0355-E8-13
EM29	CBS20001216.1000.0355-E9-14
EM30	CBS20001216.1000.0355-E10-15
EM31	CBS20001216.1000.0355-E11-16
EM32	CBS20001216.1000.0355-E12-17
EM33	CBS20001216.1000.0355-E4-18
EM36	CBS20001216.1000.0355-E14-19
EM44	CBS20001216.1000.0355-E15-20
EM37	CBS20001216.1000.0355-E16-21
EM38	CBS20001216.1000.0355-E14-22
EM39	CBS20001216.1000.0355-E17-23
EM40	CBS20001216.1000.0355-E18-24
EM41	CBS20001216.1000.0355-E17-25
EM8	CBS20001216.1000.0355-E19-26
EM17	CBS20001216.1000.0355-E20-27
EM45	CBS20001216.1000.0355-E14-28
EM48	CBS20001216.1000.0355-E21-29
EM46	CBS20001216.1000.0355-E22-30
EM47	CBS20001216.1000.0355-E14-31
EM49	CBS20001216.1000.0355-E23-32
EM50	CBS20001216.1000.0355-E24-33
EM51	CBS20001216.1000.0355-E25-34
EM52	CBS20001216.1000.0355-E23-35
EM53	CBS20001216.1000.0355-E24-36
EM5	CBS20001216.1000.0355-E27-37
EM1	CBS20001216.1000.0355-E26-38
EM3	CBS20001216.1000.0355-E26-39
EM14	CBS20001216.1000.0355-E28-40
EM4	CBS20001216.1000.0355-E29-41
EM19	CBS20001216.1000.0355-E30-42
EM6	CBS20001216.1000.0355-E31-43
EM7	CBS20001216.1000.0355-E32-44
EM9	CBS20001216.1000.0355-E33-45
EM20	CBS20001216.1000.0355-E34-46
EM10	CBS20001216.1000.0355-E33-47
EM11	CBS20001216.1000.0355-E35-48
EM12	CBS20001216.1000.0355-E33-49
EM13	CBS20001216.1000.0355-E36-50
EM21	CBS20001216.1000.0355-E37-51
EM23	CBS20001216.1000.0355-E38-52
EM15	CBS20001216.1000.0355-E39-53
R1	CBS20001216.1000.0355-R1
R2	CBS20001216.1000.0355-R2
R3	CBS20001216.1000.0355-R3
R4	CBS20001216.1000.0355-R4
R5	CBS20001216.1000.0355-R5
R6	CBS20001216.1000.0355-R6
R7	CBS20001216.1000.0355-R7
R8	CBS20001216.1000.0355-R8
R9	CBS20001216.1000.0355-R9
R12	CBS20001216.1000.0355-R10
R10	CBS20001216.1000.0355-R11
R23	CBS20001216.1000.0355-R12
R14	CBS20001216.1000.0355-R13
R15	CBS20001216.1000.0355-R14
R16	CBS20001216.1000.0355-R15
R17	CBS20001216.1000.0355-R16
R18	CBS20001216.1000.0355-R17
R19	CBS20001216.1000.0355-R18
R20	CBS20001216.1000.0355-R19
R21	CBS20001216.1000.0355-R20
R22	CBS20001216.1000.0355-R21
RM1	CBS20001216.1000.0355-R1-1
RM2	CBS20001216.1000.0355-R2-1
RM3	CBS20001216.1000.0355-R3-1
RM6	CBS20001216.1000.0355-R6-1
RM4	CBS20001216.1000.0355-R4-1
RM5	CBS20001216.1000.0355-R5-1
RM7	CBS20001216.1000.0355-R7-1
RM13	CBS20001216.1000.0355-R10-1
RM8	CBS20001216.1000.0355-R8-1
RM9	CBS20001216.1000.0355-R9-1
RM14	CBS20001216.1000.0355-R13-1
RM10	CBS20001216.1000.0355-R11-1
RM23	CBS20001216.1000.0355-R12-1
RM15	CBS20001216.1000.0355-R14-1
RM16	CBS20001216.1000.0355-R15-1
RM17	CBS20001216.1000.0355-R16-1
RM18	CBS20001216.1000.0355-R17-1
RM19	CBS20001216.1000.0355-R18-1
RM20	CBS20001216.1000.0355-R19-1
RM21	CBS20001216.1000.0355-R20-1
RM22	CBS20001216.1000.0355-R21-1
V1	CBS20001216.1000.0355-EV1
V2	CBS20001216.1000.0355-EV2
V3	CBS20001216.1000.0355-EV3
VM1	CBS20001216.1000.0355-EV1-1
VM2	CBS20001216.1000.0355-EV2-1
VM3	CBS20001216.1000.0355-EV3-1
Q4	CBS20001216.1000.0355-T1
Q5	CBS20001216.1000.0355-V1
Q1	CBS20001216.1000.0355-T2
Q2	CBS20001216.1000.0355-T3
Q3	CBS20001216.1000.0355-T4
Q8	CBS20001216.1000.0355-T5
Q6	CBS20001216.1000.0355-T6
Q7	CBS20001216.1000.0355-V2
Q9	CBS20001216.1000.0355-V3
QM5	CBS20001216.1000.0355-V1-1
QM7	CBS20001216.1000.0355-V2-1
QM9	CBS20001216.1000.0355-V3-1
