CE9	CTS20001215.1300.0799-CE1
CE10	CTS20001215.1300.0799-CE2
CE11	CTS20001215.1300.0799-CE3
CE12	CTS20001215.1300.0799-CE4
CE14	CTS20001215.1300.0799-CE5
CE13	CTS20001215.1300.0799-CE6
CE15	CTS20001215.1300.0799-CE7
CE1	CTS20001215.1300.0799-CE8
CE2	CTS20001215.1300.0799-CE9
CE3	CTS20001215.1300.0799-CE10
CE4	CTS20001215.1300.0799-CE11
CE5	CTS20001215.1300.0799-CE12
CE6	CTS20001215.1300.0799-CE13
CE7	CTS20001215.1300.0799-CE14
CE8	CTS20001215.1300.0799-CE15
E20	CTS20001215.1300.0799-E1
E12	CTS20001215.1300.0799-E2
E13	CTS20001215.1300.0799-E3
E14	CTS20001215.1300.0799-E4
E15	CTS20001215.1300.0799-E5
E16	CTS20001215.1300.0799-E6
E17	CTS20001215.1300.0799-E7
E18	CTS20001215.1300.0799-E8
E1	CTS20001215.1300.0799-E9
E3	CTS20001215.1300.0799-E10
E4	CTS20001215.1300.0799-E11
E5	CTS20001215.1300.0799-E12
E6	CTS20001215.1300.0799-E13
E8	CTS20001215.1300.0799-E14
E9	CTS20001215.1300.0799-E15
E10	CTS20001215.1300.0799-E16
EM1	CTS20001215.1300.0799-E9-1
EM19	CTS20001215.1300.0799-E10-2
EM13	CTS20001215.1300.0799-E15-3
EM21	CTS20001215.1300.0799-E12-4
EM22	CTS20001215.1300.0799-E14-5
EM23	CTS20001215.1300.0799-E2-6
EM24	CTS20001215.1300.0799-E3-7
EM25	CTS20001215.1300.0799-E4-8
EM26	CTS20001215.1300.0799-E5-9
EM27	CTS20001215.1300.0799-E11-10
EM28	CTS20001215.1300.0799-E6-11
EM29	CTS20001215.1300.0799-E7-12
EM30	CTS20001215.1300.0799-E14-13
EM31	CTS20001215.1300.0799-E10-14
EM32	CTS20001215.1300.0799-E8-15
EM33	CTS20001215.1300.0799-E11-16
EM34	CTS20001215.1300.0799-E2-17
EM36	CTS20001215.1300.0799-E8-18
EM37	CTS20001215.1300.0799-E10-19
EM38	CTS20001215.1300.0799-E10-20
EM39	CTS20001215.1300.0799-E14-21
EM35	CTS20001215.1300.0799-E11-22
EM2	CTS20001215.1300.0799-E10-23
EM3	CTS20001215.1300.0799-E11-24
EM4	CTS20001215.1300.0799-E10-25
EM5	CTS20001215.1300.0799-E12-26
EM6	CTS20001215.1300.0799-E10-27
EM7	CTS20001215.1300.0799-E11-28
EM8	CTS20001215.1300.0799-E11-29
EM9	CTS20001215.1300.0799-E13-30
EM20	CTS20001215.1300.0799-E1-31
EM10	CTS20001215.1300.0799-E14-32
EM11	CTS20001215.1300.0799-E10-33
EM12	CTS20001215.1300.0799-E11-34
EM14	CTS20001215.1300.0799-E9-35
EM15	CTS20001215.1300.0799-E15-36
EM16	CTS20001215.1300.0799-E16-37
EM17	CTS20001215.1300.0799-E10-38
EM18	CTS20001215.1300.0799-E10-39
R3	CTS20001215.1300.0799-R1
R1	CTS20001215.1300.0799-R2
R2	CTS20001215.1300.0799-R3
R4	CTS20001215.1300.0799-R4
R5	CTS20001215.1300.0799-R5
R6	CTS20001215.1300.0799-R6
R7	CTS20001215.1300.0799-R7
R8	CTS20001215.1300.0799-R8
R9	CTS20001215.1300.0799-R9
R10	CTS20001215.1300.0799-R10
R11	CTS20001215.1300.0799-R11
R12	CTS20001215.1300.0799-R12
R13	CTS20001215.1300.0799-R13
RM3	CTS20001215.1300.0799-R1-1
RM1	CTS20001215.1300.0799-R2-1
RM2	CTS20001215.1300.0799-R3-1
RM4	CTS20001215.1300.0799-R2-2
RM5	CTS20001215.1300.0799-R5-1
RM6	CTS20001215.1300.0799-R7-1
RM7	CTS20001215.1300.0799-R6-1
RM8	CTS20001215.1300.0799-R8-1
RM9	CTS20001215.1300.0799-R9-1
RM10	CTS20001215.1300.0799-R2-3
RM11	CTS20001215.1300.0799-R11-1
RM12	CTS20001215.1300.0799-R12-1
RM13	CTS20001215.1300.0799-R12-2
V1	CTS20001215.1300.0799-EV1
V2	CTS20001215.1300.0799-EV2
V3	CTS20001215.1300.0799-EV3
VM1	CTS20001215.1300.0799-EV1-1
VM2	CTS20001215.1300.0799-EV1-2
VM3	CTS20001215.1300.0799-EV1-3
VM4	CTS20001215.1300.0799-EV2-1
VM5	CTS20001215.1300.0799-EV3-1
Q2	CTS20001215.1300.0799-T1
Q4	CTS20001215.1300.0799-T2
Q5	CTS20001215.1300.0799-T3
Q6	CTS20001215.1300.0799-T4
Q7	CTS20001215.1300.0799-T5
Q8	CTS20001215.1300.0799-T6
Q9	CTS20001215.1300.0799-T7
Q3	CTS20001215.1300.0799-T8
Q1	CTS20001215.1300.0799-T9
