CE13	CBS20001224.1000.0608-CE1
CE14	CBS20001224.1000.0608-CE2
CE15	CBS20001224.1000.0608-CE3
CE16	CBS20001224.1000.0608-CE4
CE18	CBS20001224.1000.0608-CE5
CE1	CBS20001224.1000.0608-CE6
CE17	CBS20001224.1000.0608-CE7
CE2	CBS20001224.1000.0608-CE8
CE3	CBS20001224.1000.0608-CE9
CE4	CBS20001224.1000.0608-CE10
CE5	CBS20001224.1000.0608-CE11
CE6	CBS20001224.1000.0608-CE12
CE7	CBS20001224.1000.0608-CE13
CE8	CBS20001224.1000.0608-CE14
CE9	CBS20001224.1000.0608-CE15
CE10	CBS20001224.1000.0608-CE16
CE11	CBS20001224.1000.0608-CE17
CE12	CBS20001224.1000.0608-CE18
E13	CBS20001224.1000.0608-E1
E14	CBS20001224.1000.0608-E2
E15	CBS20001224.1000.0608-E3
E16	CBS20001224.1000.0608-E4
E17	CBS20001224.1000.0608-E5
E20	CBS20001224.1000.0608-E6
E19	CBS20001224.1000.0608-E7
E1	CBS20001224.1000.0608-E8
E2	CBS20001224.1000.0608-E9
E3	CBS20001224.1000.0608-E10
E4	CBS20001224.1000.0608-E11
E5	CBS20001224.1000.0608-E12
E6	CBS20001224.1000.0608-E13
E7	CBS20001224.1000.0608-E14
E8	CBS20001224.1000.0608-E15
E9	CBS20001224.1000.0608-E16
E10	CBS20001224.1000.0608-E17
E11	CBS20001224.1000.0608-E18
E12	CBS20001224.1000.0608-E19
EM1	CBS20001224.1000.0608-E8-1
EM19	CBS20001224.1000.0608-E15-2
EM20	CBS20001224.1000.0608-E14-3
EM22	CBS20001224.1000.0608-E1-4
EM23	CBS20001224.1000.0608-E10-5
EM24	CBS20001224.1000.0608-E14-6
EM25	CBS20001224.1000.0608-E14-7
EM26	CBS20001224.1000.0608-E2-8
EM27	CBS20001224.1000.0608-E13-9
EM28	CBS20001224.1000.0608-E3-10
EM29	CBS20001224.1000.0608-E4-11
EM33	CBS20001224.1000.0608-E13-12
EM30	CBS20001224.1000.0608-E5-13
EM2	CBS20001224.1000.0608-E6-14
EM31	CBS20001224.1000.0608-E7-15
EM32	CBS20001224.1000.0608-E12-16
EM34	CBS20001224.1000.0608-E12-17
EM3	CBS20001224.1000.0608-E9-18
EM4	CBS20001224.1000.0608-E10-19
EM5	CBS20001224.1000.0608-E11-20
EM6	CBS20001224.1000.0608-E11-21
EM7	CBS20001224.1000.0608-E12-22
EM8	CBS20001224.1000.0608-E13-23
EM9	CBS20001224.1000.0608-E14-24
EM10	CBS20001224.1000.0608-E14-25
EM11	CBS20001224.1000.0608-E15-26
EM12	CBS20001224.1000.0608-E14-27
EM13	CBS20001224.1000.0608-E10-28
EM14	CBS20001224.1000.0608-E16-29
EM15	CBS20001224.1000.0608-E12-30
EM16	CBS20001224.1000.0608-E17-31
EM17	CBS20001224.1000.0608-E12-32
EM18	CBS20001224.1000.0608-E18-33
EM21	CBS20001224.1000.0608-E19-34
R1	CBS20001224.1000.0608-R1
R2	CBS20001224.1000.0608-R2
R3	CBS20001224.1000.0608-R3
R4	CBS20001224.1000.0608-R4
R6	CBS20001224.1000.0608-R5
R10	CBS20001224.1000.0608-R6
R7	CBS20001224.1000.0608-R7
R8	CBS20001224.1000.0608-R8
R11	CBS20001224.1000.0608-R9
R12	CBS20001224.1000.0608-R10
R13	CBS20001224.1000.0608-R11
R15	CBS20001224.1000.0608-R12
R16	CBS20001224.1000.0608-R13
R17	CBS20001224.1000.0608-R14
R18	CBS20001224.1000.0608-R15
R5	CBS20001224.1000.0608-R16
R19	CBS20001224.1000.0608-R17
R14	CBS20001224.1000.0608-R18
R9	CBS20001224.1000.0608-R19
RM5	CBS20001224.1000.0608-R16-1
RM3	CBS20001224.1000.0608-R1-1
RM1	CBS20001224.1000.0608-R2-1
RM4	CBS20001224.1000.0608-R3-1
RM2	CBS20001224.1000.0608-R4-1
RM6	CBS20001224.1000.0608-R5-1
RM10	CBS20001224.1000.0608-R6-1
RM7	CBS20001224.1000.0608-R7-1
RM8	CBS20001224.1000.0608-R8-1
RM12	CBS20001224.1000.0608-R9-1
RM11	CBS20001224.1000.0608-R4-2
RM13	CBS20001224.1000.0608-R11-1
RM15	CBS20001224.1000.0608-R12-1
RM16	CBS20001224.1000.0608-R13-1
RM17	CBS20001224.1000.0608-R14-1
RM18	CBS20001224.1000.0608-R15-1
RM14	CBS20001224.1000.0608-R18-1
RM19	CBS20001224.1000.0608-R17-1
RM9	CBS20001224.1000.0608-R19-1
V1	CBS20001224.1000.0608-EV1
V2	CBS20001224.1000.0608-EV2
V3	CBS20001224.1000.0608-EV3
V4	CBS20001224.1000.0608-EV4
V5	CBS20001224.1000.0608-EV5
VM1	CBS20001224.1000.0608-EV1-1
VM2	CBS20001224.1000.0608-EV2-1
VM3	CBS20001224.1000.0608-EV3-1
VM4	CBS20001224.1000.0608-EV4-1
VM5	CBS20001224.1000.0608-EV5-1
Q1	CBS20001224.1000.0608-T1
Q2	CBS20001224.1000.0608-T2
Q3	CBS20001224.1000.0608-T3
