CE11	CTV20001021.1530.0743-CE1
CE12	CTV20001021.1530.0743-CE2
CE13	CTV20001021.1530.0743-CE3
CE14	CTV20001021.1530.0743-CE4
CE15	CTV20001021.1530.0743-CE5
CE16	CTV20001021.1530.0743-CE6
CE17	CTV20001021.1530.0743-CE7
CE18	CTV20001021.1530.0743-CE8
CE19	CTV20001021.1530.0743-CE9
CE20	CTV20001021.1530.0743-CE10
CE1	CTV20001021.1530.0743-CE11
CE2	CTV20001021.1530.0743-CE12
CE3	CTV20001021.1530.0743-CE13
CE4	CTV20001021.1530.0743-CE14
CE5	CTV20001021.1530.0743-CE15
CE6	CTV20001021.1530.0743-CE16
CE7	CTV20001021.1530.0743-CE17
CE8	CTV20001021.1530.0743-CE18
CE9	CTV20001021.1530.0743-CE19
CE10	CTV20001021.1530.0743-CE20
E13	CTV20001021.1530.0743-E1
E14	CTV20001021.1530.0743-E2
E15	CTV20001021.1530.0743-E3
E16	CTV20001021.1530.0743-E4
E17	CTV20001021.1530.0743-E5
E18	CTV20001021.1530.0743-E6
E19	CTV20001021.1530.0743-E7
E20	CTV20001021.1530.0743-E8
E22	CTV20001021.1530.0743-E9
E23	CTV20001021.1530.0743-E10
E24	CTV20001021.1530.0743-E11
E1	CTV20001021.1530.0743-E12
E2	CTV20001021.1530.0743-E13
E3	CTV20001021.1530.0743-E14
E4	CTV20001021.1530.0743-E15
E25	CTV20001021.1530.0743-E16
E6	CTV20001021.1530.0743-E17
E7	CTV20001021.1530.0743-E18
E8	CTV20001021.1530.0743-E19
E9	CTV20001021.1530.0743-E20
E10	CTV20001021.1530.0743-E21
E11	CTV20001021.1530.0743-E22
E12	CTV20001021.1530.0743-E23
EM1	CTV20001021.1530.0743-E12-1
EM19	CTV20001021.1530.0743-E1-2
EM20	CTV20001021.1530.0743-E17-3
EM21	CTV20001021.1530.0743-E2-4
EM22	CTV20001021.1530.0743-E17-5
EM23	CTV20001021.1530.0743-E3-6
EM24	CTV20001021.1530.0743-E4-7
EM25	CTV20001021.1530.0743-E5-8
EM26	CTV20001021.1530.0743-E6-9
EM27	CTV20001021.1530.0743-E3-10
EM28	CTV20001021.1530.0743-E17-11
EM29	CTV20001021.1530.0743-E7-12
EM32	CTV20001021.1530.0743-E7-13
EM30	CTV20001021.1530.0743-E8-14
EM31	CTV20001021.1530.0743-E13-15
EM33	CTV20001021.1530.0743-E16-16
EM34	CTV20001021.1530.0743-E13-17
EM35	CTV20001021.1530.0743-E9-18
EM36	CTV20001021.1530.0743-E7-19
EM37	CTV20001021.1530.0743-E10-20
EM38	CTV20001021.1530.0743-E15-21
EM39	CTV20001021.1530.0743-E16-22
EM40	CTV20001021.1530.0743-E15-23
EM41	CTV20001021.1530.0743-E11-24
EM2	CTV20001021.1530.0743-E13-25
EM3	CTV20001021.1530.0743-E14-26
EM4	CTV20001021.1530.0743-E15-27
EM5	CTV20001021.1530.0743-E16-28
EM6	CTV20001021.1530.0743-E17-29
EM7	CTV20001021.1530.0743-E18-30
EM8	CTV20001021.1530.0743-E19-31
EM9	CTV20001021.1530.0743-E13-32
EM10	CTV20001021.1530.0743-E20-33
EM11	CTV20001021.1530.0743-E18-34
EM12	CTV20001021.1530.0743-E17-35
EM13	CTV20001021.1530.0743-E21-36
EM14	CTV20001021.1530.0743-E22-37
EM17	CTV20001021.1530.0743-E22-38
EM15	CTV20001021.1530.0743-E23-39
EM16	CTV20001021.1530.0743-E17-40
EM18	CTV20001021.1530.0743-E22-41
R7	CTV20001021.1530.0743-R1
R1	CTV20001021.1530.0743-R2
R2	CTV20001021.1530.0743-R3
R3	CTV20001021.1530.0743-R4
R4	CTV20001021.1530.0743-R5
R5	CTV20001021.1530.0743-R6
R6	CTV20001021.1530.0743-R7
R8	CTV20001021.1530.0743-R8
R9	CTV20001021.1530.0743-R9
RM1	CTV20001021.1530.0743-R2-1
RM2	CTV20001021.1530.0743-R3-1
RM3	CTV20001021.1530.0743-R4-1
RM4	CTV20001021.1530.0743-R5-1
RM5	CTV20001021.1530.0743-R6-1
RM6	CTV20001021.1530.0743-R7-1
RM8	CTV20001021.1530.0743-R8-1
RM9	CTV20001021.1530.0743-R9-1
RM7	CTV20001021.1530.0743-R1-1
Q1	CTV20001021.1530.0743-T1
Q2	CTV20001021.1530.0743-T2
Q3	CTV20001021.1530.0743-T3
