CE7	CTS20001114.1800.0837-CE1
CE6	CTS20001114.1800.0837-CE2
CE8	CTS20001114.1800.0837-CE3
CE1	CTS20001114.1800.0837-CE4
CE2	CTS20001114.1800.0837-CE5
CE3	CTS20001114.1800.0837-CE6
CE4	CTS20001114.1800.0837-CE7
CE5	CTS20001114.1800.0837-CE8
E9	CTS20001114.1800.0837-E1
E10	CTS20001114.1800.0837-E2
E11	CTS20001114.1800.0837-E3
E1	CTS20001114.1800.0837-E4
E2	CTS20001114.1800.0837-E5
E3	CTS20001114.1800.0837-E6
E4	CTS20001114.1800.0837-E7
E5	CTS20001114.1800.0837-E8
E8	CTS20001114.1800.0837-E9
EM1	CTS20001114.1800.0837-E4-1
EM22	CTS20001114.1800.0837-E2-2
EM23	CTS20001114.1800.0837-E6-3
EM24	CTS20001114.1800.0837-E3-4
EM25	CTS20001114.1800.0837-E3-5
EM26	CTS20001114.1800.0837-E3-6
EM27	CTS20001114.1800.0837-E6-7
EM28	CTS20001114.1800.0837-E1-8
EM29	CTS20001114.1800.0837-E2-9
EM8	CTS20001114.1800.0837-E2-10
EM2	CTS20001114.1800.0837-E5-11
EM3	CTS20001114.1800.0837-E6-12
EM5	CTS20001114.1800.0837-E8-13
EM6	CTS20001114.1800.0837-E6-14
EM7	CTS20001114.1800.0837-E6-15
EM30	CTS20001114.1800.0837-E6-16
EM31	CTS20001114.1800.0837-E5-17
EM9	CTS20001114.1800.0837-E5-18
EM10	CTS20001114.1800.0837-E7-19
EM11	CTS20001114.1800.0837-E6-20
EM12	CTS20001114.1800.0837-E6-21
EM18	CTS20001114.1800.0837-E5-22
EM13	CTS20001114.1800.0837-E5-23
EM14	CTS20001114.1800.0837-E9-24
EM19	CTS20001114.1800.0837-E6-25
EM20	CTS20001114.1800.0837-E6-26
EM21	CTS20001114.1800.0837-E1-27
R2	CTS20001114.1800.0837-R1
R3	CTS20001114.1800.0837-R2
R5	CTS20001114.1800.0837-R3
R7	CTS20001114.1800.0837-R4
RM2	CTS20001114.1800.0837-R1-1
RM3	CTS20001114.1800.0837-R2-1
RM5	CTS20001114.1800.0837-R2-2
RM7	CTS20001114.1800.0837-R4-1
V1	CTS20001114.1800.0837-EV1
V2	CTS20001114.1800.0837-EV2
VM1	CTS20001114.1800.0837-EV1-1
VM2	CTS20001114.1800.0837-EV2-1
Q1	CTS20001114.1800.0837-T1
Q2	CTS20001114.1800.0837-T2
Q3	CTS20001114.1800.0837-T3
Q4	CTS20001114.1800.0837-T4
