CE7	CBS20001106.1000.1007-CE1
CE8	CBS20001106.1000.1007-CE2
CE9	CBS20001106.1000.1007-CE3
CE10	CBS20001106.1000.1007-CE4
CE11	CBS20001106.1000.1007-CE5
CE12	CBS20001106.1000.1007-CE6
CE13	CBS20001106.1000.1007-CE7
CE14	CBS20001106.1000.1007-CE8
CE15	CBS20001106.1000.1007-CE9
CE16	CBS20001106.1000.1007-CE10
CE17	CBS20001106.1000.1007-CE11
CE18	CBS20001106.1000.1007-CE12
CE20	CBS20001106.1000.1007-CE13
CE19	CBS20001106.1000.1007-CE14
CE21	CBS20001106.1000.1007-CE15
CE22	CBS20001106.1000.1007-CE16
CE1	CBS20001106.1000.1007-CE17
CE3	CBS20001106.1000.1007-CE18
CE2	CBS20001106.1000.1007-CE19
CE4	CBS20001106.1000.1007-CE20
CE5	CBS20001106.1000.1007-CE21
CE6	CBS20001106.1000.1007-CE22
E10	CBS20001106.1000.1007-E1
E11	CBS20001106.1000.1007-E2
E12	CBS20001106.1000.1007-E3
E13	CBS20001106.1000.1007-E4
E14	CBS20001106.1000.1007-E5
E15	CBS20001106.1000.1007-E6
E16	CBS20001106.1000.1007-E7
E17	CBS20001106.1000.1007-E8
E18	CBS20001106.1000.1007-E9
E19	CBS20001106.1000.1007-E10
E20	CBS20001106.1000.1007-E11
E21	CBS20001106.1000.1007-E12
E22	CBS20001106.1000.1007-E13
E23	CBS20001106.1000.1007-E14
E24	CBS20001106.1000.1007-E15
E25	CBS20001106.1000.1007-E16
E26	CBS20001106.1000.1007-E17
E1	CBS20001106.1000.1007-E18
E2	CBS20001106.1000.1007-E19
E3	CBS20001106.1000.1007-E20
E5	CBS20001106.1000.1007-E21
E6	CBS20001106.1000.1007-E22
E7	CBS20001106.1000.1007-E23
E8	CBS20001106.1000.1007-E24
EM1	CBS20001106.1000.1007-E18-1
EM15	CBS20001106.1000.1007-E1-2
EM11	CBS20001106.1000.1007-E2-3
EM14	CBS20001106.1000.1007-E3-4
EM16	CBS20001106.1000.1007-E4-5
EM17	CBS20001106.1000.1007-E5-6
EM18	CBS20001106.1000.1007-E21-7
EM19	CBS20001106.1000.1007-E20-8
EM20	CBS20001106.1000.1007-E6-9
EM21	CBS20001106.1000.1007-E7-10
EM22	CBS20001106.1000.1007-E8-11
EM23	CBS20001106.1000.1007-E17-12
EM24	CBS20001106.1000.1007-E9-13
EM25	CBS20001106.1000.1007-E10-14
EM27	CBS20001106.1000.1007-E19-15
EM26	CBS20001106.1000.1007-E11-16
EM28	CBS20001106.1000.1007-E12-17
EM29	CBS20001106.1000.1007-E13-18
EM30	CBS20001106.1000.1007-E11-19
EM31	CBS20001106.1000.1007-E14-20
EM32	CBS20001106.1000.1007-E15-21
EM33	CBS20001106.1000.1007-E15-22
EM34	CBS20001106.1000.1007-E16-23
EM35	CBS20001106.1000.1007-E19-24
EM4	CBS20001106.1000.1007-E18-25
EM2	CBS20001106.1000.1007-E20-26
EM3	CBS20001106.1000.1007-E19-27
EM5	CBS20001106.1000.1007-E20-28
EM6	CBS20001106.1000.1007-E21-29
EM9	CBS20001106.1000.1007-E21-30
EM7	CBS20001106.1000.1007-E22-31
EM8	CBS20001106.1000.1007-E23-32
EM10	CBS20001106.1000.1007-E24-33
EM13	CBS20001106.1000.1007-E21-34
EM12	CBS20001106.1000.1007-E1-35
R1	CBS20001106.1000.1007-R1
R2	CBS20001106.1000.1007-R2
R3	CBS20001106.1000.1007-R3
R4	CBS20001106.1000.1007-R4
R6	CBS20001106.1000.1007-R5
R7	CBS20001106.1000.1007-R6
R8	CBS20001106.1000.1007-R7
R5	CBS20001106.1000.1007-R8
RM1	CBS20001106.1000.1007-R1-1
RM2	CBS20001106.1000.1007-R2-1
RM3	CBS20001106.1000.1007-R3-1
RM4	CBS20001106.1000.1007-R4-1
RM6	CBS20001106.1000.1007-R5-1
RM7	CBS20001106.1000.1007-R6-1
RM8	CBS20001106.1000.1007-R7-1
RM5	CBS20001106.1000.1007-R8-1
V5	CBS20001106.1000.1007-EV1
V6	CBS20001106.1000.1007-EV2
V1	CBS20001106.1000.1007-EV3
V2	CBS20001106.1000.1007-EV4
V3	CBS20001106.1000.1007-EV5
V4	CBS20001106.1000.1007-EV6
VM6	CBS20001106.1000.1007-EV1-1
VM5	CBS20001106.1000.1007-EV2-1
VM1	CBS20001106.1000.1007-EV3-1
VM2	CBS20001106.1000.1007-EV4-1
VM3	CBS20001106.1000.1007-EV5-1
VM4	CBS20001106.1000.1007-EV6-1
Q7	CBS20001106.1000.1007-T1
Q1	CBS20001106.1000.1007-T2
Q2	CBS20001106.1000.1007-T3
Q5	CBS20001106.1000.1007-T4
Q6	CBS20001106.1000.1007-T5
