CE12	CTV20001123.1330.1541-CE1
CE22	CTV20001123.1330.1541-CE2
CE14	CTV20001123.1330.1541-CE3
CE15	CTV20001123.1330.1541-CE4
CE16	CTV20001123.1330.1541-CE5
CE17	CTV20001123.1330.1541-CE6
CE18	CTV20001123.1330.1541-CE7
CE19	CTV20001123.1330.1541-CE8
CE20	CTV20001123.1330.1541-CE9
CE21	CTV20001123.1330.1541-CE10
CE23	CTV20001123.1330.1541-CE11
CE13	CTV20001123.1330.1541-CE12
CE2	CTV20001123.1330.1541-CE13
CE4	CTV20001123.1330.1541-CE14
CE3	CTV20001123.1330.1541-CE15
CE5	CTV20001123.1330.1541-CE16
CE1	CTV20001123.1330.1541-CE17
CE6	CTV20001123.1330.1541-CE18
CE7	CTV20001123.1330.1541-CE19
CE8	CTV20001123.1330.1541-CE20
CE9	CTV20001123.1330.1541-CE21
CE10	CTV20001123.1330.1541-CE22
CE11	CTV20001123.1330.1541-CE23
E24	CTV20001123.1330.1541-E1
E12	CTV20001123.1330.1541-E2
E13	CTV20001123.1330.1541-E3
E14	CTV20001123.1330.1541-E4
E15	CTV20001123.1330.1541-E5
E16	CTV20001123.1330.1541-E6
E18	CTV20001123.1330.1541-E7
E20	CTV20001123.1330.1541-E8
E21	CTV20001123.1330.1541-E9
E22	CTV20001123.1330.1541-E10
E1	CTV20001123.1330.1541-E11
E23	CTV20001123.1330.1541-E12
E25	CTV20001123.1330.1541-E13
E2	CTV20001123.1330.1541-E14
E3	CTV20001123.1330.1541-E15
E4	CTV20001123.1330.1541-E16
E5	CTV20001123.1330.1541-E17
E6	CTV20001123.1330.1541-E18
E7	CTV20001123.1330.1541-E19
E8	CTV20001123.1330.1541-E20
E9	CTV20001123.1330.1541-E21
E10	CTV20001123.1330.1541-E22
E11	CTV20001123.1330.1541-E23
EM1	CTV20001123.1330.1541-E11-1
EM22	CTV20001123.1330.1541-E2-2
EM17	CTV20001123.1330.1541-E17-3
EM23	CTV20001123.1330.1541-E1-4
EM26	CTV20001123.1330.1541-E18-5
EM27	CTV20001123.1330.1541-E3-6
EM28	CTV20001123.1330.1541-E4-7
EM29	CTV20001123.1330.1541-E5-8
EM30	CTV20001123.1330.1541-E11-9
EM31	CTV20001123.1330.1541-E6-10
EM32	CTV20001123.1330.1541-E7-11
EM33	CTV20001123.1330.1541-E19-12
EM34	CTV20001123.1330.1541-E2-13
EM21	CTV20001123.1330.1541-E20-14
EM35	CTV20001123.1330.1541-E8-15
EM36	CTV20001123.1330.1541-E9-16
EM37	CTV20001123.1330.1541-E10-17
EM24	CTV20001123.1330.1541-E19-18
EM25	CTV20001123.1330.1541-E12-19
EM39	CTV20001123.1330.1541-E13-20
EM3	CTV20001123.1330.1541-E14-21
EM4	CTV20001123.1330.1541-E15-22
EM5	CTV20001123.1330.1541-E16-23
EM6	CTV20001123.1330.1541-E17-24
EM2	CTV20001123.1330.1541-E17-25
EM7	CTV20001123.1330.1541-E18-26
EM8	CTV20001123.1330.1541-E19-27
EM9	CTV20001123.1330.1541-E19-28
EM10	CTV20001123.1330.1541-E20-29
EM11	CTV20001123.1330.1541-E19-30
EM12	CTV20001123.1330.1541-E21-31
EM13	CTV20001123.1330.1541-E22-32
EM14	CTV20001123.1330.1541-E19-33
EM15	CTV20001123.1330.1541-E20-34
EM38	CTV20001123.1330.1541-E1-35
EM16	CTV20001123.1330.1541-E23-36
EM19	CTV20001123.1330.1541-E19-37
EM20	CTV20001123.1330.1541-E19-38
R11	CTV20001123.1330.1541-R1
R1	CTV20001123.1330.1541-R2
R3	CTV20001123.1330.1541-R3
R12	CTV20001123.1330.1541-R4
R5	CTV20001123.1330.1541-R5
R6	CTV20001123.1330.1541-R6
R7	CTV20001123.1330.1541-R7
R9	CTV20001123.1330.1541-R8
R2	CTV20001123.1330.1541-R9
R8	CTV20001123.1330.1541-R10
R10	CTV20001123.1330.1541-R11
R4	CTV20001123.1330.1541-R12
RM11	CTV20001123.1330.1541-R1-1
RM2	CTV20001123.1330.1541-R2-1
RM3	CTV20001123.1330.1541-R3-1
RM12	CTV20001123.1330.1541-R4-1
RM5	CTV20001123.1330.1541-R5-1
RM8	CTV20001123.1330.1541-R6-1
RM6	CTV20001123.1330.1541-R7-1
RM9	CTV20001123.1330.1541-R8-1
RM1	CTV20001123.1330.1541-R9-1
RM7	CTV20001123.1330.1541-R10-1
RM4	CTV20001123.1330.1541-R12-1
RM10	CTV20001123.1330.1541-R7-2
V1	CTV20001123.1330.1541-EV1
V3	CTV20001123.1330.1541-EV2
V7	CTV20001123.1330.1541-EV3
V2	CTV20001123.1330.1541-EV4
V4	CTV20001123.1330.1541-EV5
V5	CTV20001123.1330.1541-EV6
V6	CTV20001123.1330.1541-EV7
V8	CTV20001123.1330.1541-EV8
VM1	CTV20001123.1330.1541-EV1-1
VM3	CTV20001123.1330.1541-EV2-1
VM9	CTV20001123.1330.1541-EV3-1
VM2	CTV20001123.1330.1541-EV4-1
VM4	CTV20001123.1330.1541-EV4-2
VM5	CTV20001123.1330.1541-EV1-2
VM6	CTV20001123.1330.1541-EV5-1
VM7	CTV20001123.1330.1541-EV6-1
VM8	CTV20001123.1330.1541-EV7-1
VM10	CTV20001123.1330.1541-EV8-1
Q1	CTV20001123.1330.1541-T1
Q2	CTV20001123.1330.1541-T2
Q3	CTV20001123.1330.1541-T3
Q4	CTV20001123.1330.1541-T4
