CE9	CBS20001112.1000.0688-CE1
CE10	CBS20001112.1000.0688-CE2
CE3	CBS20001112.1000.0688-CE3
CE1	CBS20001112.1000.0688-CE4
CE2	CBS20001112.1000.0688-CE5
CE4	CBS20001112.1000.0688-CE6
CE5	CBS20001112.1000.0688-CE7
CE7	CBS20001112.1000.0688-CE8
CE6	CBS20001112.1000.0688-CE9
E13	CBS20001112.1000.0688-E1
E14	CBS20001112.1000.0688-E2
E1	CBS20001112.1000.0688-E3
E2	CBS20001112.1000.0688-E4
E3	CBS20001112.1000.0688-E5
E4	CBS20001112.1000.0688-E6
E5	CBS20001112.1000.0688-E7
E6	CBS20001112.1000.0688-E8
E7	CBS20001112.1000.0688-E9
E9	CBS20001112.1000.0688-E10
E10	CBS20001112.1000.0688-E11
EM1	CBS20001112.1000.0688-E3-1
EM17	CBS20001112.1000.0688-E1-2
EM19	CBS20001112.1000.0688-E7-3
EM21	CBS20001112.1000.0688-E1-4
EM22	CBS20001112.1000.0688-E2-5
EM23	CBS20001112.1000.0688-E8-6
EM24	CBS20001112.1000.0688-E5-7
EM25	CBS20001112.1000.0688-E1-8
EM5	CBS20001112.1000.0688-E3-9
EM2	CBS20001112.1000.0688-E4-10
EM3	CBS20001112.1000.0688-E5-11
EM4	CBS20001112.1000.0688-E6-12
EM6	CBS20001112.1000.0688-E7-13
EM7	CBS20001112.1000.0688-E8-14
EM10	CBS20001112.1000.0688-E8-15
EM8	CBS20001112.1000.0688-E9-16
EM9	CBS20001112.1000.0688-E7-17
EM11	CBS20001112.1000.0688-E5-18
EM20	CBS20001112.1000.0688-E1-19
EM13	CBS20001112.1000.0688-E10-20
EM14	CBS20001112.1000.0688-E11-21
EM12	CBS20001112.1000.0688-E8-22
EM15	CBS20001112.1000.0688-E3-23
EM16	CBS20001112.1000.0688-E5-24
EM18	CBS20001112.1000.0688-E1-25
R1	CBS20001112.1000.0688-R1
R2	CBS20001112.1000.0688-R2
R4	CBS20001112.1000.0688-R3
R3	CBS20001112.1000.0688-R4
R5	CBS20001112.1000.0688-R5
R6	CBS20001112.1000.0688-R6
R7	CBS20001112.1000.0688-R7
R8	CBS20001112.1000.0688-R8
RM3	CBS20001112.1000.0688-R1-1
RM1	CBS20001112.1000.0688-R2-1
RM4	CBS20001112.1000.0688-R3-1
RM2	CBS20001112.1000.0688-R4-1
RM5	CBS20001112.1000.0688-R5-1
RM6	CBS20001112.1000.0688-R6-1
RM8	CBS20001112.1000.0688-R7-1
RM7	CBS20001112.1000.0688-R8-1
V1	CBS20001112.1000.0688-EV1
VM1	CBS20001112.1000.0688-EV1-1
Q1	CBS20001112.1000.0688-T1
Q2	CBS20001112.1000.0688-T2
Q3	CBS20001112.1000.0688-V1
QM3	CBS20001112.1000.0688-V1-1
