CE12	CNR20001002.1700.0638-CE1
CE14	CNR20001002.1700.0638-CE2
CE15	CNR20001002.1700.0638-CE3
CE16	CNR20001002.1700.0638-CE4
CE17	CNR20001002.1700.0638-CE5
CE19	CNR20001002.1700.0638-CE6
CE20	CNR20001002.1700.0638-CE7
CE21	CNR20001002.1700.0638-CE8
CE22	CNR20001002.1700.0638-CE9
CE23	CNR20001002.1700.0638-CE10
CE24	CNR20001002.1700.0638-CE11
CE25	CNR20001002.1700.0638-CE12
CE27	CNR20001002.1700.0638-CE13
CE28	CNR20001002.1700.0638-CE14
CE29	CNR20001002.1700.0638-CE15
CE30	CNR20001002.1700.0638-CE16
CE31	CNR20001002.1700.0638-CE17
CE32	CNR20001002.1700.0638-CE18
CE33	CNR20001002.1700.0638-CE19
CE34	CNR20001002.1700.0638-CE20
CE35	CNR20001002.1700.0638-CE21
CE36	CNR20001002.1700.0638-CE22
CE37	CNR20001002.1700.0638-CE23
CE38	CNR20001002.1700.0638-CE24
CE39	CNR20001002.1700.0638-CE25
CE40	CNR20001002.1700.0638-CE26
CE41	CNR20001002.1700.0638-CE27
CE42	CNR20001002.1700.0638-CE28
CE43	CNR20001002.1700.0638-CE29
CE7	CNR20001002.1700.0638-CE30
CE26	CNR20001002.1700.0638-CE31
CE1	CNR20001002.1700.0638-CE32
CE13	CNR20001002.1700.0638-CE33
CE18	CNR20001002.1700.0638-CE34
CE2	CNR20001002.1700.0638-CE35
CE3	CNR20001002.1700.0638-CE36
CE4	CNR20001002.1700.0638-CE37
CE6	CNR20001002.1700.0638-CE38
CE5	CNR20001002.1700.0638-CE39
CE8	CNR20001002.1700.0638-CE40
CE10	CNR20001002.1700.0638-CE41
CE9	CNR20001002.1700.0638-CE42
CE11	CNR20001002.1700.0638-CE43
E14	CNR20001002.1700.0638-E1
E15	CNR20001002.1700.0638-E2
E16	CNR20001002.1700.0638-E3
E17	CNR20001002.1700.0638-E4
E18	CNR20001002.1700.0638-E5
E19	CNR20001002.1700.0638-E6
E20	CNR20001002.1700.0638-E7
E21	CNR20001002.1700.0638-E8
E22	CNR20001002.1700.0638-E9
E23	CNR20001002.1700.0638-E10
E24	CNR20001002.1700.0638-E11
E25	CNR20001002.1700.0638-E12
E26	CNR20001002.1700.0638-E13
E27	CNR20001002.1700.0638-E14
E28	CNR20001002.1700.0638-E15
E29	CNR20001002.1700.0638-E16
E30	CNR20001002.1700.0638-E17
E31	CNR20001002.1700.0638-E18
E32	CNR20001002.1700.0638-E19
E33	CNR20001002.1700.0638-E20
E34	CNR20001002.1700.0638-E21
E35	CNR20001002.1700.0638-E22
E36	CNR20001002.1700.0638-E23
E37	CNR20001002.1700.0638-E24
E38	CNR20001002.1700.0638-E25
E40	CNR20001002.1700.0638-E26
E42	CNR20001002.1700.0638-E27
E43	CNR20001002.1700.0638-E28
