CE12	CBS20001102.1000.0558-CE1
CE13	CBS20001102.1000.0558-CE2
CE14	CBS20001102.1000.0558-CE3
CE15	CBS20001102.1000.0558-CE4
CE26	CBS20001102.1000.0558-CE5
CE17	CBS20001102.1000.0558-CE6
CE18	CBS20001102.1000.0558-CE7
CE19	CBS20001102.1000.0558-CE8
CE20	CBS20001102.1000.0558-CE9
CE21	CBS20001102.1000.0558-CE10
CE22	CBS20001102.1000.0558-CE11
CE23	CBS20001102.1000.0558-CE12
CE24	CBS20001102.1000.0558-CE13
CE25	CBS20001102.1000.0558-CE14
CE2	CBS20001102.1000.0558-CE15
CE1	CBS20001102.1000.0558-CE16
CE5	CBS20001102.1000.0558-CE17
CE4	CBS20001102.1000.0558-CE18
CE3	CBS20001102.1000.0558-CE19
CE6	CBS20001102.1000.0558-CE20
CE7	CBS20001102.1000.0558-CE21
CE8	CBS20001102.1000.0558-CE22
CE10	CBS20001102.1000.0558-CE23
CE9	CBS20001102.1000.0558-CE24
CE11	CBS20001102.1000.0558-CE25
E13	CBS20001102.1000.0558-E1
E31	CBS20001102.1000.0558-E2
E14	CBS20001102.1000.0558-E3
E15	CBS20001102.1000.0558-E4
E16	CBS20001102.1000.0558-E5
E18	CBS20001102.1000.0558-E6
E20	CBS20001102.1000.0558-E7
E21	CBS20001102.1000.0558-E8
E22	CBS20001102.1000.0558-E9
E23	CBS20001102.1000.0558-E10
E24	CBS20001102.1000.0558-E11
E25	CBS20001102.1000.0558-E12
E26	CBS20001102.1000.0558-E13
E27	CBS20001102.1000.0558-E14
E28	CBS20001102.1000.0558-E15
E32	CBS20001102.1000.0558-E16
E1	CBS20001102.1000.0558-E17
E2	CBS20001102.1000.0558-E18
E3	CBS20001102.1000.0558-E19
E4	CBS20001102.1000.0558-E20
E5	CBS20001102.1000.0558-E21
E6	CBS20001102.1000.0558-E22
E7	CBS20001102.1000.0558-E23
E8	CBS20001102.1000.0558-E24
E9	CBS20001102.1000.0558-E25
E10	CBS20001102.1000.0558-E26
E11	CBS20001102.1000.0558-E27
E12	CBS20001102.1000.0558-E28
EM1	CBS20001102.1000.0558-E17-1
EM19	CBS20001102.1000.0558-E1-2
EM45	CBS20001102.1000.0558-E2-3
EM20	CBS20001102.1000.0558-E3-4
EM21	CBS20001102.1000.0558-E1-5
EM22	CBS20001102.1000.0558-E1-6
EM23	CBS20001102.1000.0558-E18-7
EM24	CBS20001102.1000.0558-E20-8
EM25	CBS20001102.1000.0558-E28-9
EM26	CBS20001102.1000.0558-E28-10
EM27	CBS20001102.1000.0558-E4-11
EM28	CBS20001102.1000.0558-E5-12
EM29	CBS20001102.1000.0558-E6-13
EM30	CBS20001102.1000.0558-E27-14
EM31	CBS20001102.1000.0558-E27-15
EM34	CBS20001102.1000.0558-E7-16
EM35	CBS20001102.1000.0558-E8-17
EM36	CBS20001102.1000.0558-E9-18
EM37	CBS20001102.1000.0558-E10-19
EM38	CBS20001102.1000.0558-E19-20
EM39	CBS20001102.1000.0558-E20-21
EM40	CBS20001102.1000.0558-E11-22
EM41	CBS20001102.1000.0558-E12-23
EM42	CBS20001102.1000.0558-E13-24
EM43	CBS20001102.1000.0558-E14-25
EM44	CBS20001102.1000.0558-E15-26
EM17	CBS20001102.1000.0558-E16-27
EM46	CBS20001102.1000.0558-E2-28
EM47	CBS20001102.1000.0558-E15-29
EM2	CBS20001102.1000.0558-E18-30
EM3	CBS20001102.1000.0558-E19-31
EM4	CBS20001102.1000.0558-E20-32
EM5	CBS20001102.1000.0558-E21-33
EM6	CBS20001102.1000.0558-E22-34
EM7	CBS20001102.1000.0558-E19-35
EM8	CBS20001102.1000.0558-E23-36
EM9	CBS20001102.1000.0558-E24-37
EM10	CBS20001102.1000.0558-E25-38
EM11	CBS20001102.1000.0558-E26-39
EM12	CBS20001102.1000.0558-E18-40
EM14	CBS20001102.1000.0558-E19-41
EM15	CBS20001102.1000.0558-E20-42
EM13	CBS20001102.1000.0558-E22-43
EM16	CBS20001102.1000.0558-E27-44
EM18	CBS20001102.1000.0558-E28-45
R1	CBS20001102.1000.0558-R1
R2	CBS20001102.1000.0558-R2
R3	CBS20001102.1000.0558-R3
R4	CBS20001102.1000.0558-R4
R5	CBS20001102.1000.0558-R5
R6	CBS20001102.1000.0558-R6
R8	CBS20001102.1000.0558-R7
R7	CBS20001102.1000.0558-R8
R9	CBS20001102.1000.0558-R9
R10	CBS20001102.1000.0558-R10
R14	CBS20001102.1000.0558-R11
R13	CBS20001102.1000.0558-R12
R15	CBS20001102.1000.0558-R13
RM1	CBS20001102.1000.0558-R1-1
RM2	CBS20001102.1000.0558-R2-1
RM3	CBS20001102.1000.0558-R3-1
RM4	CBS20001102.1000.0558-R4-1
RM5	CBS20001102.1000.0558-R5-1
RM6	CBS20001102.1000.0558-R6-1
RM8	CBS20001102.1000.0558-R3-2
RM7	CBS20001102.1000.0558-R4-2
RM9	CBS20001102.1000.0558-R9-1
RM10	CBS20001102.1000.0558-R10-1
RM14	CBS20001102.1000.0558-R11-1
RM13	CBS20001102.1000.0558-R12-1
RM15	CBS20001102.1000.0558-R3-3
V3	CBS20001102.1000.0558-EV1
V7	CBS20001102.1000.0558-EV2
V1	CBS20001102.1000.0558-EV3
V2	CBS20001102.1000.0558-EV4
V4	CBS20001102.1000.0558-EV5
VM4	CBS20001102.1000.0558-EV1-1
VM1	CBS20001102.1000.0558-EV3-1
VM8	CBS20001102.1000.0558-EV2-1
VM2	CBS20001102.1000.0558-EV3-2
VM3	CBS20001102.1000.0558-EV4-1
