CE2	CTV20001227.1330.1536-CE1
CE9	CTV20001227.1330.1536-CE2
CE1	CTV20001227.1330.1536-CE3
CE4	CTV20001227.1330.1536-CE4
CE3	CTV20001227.1330.1536-CE5
CE5	CTV20001227.1330.1536-CE6
CE6	CTV20001227.1330.1536-CE7
CE7	CTV20001227.1330.1536-CE8
CE8	CTV20001227.1330.1536-CE9
E16	CTV20001227.1330.1536-E1
E17	CTV20001227.1330.1536-E2
E18	CTV20001227.1330.1536-E3
E3	CTV20001227.1330.1536-E4
E4	CTV20001227.1330.1536-E5
E5	CTV20001227.1330.1536-E6
E6	CTV20001227.1330.1536-E7
E20	CTV20001227.1330.1536-E8
E8	CTV20001227.1330.1536-E9
E11	CTV20001227.1330.1536-E10
E13	CTV20001227.1330.1536-E11
E14	CTV20001227.1330.1536-E12
EM1	CTV20001227.1330.1536-E3-1
EM17	CTV20001227.1330.1536-E7-2
EM19	CTV20001227.1330.1536-E7-3
EM20	CTV20001227.1330.1536-E11-4
EM2	CTV20001227.1330.1536-E1-5
EM21	CTV20001227.1330.1536-E2-6
EM11	CTV20001227.1330.1536-E7-7
EM7	CTV20001227.1330.1536-E7-8
EM3	CTV20001227.1330.1536-E4-9
EM6	CTV20001227.1330.1536-E4-10
EM4	CTV20001227.1330.1536-E5-11
EM5	CTV20001227.1330.1536-E6-12
EM8	CTV20001227.1330.1536-E8-13
EM10	CTV20001227.1330.1536-E6-14
EM9	CTV20001227.1330.1536-E9-15
EM12	CTV20001227.1330.1536-E7-16
EM13	CTV20001227.1330.1536-E10-17
EM14	CTV20001227.1330.1536-E10-18
EM15	CTV20001227.1330.1536-E7-19
EM16	CTV20001227.1330.1536-E11-20
EM18	CTV20001227.1330.1536-E12-21
R3	CTV20001227.1330.1536-R1
R1	CTV20001227.1330.1536-R2
R2	CTV20001227.1330.1536-R3
R4	CTV20001227.1330.1536-R4
RM1	CTV20001227.1330.1536-R2-1
RM2	CTV20001227.1330.1536-R3-1
RM4	CTV20001227.1330.1536-R4-1
RM3	CTV20001227.1330.1536-R1-1
V1	CTV20001227.1330.1536-EV1
V2	CTV20001227.1330.1536-EV2
V3	CTV20001227.1330.1536-EV3
V4	CTV20001227.1330.1536-EV4
VM1	CTV20001227.1330.1536-EV1-1
VM2	CTV20001227.1330.1536-EV2-1
VM3	CTV20001227.1330.1536-EV3-1
VM4	CTV20001227.1330.1536-EV2-2
VM5	CTV20001227.1330.1536-EV4-1
Q1	CTV20001227.1330.1536-T1
Q2	CTV20001227.1330.1536-T2
Q3	CTV20001227.1330.1536-T3
Q4	CTV20001227.1330.1536-T4
Q7	CTV20001227.1330.1536-T5
Q8	CTV20001227.1330.1536-V1
Q6	CTV20001227.1330.1536-T6
Q5	CTV20001227.1330.1536-V2
QM8	CTV20001227.1330.1536-V1-1
QM5	CTV20001227.1330.1536-V2-1
