CE6	CTV20001021.1530.1567-CE1
CE1	CTV20001021.1530.1567-CE2
CE9	CTV20001021.1530.1567-CE3
CE10	CTV20001021.1530.1567-CE4
CE11	CTV20001021.1530.1567-CE5
CE8	CTV20001021.1530.1567-CE6
CE13	CTV20001021.1530.1567-CE7
CE16	CTV20001021.1530.1567-CE8
CE15	CTV20001021.1530.1567-CE9
CE14	CTV20001021.1530.1567-CE10
CE12	CTV20001021.1530.1567-CE11
CE17	CTV20001021.1530.1567-CE12
CE18	CTV20001021.1530.1567-CE13
CE19	CTV20001021.1530.1567-CE14
CE20	CTV20001021.1530.1567-CE15
CE21	CTV20001021.1530.1567-CE16
CE22	CTV20001021.1530.1567-CE17
CE23	CTV20001021.1530.1567-CE18
CE24	CTV20001021.1530.1567-CE19
CE29	CTV20001021.1530.1567-CE20
CE25	CTV20001021.1530.1567-CE21
CE26	CTV20001021.1530.1567-CE22
CE27	CTV20001021.1530.1567-CE23
CE28	CTV20001021.1530.1567-CE24
CE2	CTV20001021.1530.1567-CE25
CE3	CTV20001021.1530.1567-CE26
CE4	CTV20001021.1530.1567-CE27
CE5	CTV20001021.1530.1567-CE28
CE7	CTV20001021.1530.1567-CE29
E8	CTV20001021.1530.1567-E1
E9	CTV20001021.1530.1567-E2
E38	CTV20001021.1530.1567-E3
E10	CTV20001021.1530.1567-E4
E11	CTV20001021.1530.1567-E5
E12	CTV20001021.1530.1567-E6
E13	CTV20001021.1530.1567-E7
E14	CTV20001021.1530.1567-E8
E15	CTV20001021.1530.1567-E9
E16	CTV20001021.1530.1567-E10
E17	CTV20001021.1530.1567-E11
E18	CTV20001021.1530.1567-E12
E19	CTV20001021.1530.1567-E13
E23	CTV20001021.1530.1567-E14
E24	CTV20001021.1530.1567-E15
E25	CTV20001021.1530.1567-E16
E26	CTV20001021.1530.1567-E17
E27	CTV20001021.1530.1567-E18
E28	CTV20001021.1530.1567-E19
E39	CTV20001021.1530.1567-E20
E29	CTV20001021.1530.1567-E21
E31	CTV20001021.1530.1567-E22
E33	CTV20001021.1530.1567-E23
E34	CTV20001021.1530.1567-E24
E35	CTV20001021.1530.1567-E25
E36	CTV20001021.1530.1567-E26
E21	CTV20001021.1530.1567-E27
E2	CTV20001021.1530.1567-E28
E3	CTV20001021.1530.1567-E29
E22	CTV20001021.1530.1567-E30
E5	CTV20001021.1530.1567-E31
E6	CTV20001021.1530.1567-E32
E7	CTV20001021.1530.1567-E33
EM33	CTV20001021.1530.1567-E27-1
EM8	CTV20001021.1530.1567-E2-2
EM15	CTV20001021.1530.1567-E5-3
EM16	CTV20001021.1530.1567-E6-4
EM17	CTV20001021.1530.1567-E7-5
EM13	CTV20001021.1530.1567-E8-6
EM18	CTV20001021.1530.1567-E31-7
EM20	CTV20001021.1530.1567-E32-8
EM23	CTV20001021.1530.1567-E4-9
EM25	CTV20001021.1530.1567-E9-10
EM29	CTV20001021.1530.1567-E10-11
EM28	CTV20001021.1530.1567-E11-12
EM26	CTV20001021.1530.1567-E12-13
EM34	CTV20001021.1530.1567-E13-14
EM37	CTV20001021.1530.1567-E13-15
EM35	CTV20001021.1530.1567-E14-16
EM38	CTV20001021.1530.1567-E8-17
EM39	CTV20001021.1530.1567-E15-18
EM60	CTV20001021.1530.1567-E20-19
EM42	CTV20001021.1530.1567-E15-20
EM40	CTV20001021.1530.1567-E16-21
EM41	CTV20001021.1530.1567-E4-22
EM43	CTV20001021.1530.1567-E17-23
EM44	CTV20001021.1530.1567-E18-24
EM45	CTV20001021.1530.1567-E15-25
EM46	CTV20001021.1530.1567-E13-26
EM47	CTV20001021.1530.1567-E15-27
EM48	CTV20001021.1530.1567-E19-28
EM53	CTV20001021.1530.1567-E21-29
EM54	CTV20001021.1530.1567-E22-30
EM55	CTV20001021.1530.1567-E23-31
EM56	CTV20001021.1530.1567-E24-32
EM58	CTV20001021.1530.1567-E25-33
EM59	CTV20001021.1530.1567-E26-34
EM1	CTV20001021.1530.1567-E4-35
EM11	CTV20001021.1530.1567-E4-36
EM2	CTV20001021.1530.1567-E28-37
EM6	CTV20001021.1530.1567-E28-38
EM21	CTV20001021.1530.1567-E28-39
EM30	CTV20001021.1530.1567-E28-40
EM3	CTV20001021.1530.1567-E29-41
EM4	CTV20001021.1530.1567-E29-42
EM14	CTV20001021.1530.1567-E29-43
EM19	CTV20001021.1530.1567-E29-44
EM22	CTV20001021.1530.1567-E29-45
EM27	CTV20001021.1530.1567-E29-46
EM32	CTV20001021.1530.1567-E29-47
EM50	CTV20001021.1530.1567-E29-48
EM51	CTV20001021.1530.1567-E29-49
EM57	CTV20001021.1530.1567-E28-50
EM49	CTV20001021.1530.1567-E28-51
EM52	CTV20001021.1530.1567-E28-52
EM31	CTV20001021.1530.1567-E28-53
EM36	CTV20001021.1530.1567-E30-54
EM5	CTV20001021.1530.1567-E31-55
EM7	CTV20001021.1530.1567-E32-56
EM9	CTV20001021.1530.1567-E33-57
EM24	CTV20001021.1530.1567-E3-58
EM12	CTV20001021.1530.1567-E33-59
EM10	CTV20001021.1530.1567-E1-60
R2	CTV20001021.1530.1567-R1
R1	CTV20001021.1530.1567-R2
R3	CTV20001021.1530.1567-R3
R7	CTV20001021.1530.1567-R4
R15	CTV20001021.1530.1567-R5
R5	CTV20001021.1530.1567-R6
R6	CTV20001021.1530.1567-R7
R8	CTV20001021.1530.1567-R8
R9	CTV20001021.1530.1567-R9
R10	CTV20001021.1530.1567-R10
R11	CTV20001021.1530.1567-R11
R14	CTV20001021.1530.1567-R12
RM2	CTV20001021.1530.1567-R1-1
RM7	CTV20001021.1530.1567-R1-2
RM1	CTV20001021.1530.1567-R2-1
RM3	CTV20001021.1530.1567-R3-1
RM8	CTV20001021.1530.1567-R8-1
RM5	CTV20001021.1530.1567-R6-1
RM6	CTV20001021.1530.1567-R2-2
RM9	CTV20001021.1530.1567-R9-1
RM10	CTV20001021.1530.1567-R10-1
RM11	CTV20001021.1530.1567-R11-1
RM14	CTV20001021.1530.1567-R12-1
V1	CTV20001021.1530.1567-EV1
V2	CTV20001021.1530.1567-EV2
V3	CTV20001021.1530.1567-EV3
V4	CTV20001021.1530.1567-EV4
V5	CTV20001021.1530.1567-EV5
VM1	CTV20001021.1530.1567-EV1-1
VM2	CTV20001021.1530.1567-EV1-2
VM3	CTV20001021.1530.1567-EV2-1
VM4	CTV20001021.1530.1567-EV3-1
VM5	CTV20001021.1530.1567-EV4-1
VM6	CTV20001021.1530.1567-EV5-1
Q2	CTV20001021.1530.1567-T1
Q5	CTV20001021.1530.1567-T2
Q1	CTV20001021.1530.1567-T3
Q3	CTV20001021.1530.1567-T4
Q4	CTV20001021.1530.1567-T5
