CE8	CBS20001026.1000.0053-CE1
CE9	CBS20001026.1000.0053-CE2
CE11	CBS20001026.1000.0053-CE3
CE12	CBS20001026.1000.0053-CE4
CE10	CBS20001026.1000.0053-CE5
CE13	CBS20001026.1000.0053-CE6
CE14	CBS20001026.1000.0053-CE7
CE15	CBS20001026.1000.0053-CE8
CE16	CBS20001026.1000.0053-CE9
CE17	CBS20001026.1000.0053-CE10
CE1	CBS20001026.1000.0053-CE11
CE7	CBS20001026.1000.0053-CE12
CE2	CBS20001026.1000.0053-CE13
CE3	CBS20001026.1000.0053-CE14
CE4	CBS20001026.1000.0053-CE15
CE6	CBS20001026.1000.0053-CE16
CE5	CBS20001026.1000.0053-CE17
E14	CBS20001026.1000.0053-E1
E15	CBS20001026.1000.0053-E2
E16	CBS20001026.1000.0053-E3
E17	CBS20001026.1000.0053-E4
E18	CBS20001026.1000.0053-E5
E25	CBS20001026.1000.0053-E6
E21	CBS20001026.1000.0053-E7
E26	CBS20001026.1000.0053-E8
E23	CBS20001026.1000.0053-E9
E24	CBS20001026.1000.0053-E10
E29	CBS20001026.1000.0053-E11
E1	CBS20001026.1000.0053-E12
E30	CBS20001026.1000.0053-E13
E31	CBS20001026.1000.0053-E14
E32	CBS20001026.1000.0053-E15
E36	CBS20001026.1000.0053-E16
E37	CBS20001026.1000.0053-E17
E38	CBS20001026.1000.0053-E18
E39	CBS20001026.1000.0053-E19
E40	CBS20001026.1000.0053-E20
E2	CBS20001026.1000.0053-E21
E3	CBS20001026.1000.0053-E22
E4	CBS20001026.1000.0053-E23
E41	CBS20001026.1000.0053-E24
E7	CBS20001026.1000.0053-E25
E8	CBS20001026.1000.0053-E26
E42	CBS20001026.1000.0053-E27
EM1	CBS20001026.1000.0053-E12-1
EM20	CBS20001026.1000.0053-E21-2
EM22	CBS20001026.1000.0053-E21-3
EM23	CBS20001026.1000.0053-E1-4
EM24	CBS20001026.1000.0053-E1-5
EM27	CBS20001026.1000.0053-E1-6
EM25	CBS20001026.1000.0053-E2-7
EM26	CBS20001026.1000.0053-E3-8
EM28	CBS20001026.1000.0053-E22-9
EM32	CBS20001026.1000.0053-E22-10
EM30	CBS20001026.1000.0053-E4-11
EM29	CBS20001026.1000.0053-E5-12
EM31	CBS20001026.1000.0053-E3-13
EM33	CBS20001026.1000.0053-E21-14
EM37	CBS20001026.1000.0053-E12-15
EM38	CBS20001026.1000.0053-E25-16
EM40	CBS20001026.1000.0053-E25-17
EM39	CBS20001026.1000.0053-E7-18
EM41	CBS20001026.1000.0053-E22-19
EM42	CBS20001026.1000.0053-E22-20
EM43	CBS20001026.1000.0053-E21-21
EM44	CBS20001026.1000.0053-E24-22
EM45	CBS20001026.1000.0053-E27-23
EM46	CBS20001026.1000.0053-E9-24
EM49	CBS20001026.1000.0053-E9-25
EM47	CBS20001026.1000.0053-E10-26
EM48	CBS20001026.1000.0053-E12-27
EM50	CBS20001026.1000.0053-E22-28
EM51	CBS20001026.1000.0053-E22-29
EM52	CBS20001026.1000.0053-E21-30
EM53	CBS20001026.1000.0053-E6-31
EM54	CBS20001026.1000.0053-E8-32
EM55	CBS20001026.1000.0053-E9-33
EM56	CBS20001026.1000.0053-E21-34
EM58	CBS20001026.1000.0053-E22-35
EM60	CBS20001026.1000.0053-E22-36
EM61	CBS20001026.1000.0053-E3-37
EM62	CBS20001026.1000.0053-E21-38
EM63	CBS20001026.1000.0053-E1-39
EM65	CBS20001026.1000.0053-E1-40
EM64	CBS20001026.1000.0053-E11-41
EM66	CBS20001026.1000.0053-E22-42
EM67	CBS20001026.1000.0053-E13-43
EM68	CBS20001026.1000.0053-E9-44
EM69	CBS20001026.1000.0053-E21-45
EM70	CBS20001026.1000.0053-E21-46
EM71	CBS20001026.1000.0053-E22-47
EM72	CBS20001026.1000.0053-E14-48
EM73	CBS20001026.1000.0053-E15-49
EM74	CBS20001026.1000.0053-E19-50
EM77	CBS20001026.1000.0053-E19-51
EM75	CBS20001026.1000.0053-E16-52
EM76	CBS20001026.1000.0053-E17-53
EM78	CBS20001026.1000.0053-E18-54
EM13	CBS20001026.1000.0053-E21-55
EM34	CBS20001026.1000.0053-E21-56
EM57	CBS20001026.1000.0053-E21-57
EM17	CBS20001026.1000.0053-E19-58
EM18	CBS20001026.1000.0053-E20-59
EM59	CBS20001026.1000.0053-E22-60
EM2	CBS20001026.1000.0053-E21-61
EM3	CBS20001026.1000.0053-E21-62
EM4	CBS20001026.1000.0053-E22-63
