CE7	CBS20001109.1000.1047-CE1
CE8	CBS20001109.1000.1047-CE2
CE4	CBS20001109.1000.1047-CE3
CE10	CBS20001109.1000.1047-CE4
CE1	CBS20001109.1000.1047-CE5
CE2	CBS20001109.1000.1047-CE6
CE3	CBS20001109.1000.1047-CE7
CE5	CBS20001109.1000.1047-CE8
CE6	CBS20001109.1000.1047-CE9
E11	CBS20001109.1000.1047-E1
E12	CBS20001109.1000.1047-E2
E14	CBS20001109.1000.1047-E3
E17	CBS20001109.1000.1047-E4
E18	CBS20001109.1000.1047-E5
E1	CBS20001109.1000.1047-E6
E2	CBS20001109.1000.1047-E7
E13	CBS20001109.1000.1047-E8
E4	CBS20001109.1000.1047-E9
E5	CBS20001109.1000.1047-E10
E6	CBS20001109.1000.1047-E11
E8	CBS20001109.1000.1047-E12
E10	CBS20001109.1000.1047-E13
EM1	CBS20001109.1000.1047-E6-1
EM20	CBS20001109.1000.1047-E10-2
EM21	CBS20001109.1000.1047-E6-3
EM22	CBS20001109.1000.1047-E4-4
EM23	CBS20001109.1000.1047-E6-5
EM24	CBS20001109.1000.1047-E13-6
EM25	CBS20001109.1000.1047-E6-7
EM26	CBS20001109.1000.1047-E1-8
EM27	CBS20001109.1000.1047-E6-9
EM28	CBS20001109.1000.1047-E6-10
EM29	CBS20001109.1000.1047-E2-11
EM30	CBS20001109.1000.1047-E6-12
EM31	CBS20001109.1000.1047-E6-13
EM32	CBS20001109.1000.1047-E10-14
EM33	CBS20001109.1000.1047-E6-15
EM34	CBS20001109.1000.1047-E6-16
EM37	CBS20001109.1000.1047-E6-17
EM38	CBS20001109.1000.1047-E6-18
EM39	CBS20001109.1000.1047-E3-19
EM40	CBS20001109.1000.1047-E6-20
EM41	CBS20001109.1000.1047-E6-21
EM43	CBS20001109.1000.1047-E6-22
EM44	CBS20001109.1000.1047-E6-23
EM45	CBS20001109.1000.1047-E6-24
EM46	CBS20001109.1000.1047-E6-25
EM47	CBS20001109.1000.1047-E6-26
EM48	CBS20001109.1000.1047-E6-27
EM49	CBS20001109.1000.1047-E5-28
EM4	CBS20001109.1000.1047-E6-29
EM2	CBS20001109.1000.1047-E7-30
EM35	CBS20001109.1000.1047-E6-31
EM36	CBS20001109.1000.1047-E8-32
EM3	CBS20001109.1000.1047-E9-33
EM5	CBS20001109.1000.1047-E10-34
EM6	CBS20001109.1000.1047-E6-35
EM8	CBS20001109.1000.1047-E6-36
EM7	CBS20001109.1000.1047-E4-37
EM9	CBS20001109.1000.1047-E6-38
EM10	CBS20001109.1000.1047-E11-39
EM11	CBS20001109.1000.1047-E10-40
EM12	CBS20001109.1000.1047-E6-41
EM13	CBS20001109.1000.1047-E10-42
EM14	CBS20001109.1000.1047-E10-43
EM16	CBS20001109.1000.1047-E10-44
EM15	CBS20001109.1000.1047-E12-45
EM17	CBS20001109.1000.1047-E4-46
EM18	CBS20001109.1000.1047-E13-47
EM19	CBS20001109.1000.1047-E6-48
R1	CBS20001109.1000.1047-R1
R3	CBS20001109.1000.1047-R2
R2	CBS20001109.1000.1047-R3
RM1	CBS20001109.1000.1047-R1-1
RM4	CBS20001109.1000.1047-R2-1
RM3	CBS20001109.1000.1047-R2-2
V1	CBS20001109.1000.1047-EV1
V2	CBS20001109.1000.1047-EV2
V3	CBS20001109.1000.1047-EV3
V4	CBS20001109.1000.1047-EV4
V8	CBS20001109.1000.1047-EV5
V5	CBS20001109.1000.1047-EV6
V7	CBS20001109.1000.1047-EV7
V6	CBS20001109.1000.1047-EV8
VM1	CBS20001109.1000.1047-EV1-1
VM2	CBS20001109.1000.1047-EV2-1
VM3	CBS20001109.1000.1047-EV3-1
VM4	CBS20001109.1000.1047-EV2-2
VM6	CBS20001109.1000.1047-EV4-1
VM7	CBS20001109.1000.1047-EV6-1
VM11	CBS20001109.1000.1047-EV5-1
VM8	CBS20001109.1000.1047-EV1-2
VM10	CBS20001109.1000.1047-EV7-1
VM12	CBS20001109.1000.1047-EV5-2
VM9	CBS20001109.1000.1047-EV8-1
VM13	CBS20001109.1000.1047-EV5-3
Q15	CBS20001109.1000.1047-T1
Q2	CBS20001109.1000.1047-T2
Q1	CBS20001109.1000.1047-T3
Q3	CBS20001109.1000.1047-V1
Q4	CBS20001109.1000.1047-V2
Q7	CBS20001109.1000.1047-T4
Q8	CBS20001109.1000.1047-V3
Q12	CBS20001109.1000.1047-V4
Q14	CBS20001109.1000.1047-T5
Q13	CBS20001109.1000.1047-T6
Q9	CBS20001109.1000.1047-T7
Q11	CBS20001109.1000.1047-T8
Q5	CBS20001109.1000.1047-T9
Q6	CBS20001109.1000.1047-T10
Q10	CBS20001109.1000.1047-T11
QM3	CBS20001109.1000.1047-V1-1
QM4	CBS20001109.1000.1047-V2-1
QM8	CBS20001109.1000.1047-V3-1
QM12	CBS20001109.1000.1047-V4-1
