CE10	CTV20001205.1330.1436-CE1
CE9	CTV20001205.1330.1436-CE2
CE11	CTV20001205.1330.1436-CE3
CE12	CTV20001205.1330.1436-CE4
CE13	CTV20001205.1330.1436-CE5
CE14	CTV20001205.1330.1436-CE6
CE15	CTV20001205.1330.1436-CE7
CE6	CTV20001205.1330.1436-CE8
CE1	CTV20001205.1330.1436-CE9
CE2	CTV20001205.1330.1436-CE10
CE3	CTV20001205.1330.1436-CE11
CE5	CTV20001205.1330.1436-CE12
CE4	CTV20001205.1330.1436-CE13
CE7	CTV20001205.1330.1436-CE14
CE8	CTV20001205.1330.1436-CE15
E12	CTV20001205.1330.1436-E1
E13	CTV20001205.1330.1436-E2
E14	CTV20001205.1330.1436-E3
E15	CTV20001205.1330.1436-E4
E16	CTV20001205.1330.1436-E5
E19	CTV20001205.1330.1436-E6
E20	CTV20001205.1330.1436-E7
E1	CTV20001205.1330.1436-E8
E22	CTV20001205.1330.1436-E9
E24	CTV20001205.1330.1436-E10
E2	CTV20001205.1330.1436-E11
E3	CTV20001205.1330.1436-E12
E4	CTV20001205.1330.1436-E13
E5	CTV20001205.1330.1436-E14
E6	CTV20001205.1330.1436-E15
E8	CTV20001205.1330.1436-E16
E11	CTV20001205.1330.1436-E17
EM1	CTV20001205.1330.1436-E8-1
EM20	CTV20001205.1330.1436-E12-2
EM21	CTV20001205.1330.1436-E1-3
EM22	CTV20001205.1330.1436-E2-4
EM23	CTV20001205.1330.1436-E11-5
EM24	CTV20001205.1330.1436-E3-6
EM25	CTV20001205.1330.1436-E4-7
EM26	CTV20001205.1330.1436-E5-8
EM27	CTV20001205.1330.1436-E14-9
EM30	CTV20001205.1330.1436-E17-10
EM35	CTV20001205.1330.1436-E12-11
EM31	CTV20001205.1330.1436-E17-12
EM32	CTV20001205.1330.1436-E17-13
EM33	CTV20001205.1330.1436-E17-14
EM34	CTV20001205.1330.1436-E17-15
EM36	CTV20001205.1330.1436-E12-16
EM37	CTV20001205.1330.1436-E11-17
EM38	CTV20001205.1330.1436-E6-18
EM40	CTV20001205.1330.1436-E14-19
EM41	CTV20001205.1330.1436-E15-20
EM42	CTV20001205.1330.1436-E11-21
EM39	CTV20001205.1330.1436-E17-22
EM43	CTV20001205.1330.1436-E7-23
EM10	CTV20001205.1330.1436-E9-24
EM28	CTV20001205.1330.1436-E9-25
EM29	CTV20001205.1330.1436-E10-26
EM2	CTV20001205.1330.1436-E11-27
EM3	CTV20001205.1330.1436-E12-28
EM6	CTV20001205.1330.1436-E12-29
EM4	CTV20001205.1330.1436-E13-30
EM5	CTV20001205.1330.1436-E11-31
EM7	CTV20001205.1330.1436-E14-32
EM8	CTV20001205.1330.1436-E15-33
EM9	CTV20001205.1330.1436-E11-34
EM11	CTV20001205.1330.1436-E12-35
EM12	CTV20001205.1330.1436-E12-36
EM13	CTV20001205.1330.1436-E12-37
EM14	CTV20001205.1330.1436-E15-38
EM15	CTV20001205.1330.1436-E16-39
EM16	CTV20001205.1330.1436-E11-40
EM17	CTV20001205.1330.1436-E17-41
EM18	CTV20001205.1330.1436-E11-42
EM19	CTV20001205.1330.1436-E12-43
R1	CTV20001205.1330.1436-R1
R2	CTV20001205.1330.1436-R2
R3	CTV20001205.1330.1436-R3
R4	CTV20001205.1330.1436-R4
R5	CTV20001205.1330.1436-R5
R6	CTV20001205.1330.1436-R6
R7	CTV20001205.1330.1436-R7
R8	CTV20001205.1330.1436-R8
R10	CTV20001205.1330.1436-R9
R11	CTV20001205.1330.1436-R10
R13	CTV20001205.1330.1436-R11
R9	CTV20001205.1330.1436-R12
R12	CTV20001205.1330.1436-R13
RM1	CTV20001205.1330.1436-R1-1
RM2	CTV20001205.1330.1436-R2-1
RM3	CTV20001205.1330.1436-R3-1
RM4	CTV20001205.1330.1436-R4-1
RM5	CTV20001205.1330.1436-R5-1
RM6	CTV20001205.1330.1436-R6-1
RM7	CTV20001205.1330.1436-R7-1
RM8	CTV20001205.1330.1436-R8-1
RM10	CTV20001205.1330.1436-R9-1
RM12	CTV20001205.1330.1436-R10-1
RM13	CTV20001205.1330.1436-R3-2
RM9	CTV20001205.1330.1436-R12-1
RM11	CTV20001205.1330.1436-R4-2
V1	CTV20001205.1330.1436-EV1
V2	CTV20001205.1330.1436-EV2
V3	CTV20001205.1330.1436-EV3
VM1	CTV20001205.1330.1436-EV1-1
VM2	CTV20001205.1330.1436-EV2-1
VM3	CTV20001205.1330.1436-EV3-1
Q1	CTV20001205.1330.1436-T1
Q2	CTV20001205.1330.1436-T2
Q3	CTV20001205.1330.1436-T3
Q4	CTV20001205.1330.1436-T4
Q5	CTV20001205.1330.1436-T5
Q6	CTV20001205.1330.1436-T6
