CE8	CTS20001206.1300.0190-CE1
CE4	CTS20001206.1300.0190-CE2
CE9	CTS20001206.1300.0190-CE3
CE1	CTS20001206.1300.0190-CE4
CE2	CTS20001206.1300.0190-CE5
CE5	CTS20001206.1300.0190-CE6
CE3	CTS20001206.1300.0190-CE7
CE6	CTS20001206.1300.0190-CE8
CE7	CTS20001206.1300.0190-CE9
E11	CTS20001206.1300.0190-E1
E12	CTS20001206.1300.0190-E2
E1	CTS20001206.1300.0190-E3
E2	CTS20001206.1300.0190-E4
E3	CTS20001206.1300.0190-E5
E4	CTS20001206.1300.0190-E6
E14	CTS20001206.1300.0190-E7
E7	CTS20001206.1300.0190-E8
E8	CTS20001206.1300.0190-E9
E15	CTS20001206.1300.0190-E10
E10	CTS20001206.1300.0190-E11
EM1	CTS20001206.1300.0190-E3-1
EM17	CTS20001206.1300.0190-E5-2
EM21	CTS20001206.1300.0190-E5-3
EM22	CTS20001206.1300.0190-E1-4
EM23	CTS20001206.1300.0190-E5-5
EM24	CTS20001206.1300.0190-E5-6
EM25	CTS20001206.1300.0190-E2-7
EM26	CTS20001206.1300.0190-E5-8
EM27	CTS20001206.1300.0190-E5-9
EM8	CTS20001206.1300.0190-E10-10
EM29	CTS20001206.1300.0190-E3-11
EM2	CTS20001206.1300.0190-E4-12
EM3	CTS20001206.1300.0190-E6-13
EM5	CTS20001206.1300.0190-E3-14
EM6	CTS20001206.1300.0190-E5-15
EM7	CTS20001206.1300.0190-E3-16
EM9	CTS20001206.1300.0190-E6-17
EM10	CTS20001206.1300.0190-E4-18
EM28	CTS20001206.1300.0190-E7-19
EM11	CTS20001206.1300.0190-E3-20
EM12	CTS20001206.1300.0190-E3-21
EM13	CTS20001206.1300.0190-E5-22
EM4	CTS20001206.1300.0190-E10-23
EM14	CTS20001206.1300.0190-E8-24
EM15	CTS20001206.1300.0190-E3-25
EM16	CTS20001206.1300.0190-E3-26
EM18	CTS20001206.1300.0190-E9-27
EM20	CTS20001206.1300.0190-E9-28
EM19	CTS20001206.1300.0190-E11-29
R4	CTS20001206.1300.0190-R1
R1	CTS20001206.1300.0190-R2
R2	CTS20001206.1300.0190-R3
R3	CTS20001206.1300.0190-R4
R5	CTS20001206.1300.0190-R5
R6	CTS20001206.1300.0190-R6
R7	CTS20001206.1300.0190-R7
R8	CTS20001206.1300.0190-R8
R9	CTS20001206.1300.0190-R9
RM4	CTS20001206.1300.0190-R1-1
RM1	CTS20001206.1300.0190-R3-1
RM2	CTS20001206.1300.0190-R2-1
RM3	CTS20001206.1300.0190-R4-1
RM5	CTS20001206.1300.0190-R4-2
RM6	CTS20001206.1300.0190-R6-1
RM7	CTS20001206.1300.0190-R7-1
RM8	CTS20001206.1300.0190-R8-1
V1	CTS20001206.1300.0190-EV1
V2	CTS20001206.1300.0190-EV2
VM1	CTS20001206.1300.0190-EV1-1
VM2	CTS20001206.1300.0190-EV2-1
Q6	CTS20001206.1300.0190-T1
Q1	CTS20001206.1300.0190-T2
Q2	CTS20001206.1300.0190-T3
Q3	CTS20001206.1300.0190-T4
Q4	CTS20001206.1300.0190-T5
Q5	CTS20001206.1300.0190-V1
QM5	CTS20001206.1300.0190-V1-1
