CE11	CTV20001223.1530.0428-CE1
CE12	CTV20001223.1530.0428-CE2
CE13	CTV20001223.1530.0428-CE3
CE14	CTV20001223.1530.0428-CE4
CE15	CTV20001223.1530.0428-CE5
CE16	CTV20001223.1530.0428-CE6
CE1	CTV20001223.1530.0428-CE7
CE2	CTV20001223.1530.0428-CE8
CE3	CTV20001223.1530.0428-CE9
CE4	CTV20001223.1530.0428-CE10
CE5	CTV20001223.1530.0428-CE11
CE6	CTV20001223.1530.0428-CE12
CE7	CTV20001223.1530.0428-CE13
CE8	CTV20001223.1530.0428-CE14
CE9	CTV20001223.1530.0428-CE15
CE10	CTV20001223.1530.0428-CE16
E13	CTV20001223.1530.0428-E1
E14	CTV20001223.1530.0428-E2
E15	CTV20001223.1530.0428-E3
E17	CTV20001223.1530.0428-E4
E18	CTV20001223.1530.0428-E5
E19	CTV20001223.1530.0428-E6
E2	CTV20001223.1530.0428-E7
E4	CTV20001223.1530.0428-E8
E5	CTV20001223.1530.0428-E9
E6	CTV20001223.1530.0428-E10
E7	CTV20001223.1530.0428-E11
E8	CTV20001223.1530.0428-E12
E9	CTV20001223.1530.0428-E13
E10	CTV20001223.1530.0428-E14
E11	CTV20001223.1530.0428-E15
E12	CTV20001223.1530.0428-E16
EM17	CTV20001223.1530.0428-E1-1
EM19	CTV20001223.1530.0428-E10-2
EM20	CTV20001223.1530.0428-E2-3
EM21	CTV20001223.1530.0428-E3-4
EM22	CTV20001223.1530.0428-E3-5
EM23	CTV20001223.1530.0428-E10-6
EM24	CTV20001223.1530.0428-E3-7
EM26	CTV20001223.1530.0428-E7-8
EM27	CTV20001223.1530.0428-E4-9
EM28	CTV20001223.1530.0428-E5-10
EM25	CTV20001223.1530.0428-E11-11
EM1	CTV20001223.1530.0428-E6-12
EM18	CTV20001223.1530.0428-E11-13
EM2	CTV20001223.1530.0428-E7-14
EM3	CTV20001223.1530.0428-E8-15
EM4	CTV20001223.1530.0428-E9-16
EM5	CTV20001223.1530.0428-E8-17
EM6	CTV20001223.1530.0428-E9-18
EM7	CTV20001223.1530.0428-E10-19
EM8	CTV20001223.1530.0428-E11-20
EM9	CTV20001223.1530.0428-E12-21
EM10	CTV20001223.1530.0428-E13-22
EM11	CTV20001223.1530.0428-E10-23
EM12	CTV20001223.1530.0428-E14-24
EM13	CTV20001223.1530.0428-E15-25
EM14	CTV20001223.1530.0428-E11-26
EM15	CTV20001223.1530.0428-E11-27
EM16	CTV20001223.1530.0428-E16-28
R4	CTV20001223.1530.0428-R1
R5	CTV20001223.1530.0428-R2
R6	CTV20001223.1530.0428-R3
R1	CTV20001223.1530.0428-R4
R2	CTV20001223.1530.0428-R5
R3	CTV20001223.1530.0428-R6
RM4	CTV20001223.1530.0428-R1-1
RM5	CTV20001223.1530.0428-R2-1
RM6	CTV20001223.1530.0428-R3-1
RM1	CTV20001223.1530.0428-R4-1
RM2	CTV20001223.1530.0428-R5-1
RM3	CTV20001223.1530.0428-R6-1
Q2	CTV20001223.1530.0428-T1
Q3	CTV20001223.1530.0428-T2
Q4	CTV20001223.1530.0428-T3
Q5	CTV20001223.1530.0428-T4
Q1	CTV20001223.1530.0428-T5
