CE13	CTV20001208.1330.0897-CE1
CE14	CTV20001208.1330.0897-CE2
CE11	CTV20001208.1330.0897-CE3
CE12	CTV20001208.1330.0897-CE4
CE15	CTV20001208.1330.0897-CE5
CE16	CTV20001208.1330.0897-CE6
CE17	CTV20001208.1330.0897-CE7
CE18	CTV20001208.1330.0897-CE8
CE19	CTV20001208.1330.0897-CE9
CE20	CTV20001208.1330.0897-CE10
CE22	CTV20001208.1330.0897-CE11
CE23	CTV20001208.1330.0897-CE12
CE24	CTV20001208.1330.0897-CE13
CE25	CTV20001208.1330.0897-CE14
CE26	CTV20001208.1330.0897-CE15
CE27	CTV20001208.1330.0897-CE16
CE28	CTV20001208.1330.0897-CE17
CE29	CTV20001208.1330.0897-CE18
CE21	CTV20001208.1330.0897-CE19
CE30	CTV20001208.1330.0897-CE20
CE1	CTV20001208.1330.0897-CE21
CE3	CTV20001208.1330.0897-CE22
CE2	CTV20001208.1330.0897-CE23
CE4	CTV20001208.1330.0897-CE24
CE5	CTV20001208.1330.0897-CE25
CE6	CTV20001208.1330.0897-CE26
CE7	CTV20001208.1330.0897-CE27
CE8	CTV20001208.1330.0897-CE28
CE10	CTV20001208.1330.0897-CE29
CE9	CTV20001208.1330.0897-CE30
E12	CTV20001208.1330.0897-E1
E13	CTV20001208.1330.0897-E2
E14	CTV20001208.1330.0897-E3
E15	CTV20001208.1330.0897-E4
E16	CTV20001208.1330.0897-E5
E17	CTV20001208.1330.0897-E6
E18	CTV20001208.1330.0897-E7
E20	CTV20001208.1330.0897-E8
E21	CTV20001208.1330.0897-E9
E22	CTV20001208.1330.0897-E10
E23	CTV20001208.1330.0897-E11
E24	CTV20001208.1330.0897-E12
E25	CTV20001208.1330.0897-E13
E26	CTV20001208.1330.0897-E14
E27	CTV20001208.1330.0897-E15
E28	CTV20001208.1330.0897-E16
E29	CTV20001208.1330.0897-E17
E34	CTV20001208.1330.0897-E18
E31	CTV20001208.1330.0897-E19
E1	CTV20001208.1330.0897-E20
E39	CTV20001208.1330.0897-E21
E40	CTV20001208.1330.0897-E22
E41	CTV20001208.1330.0897-E23
E2	CTV20001208.1330.0897-E24
E3	CTV20001208.1330.0897-E25
E4	CTV20001208.1330.0897-E26
E5	CTV20001208.1330.0897-E27
E6	CTV20001208.1330.0897-E28
E7	CTV20001208.1330.0897-E29
E8	CTV20001208.1330.0897-E30
E9	CTV20001208.1330.0897-E31
E10	CTV20001208.1330.0897-E32
E11	CTV20001208.1330.0897-E33
EM1	CTV20001208.1330.0897-E20-1
EM17	CTV20001208.1330.0897-E31-2
EM18	CTV20001208.1330.0897-E25-3
EM19	CTV20001208.1330.0897-E1-4
EM20	CTV20001208.1330.0897-E2-5
EM21	CTV20001208.1330.0897-E3-6
EM23	CTV20001208.1330.0897-E4-7
EM24	CTV20001208.1330.0897-E5-8
EM25	CTV20001208.1330.0897-E26-9
EM26	CTV20001208.1330.0897-E6-10
EM27	CTV20001208.1330.0897-E7-11
EM28	CTV20001208.1330.0897-E25-12
EM29	CTV20001208.1330.0897-E25-13
EM30	CTV20001208.1330.0897-E8-14
EM32	CTV20001208.1330.0897-E9-15
EM35	CTV20001208.1330.0897-E18-16
EM34	CTV20001208.1330.0897-E7-17
EM37	CTV20001208.1330.0897-E10-18
EM38	CTV20001208.1330.0897-E25-19
EM39	CTV20001208.1330.0897-E25-20
EM40	CTV20001208.1330.0897-E11-21
EM41	CTV20001208.1330.0897-E12-22
EM42	CTV20001208.1330.0897-E11-23
EM44	CTV20001208.1330.0897-E13-24
EM45	CTV20001208.1330.0897-E14-25
EM46	CTV20001208.1330.0897-E25-26
EM47	CTV20001208.1330.0897-E26-27
EM49	CTV20001208.1330.0897-E15-28
EM50	CTV20001208.1330.0897-E16-29
EM51	CTV20001208.1330.0897-E17-30
EM52	CTV20001208.1330.0897-E20-31
EM53	CTV20001208.1330.0897-E19-32
EM31	CTV20001208.1330.0897-E21-33
EM33	CTV20001208.1330.0897-E22-34
EM36	CTV20001208.1330.0897-E23-35
EM48	CTV20001208.1330.0897-E26-36
EM2	CTV20001208.1330.0897-E24-37
EM3	CTV20001208.1330.0897-E25-38
EM4	CTV20001208.1330.0897-E26-39
EM5	CTV20001208.1330.0897-E27-40
EM6	CTV20001208.1330.0897-E28-41
EM7	CTV20001208.1330.0897-E29-42
EM8	CTV20001208.1330.0897-E25-43
EM9	CTV20001208.1330.0897-E30-44
EM10	CTV20001208.1330.0897-E30-45
EM11	CTV20001208.1330.0897-E26-46
EM12	CTV20001208.1330.0897-E32-47
