CE11	CBS20001016.0800.0768-CE1
CE1	CBS20001016.0800.0768-CE2
CE2	CBS20001016.0800.0768-CE3
CE4	CBS20001016.0800.0768-CE4
CE5	CBS20001016.0800.0768-CE5
CE3	CBS20001016.0800.0768-CE6
CE6	CBS20001016.0800.0768-CE7
CE7	CBS20001016.0800.0768-CE8
CE8	CBS20001016.0800.0768-CE9
CE9	CBS20001016.0800.0768-CE10
CE10	CBS20001016.0800.0768-CE11
E13	CBS20001016.0800.0768-E1
E1	CBS20001016.0800.0768-E2
E2	CBS20001016.0800.0768-E3
E3	CBS20001016.0800.0768-E4
E4	CBS20001016.0800.0768-E5
E5	CBS20001016.0800.0768-E6
E6	CBS20001016.0800.0768-E7
E7	CBS20001016.0800.0768-E8
E8	CBS20001016.0800.0768-E9
E9	CBS20001016.0800.0768-E10
E10	CBS20001016.0800.0768-E11
E11	CBS20001016.0800.0768-E12
EM1	CBS20001016.0800.0768-E2-1
EM20	CBS20001016.0800.0768-E1-2
EM22	CBS20001016.0800.0768-E8-3
EM19	CBS20001016.0800.0768-E5-4
EM4	CBS20001016.0800.0768-E2-5
EM2	CBS20001016.0800.0768-E3-6
EM3	CBS20001016.0800.0768-E4-7
EM6	CBS20001016.0800.0768-E5-8
EM7	CBS20001016.0800.0768-E6-9
EM5	CBS20001016.0800.0768-E7-10
EM8	CBS20001016.0800.0768-E5-11
EM9	CBS20001016.0800.0768-E6-12
EM10	CBS20001016.0800.0768-E8-13
EM11	CBS20001016.0800.0768-E9-14
EM12	CBS20001016.0800.0768-E4-15
EM13	CBS20001016.0800.0768-E10-16
EM14	CBS20001016.0800.0768-E11-17
EM15	CBS20001016.0800.0768-E11-18
EM16	CBS20001016.0800.0768-E12-19
EM17	CBS20001016.0800.0768-E2-20
EM18	CBS20001016.0800.0768-E6-21
R12	CBS20001016.0800.0768-R1
R1	CBS20001016.0800.0768-R2
R2	CBS20001016.0800.0768-R3
R3	CBS20001016.0800.0768-R4
R9	CBS20001016.0800.0768-R5
R4	CBS20001016.0800.0768-R6
R5	CBS20001016.0800.0768-R7
R6	CBS20001016.0800.0768-R8
R7	CBS20001016.0800.0768-R9
R8	CBS20001016.0800.0768-R10
RM12	CBS20001016.0800.0768-R1-1
RM1	CBS20001016.0800.0768-R2-1
RM2	CBS20001016.0800.0768-R1-2
RM3	CBS20001016.0800.0768-R6-1
RM4	CBS20001016.0800.0768-R1-3
RM9	CBS20001016.0800.0768-R5-1
RM5	CBS20001016.0800.0768-R7-1
RM6	CBS20001016.0800.0768-R8-1
RM7	CBS20001016.0800.0768-R9-1
RM8	CBS20001016.0800.0768-R10-1
V1	CBS20001016.0800.0768-EV1
V2	CBS20001016.0800.0768-EV2
V3	CBS20001016.0800.0768-EV3
V4	CBS20001016.0800.0768-EV4
V6	CBS20001016.0800.0768-EV5
V5	CBS20001016.0800.0768-EV6
VM2	CBS20001016.0800.0768-EV4-1
VM1	CBS20001016.0800.0768-EV1-1
VM3	CBS20001016.0800.0768-EV2-1
VM4	CBS20001016.0800.0768-EV3-1
VM5	CBS20001016.0800.0768-EV6-1
VM6	CBS20001016.0800.0768-EV5-1
VM7	CBS20001016.0800.0768-EV1-2
Q5	CBS20001016.0800.0768-T1
Q2	CBS20001016.0800.0768-T2
Q4	CBS20001016.0800.0768-T3
Q3	CBS20001016.0800.0768-T4
