CE12	CTV20001208.1330.0743-CE1
CE8	CTV20001208.1330.0743-CE2
CE1	CTV20001208.1330.0743-CE3
CE3	CTV20001208.1330.0743-CE4
CE4	CTV20001208.1330.0743-CE5
CE2	CTV20001208.1330.0743-CE6
CE5	CTV20001208.1330.0743-CE7
CE6	CTV20001208.1330.0743-CE8
CE7	CTV20001208.1330.0743-CE9
CE9	CTV20001208.1330.0743-CE10
CE10	CTV20001208.1330.0743-CE11
CE11	CTV20001208.1330.0743-CE12
E12	CTV20001208.1330.0743-E1
E1	CTV20001208.1330.0743-E2
E2	CTV20001208.1330.0743-E3
E3	CTV20001208.1330.0743-E4
E4	CTV20001208.1330.0743-E5
E5	CTV20001208.1330.0743-E6
E6	CTV20001208.1330.0743-E7
E7	CTV20001208.1330.0743-E8
E13	CTV20001208.1330.0743-E9
E8	CTV20001208.1330.0743-E10
E10	CTV20001208.1330.0743-E11
E11	CTV20001208.1330.0743-E12
EM1	CTV20001208.1330.0743-E2-1
EM10	CTV20001208.1330.0743-E3-2
EM11	CTV20001208.1330.0743-E9-3
EM12	CTV20001208.1330.0743-E3-4
EM19	CTV20001208.1330.0743-E9-5
EM20	CTV20001208.1330.0743-E3-6
EM9	CTV20001208.1330.0743-E9-7
EM3	CTV20001208.1330.0743-E3-8
EM4	CTV20001208.1330.0743-E4-9
EM2	CTV20001208.1330.0743-E5-10
EM5	CTV20001208.1330.0743-E6-11
EM6	CTV20001208.1330.0743-E7-12
EM7	CTV20001208.1330.0743-E7-13
EM8	CTV20001208.1330.0743-E8-14
EM13	CTV20001208.1330.0743-E7-15
EM15	CTV20001208.1330.0743-E8-16
EM14	CTV20001208.1330.0743-E10-17
EM16	CTV20001208.1330.0743-E11-18
EM17	CTV20001208.1330.0743-E7-19
EM18	CTV20001208.1330.0743-E12-20
EM21	CTV20001208.1330.0743-E7-21
EM22	CTV20001208.1330.0743-E1-22
R1	CTV20001208.1330.0743-R1
R4	CTV20001208.1330.0743-R2
R2	CTV20001208.1330.0743-R3
R3	CTV20001208.1330.0743-R4
RM1	CTV20001208.1330.0743-R1-1
RM4	CTV20001208.1330.0743-R2-1
RM2	CTV20001208.1330.0743-R3-1
RM3	CTV20001208.1330.0743-R4-1
V1	CTV20001208.1330.0743-EV1
VM1	CTV20001208.1330.0743-EV1-1
VM2	CTV20001208.1330.0743-EV1-2
Q1	CTV20001208.1330.0743-T1
Q2	CTV20001208.1330.0743-T2
Q3	CTV20001208.1330.0743-V1
Q4	CTV20001208.1330.0743-V2
Q5	CTV20001208.1330.0743-V3
Q6	CTV20001208.1330.0743-T3
Q7	CTV20001208.1330.0743-T4
Q8	CTV20001208.1330.0743-T5
QM3	CTV20001208.1330.0743-V1-1
QM4	CTV20001208.1330.0743-V2-1
QM5	CTV20001208.1330.0743-V3-1
