CE13	CBS20001126.1000.0174-CE1
CE15	CBS20001126.1000.0174-CE2
CE14	CBS20001126.1000.0174-CE3
CE16	CBS20001126.1000.0174-CE4
CE17	CBS20001126.1000.0174-CE5
CE18	CBS20001126.1000.0174-CE6
CE19	CBS20001126.1000.0174-CE7
CE20	CBS20001126.1000.0174-CE8
CE21	CBS20001126.1000.0174-CE9
CE22	CBS20001126.1000.0174-CE10
CE23	CBS20001126.1000.0174-CE11
CE24	CBS20001126.1000.0174-CE12
CE25	CBS20001126.1000.0174-CE13
CE26	CBS20001126.1000.0174-CE14
CE27	CBS20001126.1000.0174-CE15
CE28	CBS20001126.1000.0174-CE16
CE29	CBS20001126.1000.0174-CE17
CE30	CBS20001126.1000.0174-CE18
CE31	CBS20001126.1000.0174-CE19
CE32	CBS20001126.1000.0174-CE20
CE33	CBS20001126.1000.0174-CE21
CE34	CBS20001126.1000.0174-CE22
CE35	CBS20001126.1000.0174-CE23
CE36	CBS20001126.1000.0174-CE24
CE37	CBS20001126.1000.0174-CE25
CE38	CBS20001126.1000.0174-CE26
CE39	CBS20001126.1000.0174-CE27
CE41	CBS20001126.1000.0174-CE28
CE40	CBS20001126.1000.0174-CE29
CE42	CBS20001126.1000.0174-CE30
CE43	CBS20001126.1000.0174-CE31
CE44	CBS20001126.1000.0174-CE32
CE45	CBS20001126.1000.0174-CE33
CE1	CBS20001126.1000.0174-CE34
CE46	CBS20001126.1000.0174-CE35
CE2	CBS20001126.1000.0174-CE36
CE3	CBS20001126.1000.0174-CE37
CE4	CBS20001126.1000.0174-CE38
CE6	CBS20001126.1000.0174-CE39
CE5	CBS20001126.1000.0174-CE40
CE7	CBS20001126.1000.0174-CE41
CE8	CBS20001126.1000.0174-CE42
CE9	CBS20001126.1000.0174-CE43
CE11	CBS20001126.1000.0174-CE44
CE10	CBS20001126.1000.0174-CE45
CE12	CBS20001126.1000.0174-CE46
E14	CBS20001126.1000.0174-E1
E15	CBS20001126.1000.0174-E2
E16	CBS20001126.1000.0174-E3
E17	CBS20001126.1000.0174-E4
E18	CBS20001126.1000.0174-E5
E19	CBS20001126.1000.0174-E6
E20	CBS20001126.1000.0174-E7
E21	CBS20001126.1000.0174-E8
E22	CBS20001126.1000.0174-E9
E23	CBS20001126.1000.0174-E10
E24	CBS20001126.1000.0174-E11
E25	CBS20001126.1000.0174-E12
E26	CBS20001126.1000.0174-E13
E27	CBS20001126.1000.0174-E14
E28	CBS20001126.1000.0174-E15
E29	CBS20001126.1000.0174-E16
E30	CBS20001126.1000.0174-E17
E31	CBS20001126.1000.0174-E18
E32	CBS20001126.1000.0174-E19
E33	CBS20001126.1000.0174-E20
E35	CBS20001126.1000.0174-E21
E37	CBS20001126.1000.0174-E22
E38	CBS20001126.1000.0174-E23
E39	CBS20001126.1000.0174-E24
E1	CBS20001126.1000.0174-E25
E40	CBS20001126.1000.0174-E26
E41	CBS20001126.1000.0174-E27
E42	CBS20001126.1000.0174-E28
E43	CBS20001126.1000.0174-E29
E44	CBS20001126.1000.0174-E30
E45	CBS20001126.1000.0174-E31
E46	CBS20001126.1000.0174-E32
E47	CBS20001126.1000.0174-E33
E48	CBS20001126.1000.0174-E34
E49	CBS20001126.1000.0174-E35
E50	CBS20001126.1000.0174-E36
E51	CBS20001126.1000.0174-E37
E52	CBS20001126.1000.0174-E38
E2	CBS20001126.1000.0174-E39
E3	CBS20001126.1000.0174-E40
E4	CBS20001126.1000.0174-E41
E5	CBS20001126.1000.0174-E42
E6	CBS20001126.1000.0174-E43
E7	CBS20001126.1000.0174-E44
E8	CBS20001126.1000.0174-E45
E9	CBS20001126.1000.0174-E46
E10	CBS20001126.1000.0174-E47
E11	CBS20001126.1000.0174-E48
E12	CBS20001126.1000.0174-E49
E13	CBS20001126.1000.0174-E50
EM1	CBS20001126.1000.0174-E25-1
EM17	CBS20001126.1000.0174-E43-2
EM19	CBS20001126.1000.0174-E44-3
EM20	CBS20001126.1000.0174-E2-4
EM21	CBS20001126.1000.0174-E3-5
EM22	CBS20001126.1000.0174-E4-6
EM23	CBS20001126.1000.0174-E5-7
EM24	CBS20001126.1000.0174-E6-8
EM25	CBS20001126.1000.0174-E7-9
EM26	CBS20001126.1000.0174-E8-10
EM27	CBS20001126.1000.0174-E9-11
EM28	CBS20001126.1000.0174-E8-12
EM29	CBS20001126.1000.0174-E10-13
EM30	CBS20001126.1000.0174-E11-14
EM31	CBS20001126.1000.0174-E12-15
EM32	CBS20001126.1000.0174-E13-16
EM33	CBS20001126.1000.0174-E14-17
EM34	CBS20001126.1000.0174-E15-18
EM35	CBS20001126.1000.0174-E16-19
EM36	CBS20001126.1000.0174-E15-20
EM37	CBS20001126.1000.0174-E17-21
EM39	CBS20001126.1000.0174-E17-22
EM38	CBS20001126.1000.0174-E18-23
EM41	CBS20001126.1000.0174-E19-24
EM42	CBS20001126.1000.0174-E15-25
EM43	CBS20001126.1000.0174-E20-26
EM45	CBS20001126.1000.0174-E21-27
EM46	CBS20001126.1000.0174-E3-28
EM49	CBS20001126.1000.0174-E24-29
EM47	CBS20001126.1000.0174-E22-30
EM48	CBS20001126.1000.0174-E23-31
EM50	CBS20001126.1000.0174-E26-32
EM51	CBS20001126.1000.0174-E27-33
EM52	CBS20001126.1000.0174-E26-34
EM53	CBS20001126.1000.0174-E28-35
EM54	CBS20001126.1000.0174-E26-36
EM55	CBS20001126.1000.0174-E29-37
EM58	CBS20001126.1000.0174-E29-38
EM56	CBS20001126.1000.0174-E30-39
EM57	CBS20001126.1000.0174-E21-40
EM59	CBS20001126.1000.0174-E31-41
EM62	CBS20001126.1000.0174-E31-42
EM60	CBS20001126.1000.0174-E32-43
EM61	CBS20001126.1000.0174-E33-44
EM64	CBS20001126.1000.0174-E34-45
EM65	CBS20001126.1000.0174-E35-46
EM66	CBS20001126.1000.0174-E36-47
EM67	CBS20001126.1000.0174-E37-48
EM68	CBS20001126.1000.0174-E38-49
EM2	CBS20001126.1000.0174-E39-50
EM63	CBS20001126.1000.0174-E21-51
EM44	CBS20001126.1000.0174-E9-52
EM40	CBS20001126.1000.0174-E16-53
EM3	CBS20001126.1000.0174-E40-54
EM4	CBS20001126.1000.0174-E41-55
EM5	CBS20001126.1000.0174-E42-56
EM6	CBS20001126.1000.0174-E43-57
EM7	CBS20001126.1000.0174-E44-58
EM12	CBS20001126.1000.0174-E44-59
EM8	CBS20001126.1000.0174-E45-60
EM9	CBS20001126.1000.0174-E46-61
EM10	CBS20001126.1000.0174-E43-62
EM11	CBS20001126.1000.0174-E47-63
EM13	CBS20001126.1000.0174-E48-64
EM14	CBS20001126.1000.0174-E49-65
EM15	CBS20001126.1000.0174-E50-66
EM16	CBS20001126.1000.0174-E43-67
EM18	CBS20001126.1000.0174-E1-68
R1	CBS20001126.1000.0174-R1
R2	CBS20001126.1000.0174-R2
R3	CBS20001126.1000.0174-R3
R7	CBS20001126.1000.0174-R4
R9	CBS20001126.1000.0174-R5
R11	CBS20001126.1000.0174-R6
R12	CBS20001126.1000.0174-R7
R15	CBS20001126.1000.0174-R8
R16	CBS20001126.1000.0174-R9
R17	CBS20001126.1000.0174-R10
R21	CBS20001126.1000.0174-R11
R4	CBS20001126.1000.0174-R12
R5	CBS20001126.1000.0174-R13
R6	CBS20001126.1000.0174-R14
