CE10	CTS20001028.1300.0551-CE1
CE9	CTS20001028.1300.0551-CE2
CE14	CTS20001028.1300.0551-CE3
CE4	CTS20001028.1300.0551-CE4
CE17	CTS20001028.1300.0551-CE5
CE18	CTS20001028.1300.0551-CE6
CE19	CTS20001028.1300.0551-CE7
CE11	CTS20001028.1300.0551-CE8
CE12	CTS20001028.1300.0551-CE9
CE13	CTS20001028.1300.0551-CE10
CE15	CTS20001028.1300.0551-CE11
CE16	CTS20001028.1300.0551-CE12
CE1	CTS20001028.1300.0551-CE13
CE2	CTS20001028.1300.0551-CE14
CE3	CTS20001028.1300.0551-CE15
CE5	CTS20001028.1300.0551-CE16
CE7	CTS20001028.1300.0551-CE17
CE6	CTS20001028.1300.0551-CE18
CE8	CTS20001028.1300.0551-CE19
E9	CTS20001028.1300.0551-E1
E10	CTS20001028.1300.0551-E2
E11	CTS20001028.1300.0551-E3
E12	CTS20001028.1300.0551-E4
E13	CTS20001028.1300.0551-E5
E14	CTS20001028.1300.0551-E6
E15	CTS20001028.1300.0551-E7
E16	CTS20001028.1300.0551-E8
E17	CTS20001028.1300.0551-E9
E18	CTS20001028.1300.0551-E10
E19	CTS20001028.1300.0551-E11
E1	CTS20001028.1300.0551-E12
E23	CTS20001028.1300.0551-E13
E20	CTS20001028.1300.0551-E14
E24	CTS20001028.1300.0551-E15
E26	CTS20001028.1300.0551-E16
E2	CTS20001028.1300.0551-E17
E3	CTS20001028.1300.0551-E18
E4	CTS20001028.1300.0551-E19
E5	CTS20001028.1300.0551-E20
E6	CTS20001028.1300.0551-E21
E7	CTS20001028.1300.0551-E22
EM1	CTS20001028.1300.0551-E12-1
EM14	CTS20001028.1300.0551-E19-2
EM15	CTS20001028.1300.0551-E18-3
EM17	CTS20001028.1300.0551-E1-4
EM18	CTS20001028.1300.0551-E19-5
EM19	CTS20001028.1300.0551-E1-6
EM20	CTS20001028.1300.0551-E18-7
EM21	CTS20001028.1300.0551-E17-8
EM16	CTS20001028.1300.0551-E2-9
EM22	CTS20001028.1300.0551-E18-10
EM24	CTS20001028.1300.0551-E18-11
EM23	CTS20001028.1300.0551-E3-12
EM25	CTS20001028.1300.0551-E18-13
EM26	CTS20001028.1300.0551-E19-14
EM27	CTS20001028.1300.0551-E18-15
EM28	CTS20001028.1300.0551-E17-16
EM35	CTS20001028.1300.0551-E18-17
EM38	CTS20001028.1300.0551-E17-18
EM39	CTS20001028.1300.0551-E4-19
EM46	CTS20001028.1300.0551-E6-20
EM47	CTS20001028.1300.0551-E7-21
EM48	CTS20001028.1300.0551-E5-22
EM49	CTS20001028.1300.0551-E7-23
EM51	CTS20001028.1300.0551-E8-24
EM52	CTS20001028.1300.0551-E8-25
EM53	CTS20001028.1300.0551-E8-26
EM30	CTS20001028.1300.0551-E21-27
EM31	CTS20001028.1300.0551-E9-28
EM32	CTS20001028.1300.0551-E10-29
EM34	CTS20001028.1300.0551-E21-30
EM33	CTS20001028.1300.0551-E11-31
EM29	CTS20001028.1300.0551-E20-32
EM4	CTS20001028.1300.0551-E5-33
EM45	CTS20001028.1300.0551-E13-34
EM37	CTS20001028.1300.0551-E21-35
EM41	CTS20001028.1300.0551-E14-36
EM50	CTS20001028.1300.0551-E15-37
EM44	CTS20001028.1300.0551-E5-38
EM36	CTS20001028.1300.0551-E19-39
EM2	CTS20001028.1300.0551-E17-40
EM9	CTS20001028.1300.0551-E16-41
