CE15	CTS20001007.1300.0519-CE1
CE14	CTS20001007.1300.0519-CE2
CE4	CTS20001007.1300.0519-CE3
CE17	CTS20001007.1300.0519-CE4
CE18	CTS20001007.1300.0519-CE5
CE19	CTS20001007.1300.0519-CE6
CE20	CTS20001007.1300.0519-CE7
CE21	CTS20001007.1300.0519-CE8
CE22	CTS20001007.1300.0519-CE9
CE16	CTS20001007.1300.0519-CE10
CE1	CTS20001007.1300.0519-CE11
CE23	CTS20001007.1300.0519-CE12
CE2	CTS20001007.1300.0519-CE13
CE3	CTS20001007.1300.0519-CE14
CE5	CTS20001007.1300.0519-CE15
CE6	CTS20001007.1300.0519-CE16
CE7	CTS20001007.1300.0519-CE17
CE8	CTS20001007.1300.0519-CE18
CE9	CTS20001007.1300.0519-CE19
CE11	CTS20001007.1300.0519-CE20
CE10	CTS20001007.1300.0519-CE21
CE12	CTS20001007.1300.0519-CE22
CE13	CTS20001007.1300.0519-CE23
E13	CTS20001007.1300.0519-E1
E15	CTS20001007.1300.0519-E2
E16	CTS20001007.1300.0519-E3
E19	CTS20001007.1300.0519-E4
E20	CTS20001007.1300.0519-E5
E21	CTS20001007.1300.0519-E6
E22	CTS20001007.1300.0519-E7
E23	CTS20001007.1300.0519-E8
E25	CTS20001007.1300.0519-E9
E26	CTS20001007.1300.0519-E10
E1	CTS20001007.1300.0519-E11
E27	CTS20001007.1300.0519-E12
E30	CTS20001007.1300.0519-E13
E28	CTS20001007.1300.0519-E14
E29	CTS20001007.1300.0519-E15
E2	CTS20001007.1300.0519-E16
E3	CTS20001007.1300.0519-E17
E4	CTS20001007.1300.0519-E18
E5	CTS20001007.1300.0519-E19
E6	CTS20001007.1300.0519-E20
E7	CTS20001007.1300.0519-E21
E8	CTS20001007.1300.0519-E22
E9	CTS20001007.1300.0519-E23
E10	CTS20001007.1300.0519-E24
E11	CTS20001007.1300.0519-E25
E12	CTS20001007.1300.0519-E26
EM1	CTS20001007.1300.0519-E11-1
EM21	CTS20001007.1300.0519-E1-2
EM22	CTS20001007.1300.0519-E10-3
EM23	CTS20001007.1300.0519-E2-4
EM24	CTS20001007.1300.0519-E11-5
EM5	CTS20001007.1300.0519-E3-6
EM25	CTS20001007.1300.0519-E3-7
EM26	CTS20001007.1300.0519-E18-8
EM36	CTS20001007.1300.0519-E12-9
EM27	CTS20001007.1300.0519-E19-10
EM28	CTS20001007.1300.0519-E4-11
EM29	CTS20001007.1300.0519-E5-12
EM30	CTS20001007.1300.0519-E6-13
EM31	CTS20001007.1300.0519-E17-14
EM33	CTS20001007.1300.0519-E20-15
EM34	CTS20001007.1300.0519-E17-16
EM35	CTS20001007.1300.0519-E20-17
EM37	CTS20001007.1300.0519-E17-18
EM38	CTS20001007.1300.0519-E7-19
EM39	CTS20001007.1300.0519-E3-20
EM40	CTS20001007.1300.0519-E21-21
EM41	CTS20001007.1300.0519-E13-22
EM42	CTS20001007.1300.0519-E8-23
EM43	CTS20001007.1300.0519-E8-24
EM44	CTS20001007.1300.0519-E20-25
EM45	CTS20001007.1300.0519-E21-26
EM46	CTS20001007.1300.0519-E9-27
EM32	CTS20001007.1300.0519-E10-28
EM20	CTS20001007.1300.0519-E14-29
EM17	CTS20001007.1300.0519-E15-30
EM2	CTS20001007.1300.0519-E16-31
EM3	CTS20001007.1300.0519-E17-32
EM4	CTS20001007.1300.0519-E17-33
EM6	CTS20001007.1300.0519-E18-34
EM7	CTS20001007.1300.0519-E19-35
EM8	CTS20001007.1300.0519-E20-36
EM9	CTS20001007.1300.0519-E17-37
EM10	CTS20001007.1300.0519-E21-38
EM11	CTS20001007.1300.0519-E17-39
EM12	CTS20001007.1300.0519-E22-40
EM13	CTS20001007.1300.0519-E23-41
EM14	CTS20001007.1300.0519-E24-42
EM15	CTS20001007.1300.0519-E25-43
EM16	CTS20001007.1300.0519-E17-44
EM18	CTS20001007.1300.0519-E26-45
EM19	CTS20001007.1300.0519-E17-46
R1	CTS20001007.1300.0519-R1
R2	CTS20001007.1300.0519-R2
R3	CTS20001007.1300.0519-R3
R4	CTS20001007.1300.0519-R4
R5	CTS20001007.1300.0519-R5
R6	CTS20001007.1300.0519-R6
R7	CTS20001007.1300.0519-R7
R8	CTS20001007.1300.0519-R8
R11	CTS20001007.1300.0519-R9
R12	CTS20001007.1300.0519-R10
R13	CTS20001007.1300.0519-R11
R9	CTS20001007.1300.0519-R12
R10	CTS20001007.1300.0519-R13
R14	CTS20001007.1300.0519-R14
R15	CTS20001007.1300.0519-R15
R16	CTS20001007.1300.0519-R16
R17	CTS20001007.1300.0519-R17
RM1	CTS20001007.1300.0519-R1-1
RM2	CTS20001007.1300.0519-R2-1
RM3	CTS20001007.1300.0519-R3-1
RM4	CTS20001007.1300.0519-R4-1
RM5	CTS20001007.1300.0519-R5-1
RM6	CTS20001007.1300.0519-R6-1
RM7	CTS20001007.1300.0519-R7-1
RM8	CTS20001007.1300.0519-R8-1
