CE8	CBS20001219.1000.1123-CE1
CE11	CBS20001219.1000.1123-CE2
CE10	CBS20001219.1000.1123-CE3
CE12	CBS20001219.1000.1123-CE4
CE13	CBS20001219.1000.1123-CE5
CE15	CBS20001219.1000.1123-CE6
CE16	CBS20001219.1000.1123-CE7
CE17	CBS20001219.1000.1123-CE8
CE18	CBS20001219.1000.1123-CE9
CE2	CBS20001219.1000.1123-CE10
CE1	CBS20001219.1000.1123-CE11
CE3	CBS20001219.1000.1123-CE12
CE4	CBS20001219.1000.1123-CE13
CE22	CBS20001219.1000.1123-CE14
CE5	CBS20001219.1000.1123-CE15
CE6	CBS20001219.1000.1123-CE16
CE7	CBS20001219.1000.1123-CE17
CE9	CBS20001219.1000.1123-CE18
E11	CBS20001219.1000.1123-E1
E12	CBS20001219.1000.1123-E2
E13	CBS20001219.1000.1123-E3
E14	CBS20001219.1000.1123-E4
E15	CBS20001219.1000.1123-E5
E19	CBS20001219.1000.1123-E6
E20	CBS20001219.1000.1123-E7
E21	CBS20001219.1000.1123-E8
E22	CBS20001219.1000.1123-E9
E1	CBS20001219.1000.1123-E10
E2	CBS20001219.1000.1123-E11
E3	CBS20001219.1000.1123-E12
E23	CBS20001219.1000.1123-E13
E4	CBS20001219.1000.1123-E14
E5	CBS20001219.1000.1123-E15
E7	CBS20001219.1000.1123-E16
E8	CBS20001219.1000.1123-E17
E9	CBS20001219.1000.1123-E18
E10	CBS20001219.1000.1123-E19
EM1	CBS20001219.1000.1123-E10-1
EM14	CBS20001219.1000.1123-E1-2
EM19	CBS20001219.1000.1123-E18-3
EM21	CBS20001219.1000.1123-E2-4
EM20	CBS20001219.1000.1123-E3-5
EM22	CBS20001219.1000.1123-E4-6
EM23	CBS20001219.1000.1123-E5-7
EM24	CBS20001219.1000.1123-E3-8
EM27	CBS20001219.1000.1123-E6-9
EM29	CBS20001219.1000.1123-E7-10
EM30	CBS20001219.1000.1123-E11-11
EM31	CBS20001219.1000.1123-E8-12
EM32	CBS20001219.1000.1123-E9-13
EM5	CBS20001219.1000.1123-E14-14
EM40	CBS20001219.1000.1123-E15-15
EM28	CBS20001219.1000.1123-E11-16
EM2	CBS20001219.1000.1123-E11-17
EM3	CBS20001219.1000.1123-E12-18
EM4	CBS20001219.1000.1123-E11-19
EM39	CBS20001219.1000.1123-E13-20
EM7	CBS20001219.1000.1123-E11-21
EM8	CBS20001219.1000.1123-E11-22
EM9	CBS20001219.1000.1123-E11-23
EM10	CBS20001219.1000.1123-E16-24
EM13	CBS20001219.1000.1123-E16-25
EM11	CBS20001219.1000.1123-E17-26
EM12	CBS20001219.1000.1123-E11-27
EM15	CBS20001219.1000.1123-E18-28
EM16	CBS20001219.1000.1123-E19-29
EM17	CBS20001219.1000.1123-E15-30
EM18	CBS20001219.1000.1123-E14-31
R1	CBS20001219.1000.1123-R1
R2	CBS20001219.1000.1123-R2
R5	CBS20001219.1000.1123-R3
R7	CBS20001219.1000.1123-R4
R6	CBS20001219.1000.1123-R5
R8	CBS20001219.1000.1123-R6
R10	CBS20001219.1000.1123-R7
R11	CBS20001219.1000.1123-R8
R12	CBS20001219.1000.1123-R9
R9	CBS20001219.1000.1123-R10
R13	CBS20001219.1000.1123-R11
R14	CBS20001219.1000.1123-R12
RM1	CBS20001219.1000.1123-R1-1
RM2	CBS20001219.1000.1123-R2-1
RM5	CBS20001219.1000.1123-R3-1
RM7	CBS20001219.1000.1123-R4-1
RM6	CBS20001219.1000.1123-R5-1
RM8	CBS20001219.1000.1123-R6-1
RM10	CBS20001219.1000.1123-R7-1
RM13	CBS20001219.1000.1123-R11-1
RM11	CBS20001219.1000.1123-R8-1
RM12	CBS20001219.1000.1123-R9-1
RM9	CBS20001219.1000.1123-R10-1
RM14	CBS20001219.1000.1123-R12-1
V6	CBS20001219.1000.1123-EV1
V8	CBS20001219.1000.1123-EV2
V9	CBS20001219.1000.1123-EV3
V10	CBS20001219.1000.1123-EV4
V1	CBS20001219.1000.1123-EV5
V2	CBS20001219.1000.1123-EV6
V7	CBS20001219.1000.1123-EV7
V11	CBS20001219.1000.1123-EV8
V12	CBS20001219.1000.1123-EV9
V13	CBS20001219.1000.1123-EV10
V16	CBS20001219.1000.1123-EV11
VM8	CBS20001219.1000.1123-EV2-1
VM9	CBS20001219.1000.1123-EV3-1
VM10	CBS20001219.1000.1123-EV4-1
VM12	CBS20001219.1000.1123-EV5-1
VM1	CBS20001219.1000.1123-EV5-2
VM2	CBS20001219.1000.1123-EV6-1
VM6	CBS20001219.1000.1123-EV7-1
VM11	CBS20001219.1000.1123-EV8-1
VM13	CBS20001219.1000.1123-EV5-3
VM14	CBS20001219.1000.1123-EV9-1
VM15	CBS20001219.1000.1123-EV10-1
VM17	CBS20001219.1000.1123-EV5-4
VM18	CBS20001219.1000.1123-EV11-1
VM7	CBS20001219.1000.1123-EV1-1
Q1	CBS20001219.1000.1123-T1
Q2	CBS20001219.1000.1123-T2
