CE13	CTS20001031.1300.1129-CE1
CE14	CTS20001031.1300.1129-CE2
CE2	CTS20001031.1300.1129-CE3
CE15	CTS20001031.1300.1129-CE4
CE17	CTS20001031.1300.1129-CE5
CE18	CTS20001031.1300.1129-CE6
CE19	CTS20001031.1300.1129-CE7
CE20	CTS20001031.1300.1129-CE8
CE16	CTS20001031.1300.1129-CE9
CE1	CTS20001031.1300.1129-CE10
CE3	CTS20001031.1300.1129-CE11
CE4	CTS20001031.1300.1129-CE12
CE5	CTS20001031.1300.1129-CE13
CE6	CTS20001031.1300.1129-CE14
CE8	CTS20001031.1300.1129-CE15
CE7	CTS20001031.1300.1129-CE16
CE9	CTS20001031.1300.1129-CE17
CE10	CTS20001031.1300.1129-CE18
CE11	CTS20001031.1300.1129-CE19
E14	CTS20001031.1300.1129-E1
E17	CTS20001031.1300.1129-E2
E18	CTS20001031.1300.1129-E3
E19	CTS20001031.1300.1129-E4
E21	CTS20001031.1300.1129-E5
E22	CTS20001031.1300.1129-E6
E23	CTS20001031.1300.1129-E7
E24	CTS20001031.1300.1129-E8
E25	CTS20001031.1300.1129-E9
E27	CTS20001031.1300.1129-E10
E28	CTS20001031.1300.1129-E11
E3	CTS20001031.1300.1129-E12
E4	CTS20001031.1300.1129-E13
E5	CTS20001031.1300.1129-E14
E6	CTS20001031.1300.1129-E15
E7	CTS20001031.1300.1129-E16
E8	CTS20001031.1300.1129-E17
E9	CTS20001031.1300.1129-E18
E10	CTS20001031.1300.1129-E19
E11	CTS20001031.1300.1129-E20
E12	CTS20001031.1300.1129-E21
E13	CTS20001031.1300.1129-E22
EM18	CTS20001031.1300.1129-E12-1
EM19	CTS20001031.1300.1129-E1-2
EM21	CTS20001031.1300.1129-E16-3
EM22	CTS20001031.1300.1129-E2-4
EM23	CTS20001031.1300.1129-E3-5
EM3	CTS20001031.1300.1129-E3-6
EM24	CTS20001031.1300.1129-E20-7
EM26	CTS20001031.1300.1129-E20-8
EM25	CTS20001031.1300.1129-E4-9
EM27	CTS20001031.1300.1129-E5-10
EM33	CTS20001031.1300.1129-E18-11
EM34	CTS20001031.1300.1129-E19-12
EM35	CTS20001031.1300.1129-E20-13
EM36	CTS20001031.1300.1129-E17-14
EM38	CTS20001031.1300.1129-E17-15
EM37	CTS20001031.1300.1129-E6-16
EM39	CTS20001031.1300.1129-E18-17
EM40	CTS20001031.1300.1129-E19-18
EM41	CTS20001031.1300.1129-E20-19
EM42	CTS20001031.1300.1129-E21-20
EM43	CTS20001031.1300.1129-E12-21
EM44	CTS20001031.1300.1129-E19-22
EM45	CTS20001031.1300.1129-E18-23
EM46	CTS20001031.1300.1129-E19-24
EM47	CTS20001031.1300.1129-E7-25
EM48	CTS20001031.1300.1129-E20-26
EM49	CTS20001031.1300.1129-E20-27
EM50	CTS20001031.1300.1129-E8-28
EM51	CTS20001031.1300.1129-E17-29
EM52	CTS20001031.1300.1129-E12-30
EM53	CTS20001031.1300.1129-E9-31
EM54	CTS20001031.1300.1129-E16-32
EM55	CTS20001031.1300.1129-E17-33
EM56	CTS20001031.1300.1129-E17-34
EM57	CTS20001031.1300.1129-E10-35
EM58	CTS20001031.1300.1129-E20-36
EM59	CTS20001031.1300.1129-E22-37
EM60	CTS20001031.1300.1129-E12-38
EM32	CTS20001031.1300.1129-E11-39
EM28	CTS20001031.1300.1129-E20-40
EM29	CTS20001031.1300.1129-E12-41
EM30	CTS20001031.1300.1129-E14-42
EM31	CTS20001031.1300.1129-E15-43
EM1	CTS20001031.1300.1129-E12-44
EM6	CTS20001031.1300.1129-E12-45
EM2	CTS20001031.1300.1129-E13-46
EM4	CTS20001031.1300.1129-E14-47
EM5	CTS20001031.1300.1129-E15-48
EM7	CTS20001031.1300.1129-E16-49
EM8	CTS20001031.1300.1129-E17-50
EM9	CTS20001031.1300.1129-E12-51
EM10	CTS20001031.1300.1129-E18-52
EM11	CTS20001031.1300.1129-E19-53
EM12	CTS20001031.1300.1129-E20-54
EM13	CTS20001031.1300.1129-E21-55
EM14	CTS20001031.1300.1129-E12-56
EM15	CTS20001031.1300.1129-E19-57
EM16	CTS20001031.1300.1129-E22-58
EM17	CTS20001031.1300.1129-E20-59
R13	CTS20001031.1300.1129-R1
R15	CTS20001031.1300.1129-R2
R17	CTS20001031.1300.1129-R3
R1	CTS20001031.1300.1129-R4
R3	CTS20001031.1300.1129-R5
R4	CTS20001031.1300.1129-R6
R2	CTS20001031.1300.1129-R7
R7	CTS20001031.1300.1129-R8
R5	CTS20001031.1300.1129-R9
R18	CTS20001031.1300.1129-R10
R19	CTS20001031.1300.1129-R11
R8	CTS20001031.1300.1129-R12
R9	CTS20001031.1300.1129-R13
R10	CTS20001031.1300.1129-R14
R12	CTS20001031.1300.1129-R15
R11	CTS20001031.1300.1129-R16
R14	CTS20001031.1300.1129-R17
R16	CTS20001031.1300.1129-R18
RM7	CTS20001031.1300.1129-R8-1
RM15	CTS20001031.1300.1129-R2-1
RM17	CTS20001031.1300.1129-R3-1
RM1	CTS20001031.1300.1129-R4-1
RM3	CTS20001031.1300.1129-R5-1
RM4	CTS20001031.1300.1129-R6-1
RM2	CTS20001031.1300.1129-R7-1
RM6	CTS20001031.1300.1129-R9-1
RM18	CTS20001031.1300.1129-R10-1
RM19	CTS20001031.1300.1129-R11-1
RM9	CTS20001031.1300.1129-R12-1
RM8	CTS20001031.1300.1129-R4-2
RM10	CTS20001031.1300.1129-R6-2
RM12	CTS20001031.1300.1129-R6-3
RM11	CTS20001031.1300.1129-R7-2
RM13	CTS20001031.1300.1129-R6-4
RM16	CTS20001031.1300.1129-R18-1
RM14	CTS20001031.1300.1129-R1-1
V6	CTS20001031.1300.1129-EV1
V7	CTS20001031.1300.1129-EV2
V1	CTS20001031.1300.1129-EV3
V3	CTS20001031.1300.1129-EV4
V4	CTS20001031.1300.1129-EV5
V5	CTS20001031.1300.1129-EV6
VM7	CTS20001031.1300.1129-EV1-1
VM8	CTS20001031.1300.1129-EV2-1
VM9	CTS20001031.1300.1129-EV1-2
VM10	CTS20001031.1300.1129-EV2-2
VM1	CTS20001031.1300.1129-EV3-1
VM3	CTS20001031.1300.1129-EV4-1
VM4	CTS20001031.1300.1129-EV5-1
VM5	CTS20001031.1300.1129-EV4-2
VM6	CTS20001031.1300.1129-EV6-1
Q1	CTS20001031.1300.1129-T1
Q2	CTS20001031.1300.1129-T2
Q3	CTS20001031.1300.1129-T3
Q4	CTS20001031.1300.1129-T4
Q5	CTS20001031.1300.1129-T5
Q6	CTS20001031.1300.1129-T6
Q7	CTS20001031.1300.1129-T7
Q8	CTS20001031.1300.1129-T8
Q9	CTS20001031.1300.1129-T9
