CE8	CBS20001118.1000.0039-CE1
CE10	CBS20001118.1000.0039-CE2
CE12	CBS20001118.1000.0039-CE3
CE13	CBS20001118.1000.0039-CE4
CE14	CBS20001118.1000.0039-CE5
CE7	CBS20001118.1000.0039-CE6
CE1	CBS20001118.1000.0039-CE7
CE2	CBS20001118.1000.0039-CE8
CE11	CBS20001118.1000.0039-CE9
CE15	CBS20001118.1000.0039-CE10
CE3	CBS20001118.1000.0039-CE11
CE4	CBS20001118.1000.0039-CE12
CE5	CBS20001118.1000.0039-CE13
CE6	CBS20001118.1000.0039-CE14
CE16	CBS20001118.1000.0039-CE15
CE9	CBS20001118.1000.0039-CE16
E12	CBS20001118.1000.0039-E1
E13	CBS20001118.1000.0039-E2
E16	CBS20001118.1000.0039-E3
E17	CBS20001118.1000.0039-E4
E18	CBS20001118.1000.0039-E5
E20	CBS20001118.1000.0039-E6
E1	CBS20001118.1000.0039-E7
E22	CBS20001118.1000.0039-E8
E19	CBS20001118.1000.0039-E9
E23	CBS20001118.1000.0039-E10
E6	CBS20001118.1000.0039-E11
E7	CBS20001118.1000.0039-E12
E8	CBS20001118.1000.0039-E13
E9	CBS20001118.1000.0039-E14
E10	CBS20001118.1000.0039-E15
E24	CBS20001118.1000.0039-E16
E11	CBS20001118.1000.0039-E17
EM1	CBS20001118.1000.0039-E7-1
EM16	CBS20001118.1000.0039-E1-2
EM18	CBS20001118.1000.0039-E2-3
EM32	CBS20001118.1000.0039-E16-4
EM20	CBS20001118.1000.0039-E3-5
EM21	CBS20001118.1000.0039-E11-6
EM22	CBS20001118.1000.0039-E4-7
EM23	CBS20001118.1000.0039-E8-8
EM24	CBS20001118.1000.0039-E11-9
EM25	CBS20001118.1000.0039-E5-10
EM26	CBS20001118.1000.0039-E8-11
EM27	CBS20001118.1000.0039-E13-12
EM28	CBS20001118.1000.0039-E13-13
EM29	CBS20001118.1000.0039-E11-14
EM12	CBS20001118.1000.0039-E6-15
EM13	CBS20001118.1000.0039-E15-16
EM2	CBS20001118.1000.0039-E8-17
EM19	CBS20001118.1000.0039-E9-18
EM30	CBS20001118.1000.0039-E10-19
EM31	CBS20001118.1000.0039-E16-20
EM3	CBS20001118.1000.0039-E11-21
EM5	CBS20001118.1000.0039-E11-22
EM4	CBS20001118.1000.0039-E12-23
EM6	CBS20001118.1000.0039-E13-24
EM7	CBS20001118.1000.0039-E14-25
EM8	CBS20001118.1000.0039-E13-26
EM9	CBS20001118.1000.0039-E11-27
EM10	CBS20001118.1000.0039-E15-28
EM11	CBS20001118.1000.0039-E8-29
EM14	CBS20001118.1000.0039-E15-30
EM15	CBS20001118.1000.0039-E11-31
EM17	CBS20001118.1000.0039-E17-32
R1	CBS20001118.1000.0039-R1
R2	CBS20001118.1000.0039-R2
R3	CBS20001118.1000.0039-R3
RM1	CBS20001118.1000.0039-R1-1
RM2	CBS20001118.1000.0039-R2-1
RM3	CBS20001118.1000.0039-R3-1
Q15	CBS20001118.1000.0039-T1
Q2	CBS20001118.1000.0039-T2
Q3	CBS20001118.1000.0039-T3
Q4	CBS20001118.1000.0039-V1
Q5	CBS20001118.1000.0039-V2
Q6	CBS20001118.1000.0039-V3
Q7	CBS20001118.1000.0039-T4
Q8	CBS20001118.1000.0039-T5
Q9	CBS20001118.1000.0039-T6
Q10	CBS20001118.1000.0039-T7
Q12	CBS20001118.1000.0039-T8
Q13	CBS20001118.1000.0039-T9
Q14	CBS20001118.1000.0039-T10
Q16	CBS20001118.1000.0039-T11
Q1	CBS20001118.1000.0039-T12
Q11	CBS20001118.1000.0039-T13
QM4	CBS20001118.1000.0039-V1-1
QM5	CBS20001118.1000.0039-V2-1
QM6	CBS20001118.1000.0039-V3-1
