CE11	CTS20001220.1300.0740-CE1
CE12	CTS20001220.1300.0740-CE2
CE13	CTS20001220.1300.0740-CE3
CE14	CTS20001220.1300.0740-CE4
CE15	CTS20001220.1300.0740-CE5
CE2	CTS20001220.1300.0740-CE6
CE1	CTS20001220.1300.0740-CE7
CE3	CTS20001220.1300.0740-CE8
CE4	CTS20001220.1300.0740-CE9
CE6	CTS20001220.1300.0740-CE10
CE5	CTS20001220.1300.0740-CE11
CE7	CTS20001220.1300.0740-CE12
CE8	CTS20001220.1300.0740-CE13
CE9	CTS20001220.1300.0740-CE14
CE10	CTS20001220.1300.0740-CE15
E14	CTS20001220.1300.0740-E1
E16	CTS20001220.1300.0740-E2
E17	CTS20001220.1300.0740-E3
E18	CTS20001220.1300.0740-E4
E22	CTS20001220.1300.0740-E5
E23	CTS20001220.1300.0740-E6
E1	CTS20001220.1300.0740-E7
E2	CTS20001220.1300.0740-E8
E3	CTS20001220.1300.0740-E9
E4	CTS20001220.1300.0740-E10
E5	CTS20001220.1300.0740-E11
E6	CTS20001220.1300.0740-E12
E7	CTS20001220.1300.0740-E13
E8	CTS20001220.1300.0740-E14
E10	CTS20001220.1300.0740-E15
E12	CTS20001220.1300.0740-E16
EM1	CTS20001220.1300.0740-E7-1
EM16	CTS20001220.1300.0740-E16-2
EM17	CTS20001220.1300.0740-E1-3
EM18	CTS20001220.1300.0740-E9-4
EM19	CTS20001220.1300.0740-E2-5
EM20	CTS20001220.1300.0740-E9-6
EM21	CTS20001220.1300.0740-E3-7
EM22	CTS20001220.1300.0740-E4-8
EM23	CTS20001220.1300.0740-E12-9
EM36	CTS20001220.1300.0740-E13-10
EM24	CTS20001220.1300.0740-E9-11
EM25	CTS20001220.1300.0740-E10-12
EM26	CTS20001220.1300.0740-E11-13
EM27	CTS20001220.1300.0740-E12-14
EM28	CTS20001220.1300.0740-E12-15
EM29	CTS20001220.1300.0740-E9-16
EM30	CTS20001220.1300.0740-E12-17
EM31	CTS20001220.1300.0740-E12-18
EM32	CTS20001220.1300.0740-E12-19
EM33	CTS20001220.1300.0740-E9-20
EM37	CTS20001220.1300.0740-E5-21
EM38	CTS20001220.1300.0740-E14-22
EM39	CTS20001220.1300.0740-E13-23
EM40	CTS20001220.1300.0740-E15-24
EM41	CTS20001220.1300.0740-E6-25
EM2	CTS20001220.1300.0740-E8-26
EM3	CTS20001220.1300.0740-E9-27
EM4	CTS20001220.1300.0740-E9-28
EM5	CTS20001220.1300.0740-E10-29
EM6	CTS20001220.1300.0740-E11-30
EM7	CTS20001220.1300.0740-E12-31
EM8	CTS20001220.1300.0740-E12-32
EM9	CTS20001220.1300.0740-E13-33
EM10	CTS20001220.1300.0740-E14-34
EM34	CTS20001220.1300.0740-E15-35
EM11	CTS20001220.1300.0740-E15-36
EM12	CTS20001220.1300.0740-E7-37
EM35	CTS20001220.1300.0740-E9-38
EM13	CTS20001220.1300.0740-E16-39
EM15	CTS20001220.1300.0740-E9-40
EM14	CTS20001220.1300.0740-E13-41
R9	CTS20001220.1300.0740-R1
R1	CTS20001220.1300.0740-R2
R3	CTS20001220.1300.0740-R3
R2	CTS20001220.1300.0740-R4
R4	CTS20001220.1300.0740-R5
R5	CTS20001220.1300.0740-R6
R6	CTS20001220.1300.0740-R7
R7	CTS20001220.1300.0740-R8
R8	CTS20001220.1300.0740-R9
R10	CTS20001220.1300.0740-R10
RM1	CTS20001220.1300.0740-R2-1
RM3	CTS20001220.1300.0740-R3-1
RM2	CTS20001220.1300.0740-R4-1
RM4	CTS20001220.1300.0740-R5-1
RM5	CTS20001220.1300.0740-R6-1
RM6	CTS20001220.1300.0740-R7-1
RM7	CTS20001220.1300.0740-R4-2
RM8	CTS20001220.1300.0740-R3-2
RM10	CTS20001220.1300.0740-R10-1
RM9	CTS20001220.1300.0740-R1-1
V1	CTS20001220.1300.0740-EV1
V2	CTS20001220.1300.0740-EV2
V3	CTS20001220.1300.0740-EV3
V4	CTS20001220.1300.0740-EV4
V5	CTS20001220.1300.0740-EV5
V6	CTS20001220.1300.0740-EV6
V7	CTS20001220.1300.0740-EV7
V8	CTS20001220.1300.0740-EV8
V9	CTS20001220.1300.0740-EV9
VM4	CTS20001220.1300.0740-EV3-1
VM9	CTS20001220.1300.0740-EV4-1
VM1	CTS20001220.1300.0740-EV1-1
VM2	CTS20001220.1300.0740-EV2-1
VM3	CTS20001220.1300.0740-EV3-2
VM6	CTS20001220.1300.0740-EV2-2
VM7	CTS20001220.1300.0740-EV1-2
VM8	CTS20001220.1300.0740-EV3-3
VM10	CTS20001220.1300.0740-EV4-2
VM11	CTS20001220.1300.0740-EV5-1
VM12	CTS20001220.1300.0740-EV6-1
VM13	CTS20001220.1300.0740-EV4-3
VM14	CTS20001220.1300.0740-EV7-1
VM15	CTS20001220.1300.0740-EV8-1
VM16	CTS20001220.1300.0740-EV9-1
VM17	CTS20001220.1300.0740-EV8-2
VM18	CTS20001220.1300.0740-EV8-3
VM19	CTS20001220.1300.0740-EV9-2
VM5	CTS20001220.1300.0740-EV1-3
Q1	CTS20001220.1300.0740-T1
Q2	CTS20001220.1300.0740-T2
Q5	CTS20001220.1300.0740-T3
Q6	CTS20001220.1300.0740-T4
Q7	CTS20001220.1300.0740-T5
Q8	CTS20001220.1300.0740-V1
Q9	CTS20001220.1300.0740-T6
Q3	CTS20001220.1300.0740-V2
Q4	CTS20001220.1300.0740-V3
QM8	CTS20001220.1300.0740-V1-1
QM3	CTS20001220.1300.0740-V2-1
QM4	CTS20001220.1300.0740-V3-1
