CE13	CTV20001005.1330.0595-CE1
CE14	CTV20001005.1330.0595-CE2
CE6	CTV20001005.1330.0595-CE3
CE8	CTV20001005.1330.0595-CE4
CE20	CTV20001005.1330.0595-CE5
CE15	CTV20001005.1330.0595-CE6
CE16	CTV20001005.1330.0595-CE7
CE17	CTV20001005.1330.0595-CE8
CE18	CTV20001005.1330.0595-CE9
CE19	CTV20001005.1330.0595-CE10
CE21	CTV20001005.1330.0595-CE11
CE30	CTV20001005.1330.0595-CE12
CE37	CTV20001005.1330.0595-CE13
CE23	CTV20001005.1330.0595-CE14
CE24	CTV20001005.1330.0595-CE15
CE25	CTV20001005.1330.0595-CE16
CE26	CTV20001005.1330.0595-CE17
CE28	CTV20001005.1330.0595-CE18
CE29	CTV20001005.1330.0595-CE19
CE27	CTV20001005.1330.0595-CE20
CE31	CTV20001005.1330.0595-CE21
CE33	CTV20001005.1330.0595-CE22
CE34	CTV20001005.1330.0595-CE23
CE36	CTV20001005.1330.0595-CE24
CE35	CTV20001005.1330.0595-CE25
CE32	CTV20001005.1330.0595-CE26
CE38	CTV20001005.1330.0595-CE27
CE9	CTV20001005.1330.0595-CE28
CE2	CTV20001005.1330.0595-CE29
CE22	CTV20001005.1330.0595-CE30
CE1	CTV20001005.1330.0595-CE31
CE3	CTV20001005.1330.0595-CE32
CE4	CTV20001005.1330.0595-CE33
CE5	CTV20001005.1330.0595-CE34
CE7	CTV20001005.1330.0595-CE35
CE10	CTV20001005.1330.0595-CE36
CE11	CTV20001005.1330.0595-CE37
CE12	CTV20001005.1330.0595-CE38
E10	CTV20001005.1330.0595-E1
E11	CTV20001005.1330.0595-E2
E12	CTV20001005.1330.0595-E3
E13	CTV20001005.1330.0595-E4
E23	CTV20001005.1330.0595-E5
E16	CTV20001005.1330.0595-E6
E17	CTV20001005.1330.0595-E7
E18	CTV20001005.1330.0595-E8
E19	CTV20001005.1330.0595-E9
E20	CTV20001005.1330.0595-E10
E21	CTV20001005.1330.0595-E11
E24	CTV20001005.1330.0595-E12
E26	CTV20001005.1330.0595-E13
E47	CTV20001005.1330.0595-E14
E28	CTV20001005.1330.0595-E15
E29	CTV20001005.1330.0595-E16
E30	CTV20001005.1330.0595-E17
E31	CTV20001005.1330.0595-E18
E32	CTV20001005.1330.0595-E19
E33	CTV20001005.1330.0595-E20
E34	CTV20001005.1330.0595-E21
E35	CTV20001005.1330.0595-E22
E36	CTV20001005.1330.0595-E23
E38	CTV20001005.1330.0595-E24
