CE10	CTS20001118.1300.0425-CE1
CE13	CTS20001118.1300.0425-CE2
CE14	CTS20001118.1300.0425-CE3
CE15	CTS20001118.1300.0425-CE4
CE16	CTS20001118.1300.0425-CE5
CE17	CTS20001118.1300.0425-CE6
CE12	CTS20001118.1300.0425-CE7
CE3	CTS20001118.1300.0425-CE8
CE1	CTS20001118.1300.0425-CE9
CE2	CTS20001118.1300.0425-CE10
CE4	CTS20001118.1300.0425-CE11
CE5	CTS20001118.1300.0425-CE12
CE6	CTS20001118.1300.0425-CE13
CE7	CTS20001118.1300.0425-CE14
CE8	CTS20001118.1300.0425-CE15
CE9	CTS20001118.1300.0425-CE16
CE11	CTS20001118.1300.0425-CE17
E12	CTS20001118.1300.0425-E1
E13	CTS20001118.1300.0425-E2
E14	CTS20001118.1300.0425-E3
E16	CTS20001118.1300.0425-E4
E17	CTS20001118.1300.0425-E5
E18	CTS20001118.1300.0425-E6
E19	CTS20001118.1300.0425-E7
E20	CTS20001118.1300.0425-E8
E1	CTS20001118.1300.0425-E9
E2	CTS20001118.1300.0425-E10
E3	CTS20001118.1300.0425-E11
E4	CTS20001118.1300.0425-E12
E5	CTS20001118.1300.0425-E13
E6	CTS20001118.1300.0425-E14
E7	CTS20001118.1300.0425-E15
E8	CTS20001118.1300.0425-E16
E9	CTS20001118.1300.0425-E17
E10	CTS20001118.1300.0425-E18
E21	CTS20001118.1300.0425-E19
EM1	CTS20001118.1300.0425-E9-1
EM19	CTS20001118.1300.0425-E14-2
EM20	CTS20001118.1300.0425-E15-3
EM21	CTS20001118.1300.0425-E14-4
EM22	CTS20001118.1300.0425-E9-5
EM23	CTS20001118.1300.0425-E13-6
EM24	CTS20001118.1300.0425-E1-7
EM25	CTS20001118.1300.0425-E9-8
EM26	CTS20001118.1300.0425-E10-9
EM27	CTS20001118.1300.0425-E18-10
EM28	CTS20001118.1300.0425-E14-11
EM29	CTS20001118.1300.0425-E9-12
EM30	CTS20001118.1300.0425-E9-13
EM32	CTS20001118.1300.0425-E9-14
EM34	CTS20001118.1300.0425-E1-15
EM35	CTS20001118.1300.0425-E14-16
EM36	CTS20001118.1300.0425-E2-17
EM37	CTS20001118.1300.0425-E10-18
EM38	CTS20001118.1300.0425-E3-19
EM39	CTS20001118.1300.0425-E9-20
EM40	CTS20001118.1300.0425-E14-21
EM41	CTS20001118.1300.0425-E4-22
EM42	CTS20001118.1300.0425-E10-23
EM43	CTS20001118.1300.0425-E5-24
EM44	CTS20001118.1300.0425-E14-25
EM45	CTS20001118.1300.0425-E15-26
EM46	CTS20001118.1300.0425-E6-27
EM47	CTS20001118.1300.0425-E9-28
EM48	CTS20001118.1300.0425-E7-29
EM50	CTS20001118.1300.0425-E5-30
EM33	CTS20001118.1300.0425-E8-31
EM51	CTS20001118.1300.0425-E10-32
EM52	CTS20001118.1300.0425-E14-33
EM2	CTS20001118.1300.0425-E10-34
EM3	CTS20001118.1300.0425-E11-35
EM5	CTS20001118.1300.0425-E10-36
EM6	CTS20001118.1300.0425-E10-37
EM4	CTS20001118.1300.0425-E12-38
EM7	CTS20001118.1300.0425-E13-39
EM8	CTS20001118.1300.0425-E14-40
EM9	CTS20001118.1300.0425-E15-41
EM10	CTS20001118.1300.0425-E10-42
EM11	CTS20001118.1300.0425-E13-43
EM12	CTS20001118.1300.0425-E16-44
EM13	CTS20001118.1300.0425-E17-45
EM14	CTS20001118.1300.0425-E18-46
EM15	CTS20001118.1300.0425-E10-47
EM16	CTS20001118.1300.0425-E9-48
EM17	CTS20001118.1300.0425-E13-49
EM18	CTS20001118.1300.0425-E10-50
EM31	CTS20001118.1300.0425-E19-51
R10	CTS20001118.1300.0425-R1
R1	CTS20001118.1300.0425-R2
R2	CTS20001118.1300.0425-R3
R3	CTS20001118.1300.0425-R4
R4	CTS20001118.1300.0425-R5
R14	CTS20001118.1300.0425-R6
R5	CTS20001118.1300.0425-R7
R7	CTS20001118.1300.0425-R8
R6	CTS20001118.1300.0425-R9
R8	CTS20001118.1300.0425-R10
R9	CTS20001118.1300.0425-R11
R11	CTS20001118.1300.0425-R12
R13	CTS20001118.1300.0425-R13
R12	CTS20001118.1300.0425-R14
R15	CTS20001118.1300.0425-R15
R16	CTS20001118.1300.0425-R16
R17	CTS20001118.1300.0425-R17
R18	CTS20001118.1300.0425-R18
R22	CTS20001118.1300.0425-R19
R20	CTS20001118.1300.0425-R20
RM10	CTS20001118.1300.0425-R1-1
RM14	CTS20001118.1300.0425-R6-1
RM1	CTS20001118.1300.0425-R2-1
RM2	CTS20001118.1300.0425-R3-1
RM3	CTS20001118.1300.0425-R1-2
RM4	CTS20001118.1300.0425-R5-1
RM5	CTS20001118.1300.0425-R7-1
RM7	CTS20001118.1300.0425-R2-2
RM6	CTS20001118.1300.0425-R9-1
RM8	CTS20001118.1300.0425-R5-2
RM9	CTS20001118.1300.0425-R7-2
RM11	CTS20001118.1300.0425-R12-1
RM13	CTS20001118.1300.0425-R2-3
RM12	CTS20001118.1300.0425-R1-3
RM15	CTS20001118.1300.0425-R15-1
RM16	CTS20001118.1300.0425-R16-1
RM17	CTS20001118.1300.0425-R17-1
RM18	CTS20001118.1300.0425-R18-1
RM22	CTS20001118.1300.0425-R5-3
RM20	CTS20001118.1300.0425-R20-1
V7	CTS20001118.1300.0425-EV1
V5	CTS20001118.1300.0425-EV2
V1	CTS20001118.1300.0425-EV3
V2	CTS20001118.1300.0425-EV4
V3	CTS20001118.1300.0425-EV5
V4	CTS20001118.1300.0425-EV6
V6	CTS20001118.1300.0425-EV7
VM7	CTS20001118.1300.0425-EV1-1
VM6	CTS20001118.1300.0425-EV2-1
VM1	CTS20001118.1300.0425-EV3-1
VM2	CTS20001118.1300.0425-EV4-1
VM3	CTS20001118.1300.0425-EV5-1
VM4	CTS20001118.1300.0425-EV6-1
VM5	CTS20001118.1300.0425-EV7-1
VM8	CTS20001118.1300.0425-EV7-2
Q1	CTS20001118.1300.0425-T1
Q2	CTS20001118.1300.0425-T2
Q3	CTS20001118.1300.0425-T3
Q4	CTS20001118.1300.0425-T4
