CE9	MARKETVIEW_20041212.1447-CE1
CE12	MARKETVIEW_20041212.1447-CE2
CE13	MARKETVIEW_20041212.1447-CE3
CE11	MARKETVIEW_20041212.1447-CE4
CE10	MARKETVIEW_20041212.1447-CE5
CE1	MARKETVIEW_20041212.1447-CE6
CE3	MARKETVIEW_20041212.1447-CE7
CE4	MARKETVIEW_20041212.1447-CE8
CE5	MARKETVIEW_20041212.1447-CE9
CE6	MARKETVIEW_20041212.1447-CE10
CE2	MARKETVIEW_20041212.1447-CE11
CE7	MARKETVIEW_20041212.1447-CE12
CE8	MARKETVIEW_20041212.1447-CE13
E14	MARKETVIEW_20041212.1447-E1
E15	MARKETVIEW_20041212.1447-E2
E16	MARKETVIEW_20041212.1447-E3
E17	MARKETVIEW_20041212.1447-E4
E18	MARKETVIEW_20041212.1447-E5
E19	MARKETVIEW_20041212.1447-E6
E23	MARKETVIEW_20041212.1447-E7
E28	MARKETVIEW_20041212.1447-E8
E29	MARKETVIEW_20041212.1447-E9
E30	MARKETVIEW_20041212.1447-E10
E31	MARKETVIEW_20041212.1447-E11
E1	MARKETVIEW_20041212.1447-E12
E2	MARKETVIEW_20041212.1447-E13
E5	MARKETVIEW_20041212.1447-E14
E7	MARKETVIEW_20041212.1447-E15
E8	MARKETVIEW_20041212.1447-E16
E9	MARKETVIEW_20041212.1447-E17
E10	MARKETVIEW_20041212.1447-E18
E11	MARKETVIEW_20041212.1447-E19
E12	MARKETVIEW_20041212.1447-E20
E13	MARKETVIEW_20041212.1447-E21
EM1	MARKETVIEW_20041212.1447-E12-1
EM20	MARKETVIEW_20041212.1447-E19-2
EM22	MARKETVIEW_20041212.1447-E19-3
EM26	MARKETVIEW_20041212.1447-E2-4
EM27	MARKETVIEW_20041212.1447-E2-5
EM28	MARKETVIEW_20041212.1447-E3-6
EM29	MARKETVIEW_20041212.1447-E18-7
EM30	MARKETVIEW_20041212.1447-E18-8
EM31	MARKETVIEW_20041212.1447-E4-9
EM32	MARKETVIEW_20041212.1447-E19-10
EM33	MARKETVIEW_20041212.1447-E19-11
EM34	MARKETVIEW_20041212.1447-E19-12
EM35	MARKETVIEW_20041212.1447-E19-13
EM36	MARKETVIEW_20041212.1447-E19-14
EM37	MARKETVIEW_20041212.1447-E19-15
EM38	MARKETVIEW_20041212.1447-E19-16
EM39	MARKETVIEW_20041212.1447-E5-17
EM40	MARKETVIEW_20041212.1447-E6-18
EM23	MARKETVIEW_20041212.1447-E7-19
EM25	MARKETVIEW_20041212.1447-E7-20
EM24	MARKETVIEW_20041212.1447-E8-21
EM3	MARKETVIEW_20041212.1447-E9-22
EM4	MARKETVIEW_20041212.1447-E10-23
EM5	MARKETVIEW_20041212.1447-E11-24
EM2	MARKETVIEW_20041212.1447-E13-25
EM41	MARKETVIEW_20041212.1447-E18-26
EM7	MARKETVIEW_20041212.1447-E12-27
EM9	MARKETVIEW_20041212.1447-E14-28
EM10	MARKETVIEW_20041212.1447-E12-29
EM11	MARKETVIEW_20041212.1447-E15-30
EM12	MARKETVIEW_20041212.1447-E12-31
EM13	MARKETVIEW_20041212.1447-E15-32
EM14	MARKETVIEW_20041212.1447-E16-33
EM15	MARKETVIEW_20041212.1447-E17-34
EM8	MARKETVIEW_20041212.1447-E18-35
EM6	MARKETVIEW_20041212.1447-E18-36
EM16	MARKETVIEW_20041212.1447-E19-37
EM17	MARKETVIEW_20041212.1447-E20-38
EM18	MARKETVIEW_20041212.1447-E19-39
EM19	MARKETVIEW_20041212.1447-E21-40
EM21	MARKETVIEW_20041212.1447-E1-41
R2	MARKETVIEW_20041212.1447-R1
R3	MARKETVIEW_20041212.1447-R2
R4	MARKETVIEW_20041212.1447-R3
R5	MARKETVIEW_20041212.1447-R4
R1	MARKETVIEW_20041212.1447-R5
RM2	MARKETVIEW_20041212.1447-R1-1
RM3	MARKETVIEW_20041212.1447-R2-1
RM4	MARKETVIEW_20041212.1447-R3-1
RM5	MARKETVIEW_20041212.1447-R4-1
RM1	MARKETVIEW_20041212.1447-R5-1
V1	MARKETVIEW_20041212.1447-EV1
VM1	MARKETVIEW_20041212.1447-EV1-1
Q1	MARKETVIEW_20041212.1447-T1
Q2	MARKETVIEW_20041212.1447-T2
Q3	MARKETVIEW_20041212.1447-T3
