CE12	AGGRESSIVEVOICEDAILY_20041208.2133-CE1
CE14	AGGRESSIVEVOICEDAILY_20041208.2133-CE2
CE15	AGGRESSIVEVOICEDAILY_20041208.2133-CE3
CE13	AGGRESSIVEVOICEDAILY_20041208.2133-CE4
CE19	AGGRESSIVEVOICEDAILY_20041208.2133-CE5
CE2	AGGRESSIVEVOICEDAILY_20041208.2133-CE6
CE16	AGGRESSIVEVOICEDAILY_20041208.2133-CE7
CE25	AGGRESSIVEVOICEDAILY_20041208.2133-CE8
CE18	AGGRESSIVEVOICEDAILY_20041208.2133-CE9
CE1	AGGRESSIVEVOICEDAILY_20041208.2133-CE10
CE5	AGGRESSIVEVOICEDAILY_20041208.2133-CE11
CE6	AGGRESSIVEVOICEDAILY_20041208.2133-CE12
CE9	AGGRESSIVEVOICEDAILY_20041208.2133-CE13
CE10	AGGRESSIVEVOICEDAILY_20041208.2133-CE14
CE21	AGGRESSIVEVOICEDAILY_20041208.2133-CE15
CE22	AGGRESSIVEVOICEDAILY_20041208.2133-CE16
CE23	AGGRESSIVEVOICEDAILY_20041208.2133-CE17
CE24	AGGRESSIVEVOICEDAILY_20041208.2133-CE18
CE17	AGGRESSIVEVOICEDAILY_20041208.2133-CE19
CE3	AGGRESSIVEVOICEDAILY_20041208.2133-CE20
CE4	AGGRESSIVEVOICEDAILY_20041208.2133-CE21
CE26	AGGRESSIVEVOICEDAILY_20041208.2133-CE22
CE7	AGGRESSIVEVOICEDAILY_20041208.2133-CE23
CE8	AGGRESSIVEVOICEDAILY_20041208.2133-CE24
CE20	AGGRESSIVEVOICEDAILY_20041208.2133-CE25
CE11	AGGRESSIVEVOICEDAILY_20041208.2133-CE26
E13	AGGRESSIVEVOICEDAILY_20041208.2133-E1
E28	AGGRESSIVEVOICEDAILY_20041208.2133-E2
E29	AGGRESSIVEVOICEDAILY_20041208.2133-E3
E30	AGGRESSIVEVOICEDAILY_20041208.2133-E4
E18	AGGRESSIVEVOICEDAILY_20041208.2133-E5
E20	AGGRESSIVEVOICEDAILY_20041208.2133-E6
E21	AGGRESSIVEVOICEDAILY_20041208.2133-E7
E23	AGGRESSIVEVOICEDAILY_20041208.2133-E8
E24	AGGRESSIVEVOICEDAILY_20041208.2133-E9
E25	AGGRESSIVEVOICEDAILY_20041208.2133-E10
E33	AGGRESSIVEVOICEDAILY_20041208.2133-E11
E34	AGGRESSIVEVOICEDAILY_20041208.2133-E12
E37	AGGRESSIVEVOICEDAILY_20041208.2133-E13
E38	AGGRESSIVEVOICEDAILY_20041208.2133-E14
E39	AGGRESSIVEVOICEDAILY_20041208.2133-E15
E40	AGGRESSIVEVOICEDAILY_20041208.2133-E16
E43	AGGRESSIVEVOICEDAILY_20041208.2133-E17
E44	AGGRESSIVEVOICEDAILY_20041208.2133-E18
E45	AGGRESSIVEVOICEDAILY_20041208.2133-E19
E46	AGGRESSIVEVOICEDAILY_20041208.2133-E20
E47	AGGRESSIVEVOICEDAILY_20041208.2133-E21
E48	AGGRESSIVEVOICEDAILY_20041208.2133-E22
E49	AGGRESSIVEVOICEDAILY_20041208.2133-E23
E1	AGGRESSIVEVOICEDAILY_20041208.2133-E24
E4	AGGRESSIVEVOICEDAILY_20041208.2133-E25
E50	AGGRESSIVEVOICEDAILY_20041208.2133-E26
E6	AGGRESSIVEVOICEDAILY_20041208.2133-E27
E7	AGGRESSIVEVOICEDAILY_20041208.2133-E28
E8	AGGRESSIVEVOICEDAILY_20041208.2133-E29
E9	AGGRESSIVEVOICEDAILY_20041208.2133-E30
E10	AGGRESSIVEVOICEDAILY_20041208.2133-E31
E11	AGGRESSIVEVOICEDAILY_20041208.2133-E32
EM21	AGGRESSIVEVOICEDAILY_20041208.2133-E1-1
EM22	AGGRESSIVEVOICEDAILY_20041208.2133-E25-2
EM19	AGGRESSIVEVOICEDAILY_20041208.2133-E25-3
EM28	AGGRESSIVEVOICEDAILY_20041208.2133-E25-4
EM31	AGGRESSIVEVOICEDAILY_20041208.2133-E3-5
EM29	AGGRESSIVEVOICEDAILY_20041208.2133-E31-6
EM42	AGGRESSIVEVOICEDAILY_20041208.2133-E31-7
EM43	AGGRESSIVEVOICEDAILY_20041208.2133-E4-8
EM23	AGGRESSIVEVOICEDAILY_20041208.2133-E5-9
EM24	AGGRESSIVEVOICEDAILY_20041208.2133-E5-10
EM25	AGGRESSIVEVOICEDAILY_20041208.2133-E24-11
EM44	AGGRESSIVEVOICEDAILY_20041208.2133-E24-12
EM32	AGGRESSIVEVOICEDAILY_20041208.2133-E31-13
EM33	AGGRESSIVEVOICEDAILY_20041208.2133-E31-14
EM34	AGGRESSIVEVOICEDAILY_20041208.2133-E6-15
