CE3	AGGRESSIVEVOICEDAILY_20050224.1207-CE1
CE37	AGGRESSIVEVOICEDAILY_20050224.1207-CE2
CE14	AGGRESSIVEVOICEDAILY_20050224.1207-CE3
CE15	AGGRESSIVEVOICEDAILY_20050224.1207-CE4
CE17	AGGRESSIVEVOICEDAILY_20050224.1207-CE5
CE18	AGGRESSIVEVOICEDAILY_20050224.1207-CE6
CE1	AGGRESSIVEVOICEDAILY_20050224.1207-CE7
CE19	AGGRESSIVEVOICEDAILY_20050224.1207-CE8
CE16	AGGRESSIVEVOICEDAILY_20050224.1207-CE9
CE20	AGGRESSIVEVOICEDAILY_20050224.1207-CE10
CE21	AGGRESSIVEVOICEDAILY_20050224.1207-CE11
CE22	AGGRESSIVEVOICEDAILY_20050224.1207-CE12
CE23	AGGRESSIVEVOICEDAILY_20050224.1207-CE13
CE24	AGGRESSIVEVOICEDAILY_20050224.1207-CE14
CE25	AGGRESSIVEVOICEDAILY_20050224.1207-CE15
CE28	AGGRESSIVEVOICEDAILY_20050224.1207-CE16
CE27	AGGRESSIVEVOICEDAILY_20050224.1207-CE17
CE2	AGGRESSIVEVOICEDAILY_20050224.1207-CE18
CE26	AGGRESSIVEVOICEDAILY_20050224.1207-CE19
CE29	AGGRESSIVEVOICEDAILY_20050224.1207-CE20
CE30	AGGRESSIVEVOICEDAILY_20050224.1207-CE21
CE31	AGGRESSIVEVOICEDAILY_20050224.1207-CE22
CE32	AGGRESSIVEVOICEDAILY_20050224.1207-CE23
CE33	AGGRESSIVEVOICEDAILY_20050224.1207-CE24
CE34	AGGRESSIVEVOICEDAILY_20050224.1207-CE25
CE35	AGGRESSIVEVOICEDAILY_20050224.1207-CE26
CE38	AGGRESSIVEVOICEDAILY_20050224.1207-CE27
CE13	AGGRESSIVEVOICEDAILY_20050224.1207-CE28
CE36	AGGRESSIVEVOICEDAILY_20050224.1207-CE29
CE6	AGGRESSIVEVOICEDAILY_20050224.1207-CE30
CE7	AGGRESSIVEVOICEDAILY_20050224.1207-CE31
CE5	AGGRESSIVEVOICEDAILY_20050224.1207-CE32
CE8	AGGRESSIVEVOICEDAILY_20050224.1207-CE33
