CE9	NTV20001009.1530.1277-CE1
CE10	NTV20001009.1530.1277-CE2
CE11	NTV20001009.1530.1277-CE3
CE12	NTV20001009.1530.1277-CE4
CE13	NTV20001009.1530.1277-CE5
CE14	NTV20001009.1530.1277-CE6
CE15	NTV20001009.1530.1277-CE7
CE16	NTV20001009.1530.1277-CE8
CE17	NTV20001009.1530.1277-CE9
CE18	NTV20001009.1530.1277-CE10
CE19	NTV20001009.1530.1277-CE11
CE20	NTV20001009.1530.1277-CE12
CE21	NTV20001009.1530.1277-CE13
CE22	NTV20001009.1530.1277-CE14
CE23	NTV20001009.1530.1277-CE15
CE25	NTV20001009.1530.1277-CE16
CE26	NTV20001009.1530.1277-CE17
CE1	NTV20001009.1530.1277-CE18
CE2	NTV20001009.1530.1277-CE19
CE3	NTV20001009.1530.1277-CE20
CE4	NTV20001009.1530.1277-CE21
CE5	NTV20001009.1530.1277-CE22
CE6	NTV20001009.1530.1277-CE23
CE7	NTV20001009.1530.1277-CE24
CE8	NTV20001009.1530.1277-CE25
E12	NTV20001009.1530.1277-E1
E13	NTV20001009.1530.1277-E2
E14	NTV20001009.1530.1277-E3
E15	NTV20001009.1530.1277-E4
E16	NTV20001009.1530.1277-E5
E17	NTV20001009.1530.1277-E6
E18	NTV20001009.1530.1277-E7
E19	NTV20001009.1530.1277-E8
E20	NTV20001009.1530.1277-E9
E21	NTV20001009.1530.1277-E10
E22	NTV20001009.1530.1277-E11
E23	NTV20001009.1530.1277-E12
E24	NTV20001009.1530.1277-E13
E26	NTV20001009.1530.1277-E14
E27	NTV20001009.1530.1277-E15
E28	NTV20001009.1530.1277-E16
E31	NTV20001009.1530.1277-E17
E32	NTV20001009.1530.1277-E18
E34	NTV20001009.1530.1277-E19
E35	NTV20001009.1530.1277-E20
E36	NTV20001009.1530.1277-E21
E1	NTV20001009.1530.1277-E22
E2	NTV20001009.1530.1277-E23
E3	NTV20001009.1530.1277-E24
E4	NTV20001009.1530.1277-E25
E5	NTV20001009.1530.1277-E26
E6	NTV20001009.1530.1277-E27
E7	NTV20001009.1530.1277-E28
E8	NTV20001009.1530.1277-E29
E9	NTV20001009.1530.1277-E30
E10	NTV20001009.1530.1277-E31
E11	NTV20001009.1530.1277-E32
EM1	NTV20001009.1530.1277-E22-1
EM20	NTV20001009.1530.1277-E2-2
EM21	NTV20001009.1530.1277-E26-3
EM22	NTV20001009.1530.1277-E26-4
EM23	NTV20001009.1530.1277-E3-5
EM24	NTV20001009.1530.1277-E3-6
EM25	NTV20001009.1530.1277-E3-7
EM26	NTV20001009.1530.1277-E4-8
EM27	NTV20001009.1530.1277-E5-9
EM28	NTV20001009.1530.1277-E6-10
EM29	NTV20001009.1530.1277-E7-11
EM30	NTV20001009.1530.1277-E29-12
EM31	NTV20001009.1530.1277-E8-13
EM32	NTV20001009.1530.1277-E8-14
EM33	NTV20001009.1530.1277-E10-15
EM34	NTV20001009.1530.1277-E25-16
EM35	NTV20001009.1530.1277-E11-17
EM36	NTV20001009.1530.1277-E12-18
EM37	NTV20001009.1530.1277-E13-19
EM38	NTV20001009.1530.1277-E14-20
EM39	NTV20001009.1530.1277-E13-21
EM40	NTV20001009.1530.1277-E15-22
EM41	NTV20001009.1530.1277-E16-23
EM43	NTV20001009.1530.1277-E17-24
EM42	NTV20001009.1530.1277-E18-25
EM44	NTV20001009.1530.1277-E18-26
EM45	NTV20001009.1530.1277-E19-27
EM46	NTV20001009.1530.1277-E9-28
EM47	NTV20001009.1530.1277-E9-29
EM48	NTV20001009.1530.1277-E8-30
EM49	NTV20001009.1530.1277-E29-31
EM50	NTV20001009.1530.1277-E20-32
EM51	NTV20001009.1530.1277-E21-33
EM52	NTV20001009.1530.1277-E20-34
EM53	NTV20001009.1530.1277-E9-35
EM2	NTV20001009.1530.1277-E23-36
EM3	NTV20001009.1530.1277-E22-37
EM4	NTV20001009.1530.1277-E24-38
EM5	NTV20001009.1530.1277-E25-39
EM6	NTV20001009.1530.1277-E22-40
EM7	NTV20001009.1530.1277-E26-41
EM8	NTV20001009.1530.1277-E28-42
EM9	NTV20001009.1530.1277-E29-43
EM10	NTV20001009.1530.1277-E30-44
EM11	NTV20001009.1530.1277-E29-45
EM12	NTV20001009.1530.1277-E26-46
EM13	NTV20001009.1530.1277-E26-47
EM14	NTV20001009.1530.1277-E26-48
EM15	NTV20001009.1530.1277-E26-49
EM17	NTV20001009.1530.1277-E27-50
EM18	NTV20001009.1530.1277-E31-51
EM16	NTV20001009.1530.1277-E32-52
EM19	NTV20001009.1530.1277-E1-53
R1	NTV20001009.1530.1277-R1
R2	NTV20001009.1530.1277-R2
R3	NTV20001009.1530.1277-R3
R4	NTV20001009.1530.1277-R4
R5	NTV20001009.1530.1277-R5
R6	NTV20001009.1530.1277-R6
R8	NTV20001009.1530.1277-R7
RM1	NTV20001009.1530.1277-R1-1
RM2	NTV20001009.1530.1277-R2-1
RM3	NTV20001009.1530.1277-R3-1
RM4	NTV20001009.1530.1277-R4-1
RM5	NTV20001009.1530.1277-R5-1
RM6	NTV20001009.1530.1277-R6-1
RM8	NTV20001009.1530.1277-R7-1
V1	NTV20001009.1530.1277-EV1
V2	NTV20001009.1530.1277-EV2
V3	NTV20001009.1530.1277-EV3
V4	NTV20001009.1530.1277-EV4
VM1	NTV20001009.1530.1277-EV1-1
VM2	NTV20001009.1530.1277-EV2-1
VM3	NTV20001009.1530.1277-EV3-1
VM4	NTV20001009.1530.1277-EV4-1
Q1	NTV20001009.1530.1277-T1
Q2	NTV20001009.1530.1277-T2
Q3	NTV20001009.1530.1277-T3
Q4	NTV20001009.1530.1277-T4
