CE10	VAR20001008.1300.1372-CE1
CE11	VAR20001008.1300.1372-CE2
CE12	VAR20001008.1300.1372-CE3
CE13	VAR20001008.1300.1372-CE4
CE14	VAR20001008.1300.1372-CE5
CE15	VAR20001008.1300.1372-CE6
CE16	VAR20001008.1300.1372-CE7
CE17	VAR20001008.1300.1372-CE8
CE18	VAR20001008.1300.1372-CE9
CE19	VAR20001008.1300.1372-CE10
CE20	VAR20001008.1300.1372-CE11
CE1	VAR20001008.1300.1372-CE12
CE2	VAR20001008.1300.1372-CE13
CE3	VAR20001008.1300.1372-CE14
CE4	VAR20001008.1300.1372-CE15
CE5	VAR20001008.1300.1372-CE16
CE6	VAR20001008.1300.1372-CE17
CE7	VAR20001008.1300.1372-CE18
CE8	VAR20001008.1300.1372-CE19
CE9	VAR20001008.1300.1372-CE20
E15	VAR20001008.1300.1372-E1
E16	VAR20001008.1300.1372-E2
E17	VAR20001008.1300.1372-E3
E18	VAR20001008.1300.1372-E4
E19	VAR20001008.1300.1372-E5
E20	VAR20001008.1300.1372-E6
E21	VAR20001008.1300.1372-E7
E22	VAR20001008.1300.1372-E8
E23	VAR20001008.1300.1372-E9
E24	VAR20001008.1300.1372-E10
E25	VAR20001008.1300.1372-E11
E26	VAR20001008.1300.1372-E12
E27	VAR20001008.1300.1372-E13
E28	VAR20001008.1300.1372-E14
E29	VAR20001008.1300.1372-E15
E30	VAR20001008.1300.1372-E16
E31	VAR20001008.1300.1372-E17
E32	VAR20001008.1300.1372-E18
E33	VAR20001008.1300.1372-E19
E34	VAR20001008.1300.1372-E20
E1	VAR20001008.1300.1372-E21
E35	VAR20001008.1300.1372-E22
E36	VAR20001008.1300.1372-E23
E37	VAR20001008.1300.1372-E24
E38	VAR20001008.1300.1372-E25
E39	VAR20001008.1300.1372-E26
E3	VAR20001008.1300.1372-E27
E4	VAR20001008.1300.1372-E28
E5	VAR20001008.1300.1372-E29
E6	VAR20001008.1300.1372-E30
E7	VAR20001008.1300.1372-E31
E8	VAR20001008.1300.1372-E32
E10	VAR20001008.1300.1372-E33
E11	VAR20001008.1300.1372-E34
E12	VAR20001008.1300.1372-E35
E13	VAR20001008.1300.1372-E36
E14	VAR20001008.1300.1372-E37
EM1	VAR20001008.1300.1372-E21-1
EM20	VAR20001008.1300.1372-E1-2
EM21	VAR20001008.1300.1372-E29-3
EM22	VAR20001008.1300.1372-E29-4
EM23	VAR20001008.1300.1372-E2-5
EM24	VAR20001008.1300.1372-E31-6
EM25	VAR20001008.1300.1372-E31-7
EM26	VAR20001008.1300.1372-E33-8
EM27	VAR20001008.1300.1372-E33-9
EM28	VAR20001008.1300.1372-E3-10
EM29	VAR20001008.1300.1372-E32-11
EM30	VAR20001008.1300.1372-E28-12
EM31	VAR20001008.1300.1372-E28-13
EM32	VAR20001008.1300.1372-E5-14
EM33	VAR20001008.1300.1372-E6-15
EM34	VAR20001008.1300.1372-E31-16
EM35	VAR20001008.1300.1372-E29-17
EM36	VAR20001008.1300.1372-E7-18
EM37	VAR20001008.1300.1372-E8-19
EM38	VAR20001008.1300.1372-E9-20
EM39	VAR20001008.1300.1372-E10-21
EM40	VAR20001008.1300.1372-E7-22
EM41	VAR20001008.1300.1372-E7-23
EM42	VAR20001008.1300.1372-E7-24
EM43	VAR20001008.1300.1372-E31-25
EM44	VAR20001008.1300.1372-E11-26
EM45	VAR20001008.1300.1372-E35-27
