CE10	NTV20001002.1530.1485-CE1
CE11	NTV20001002.1530.1485-CE2
CE12	NTV20001002.1530.1485-CE3
CE13	NTV20001002.1530.1485-CE4
CE14	NTV20001002.1530.1485-CE5
CE15	NTV20001002.1530.1485-CE6
CE16	NTV20001002.1530.1485-CE7
CE17	NTV20001002.1530.1485-CE8
CE18	NTV20001002.1530.1485-CE9
CE19	NTV20001002.1530.1485-CE10
CE20	NTV20001002.1530.1485-CE11
CE21	NTV20001002.1530.1485-CE12
CE22	NTV20001002.1530.1485-CE13
CE23	NTV20001002.1530.1485-CE14
CE24	NTV20001002.1530.1485-CE15
CE25	NTV20001002.1530.1485-CE16
CE26	NTV20001002.1530.1485-CE17
CE27	NTV20001002.1530.1485-CE18
CE28	NTV20001002.1530.1485-CE19
CE1	NTV20001002.1530.1485-CE20
CE29	NTV20001002.1530.1485-CE21
CE30	NTV20001002.1530.1485-CE22
CE31	NTV20001002.1530.1485-CE23
CE33	NTV20001002.1530.1485-CE24
CE2	NTV20001002.1530.1485-CE25
CE3	NTV20001002.1530.1485-CE26
CE4	NTV20001002.1530.1485-CE27
CE5	NTV20001002.1530.1485-CE28
CE7	NTV20001002.1530.1485-CE29
CE34	NTV20001002.1530.1485-CE30
CE8	NTV20001002.1530.1485-CE31
CE9	NTV20001002.1530.1485-CE32
E15	NTV20001002.1530.1485-E1
E16	NTV20001002.1530.1485-E2
E17	NTV20001002.1530.1485-E3
E18	NTV20001002.1530.1485-E4
E19	NTV20001002.1530.1485-E5
E20	NTV20001002.1530.1485-E6
E21	NTV20001002.1530.1485-E7
E22	NTV20001002.1530.1485-E8
E23	NTV20001002.1530.1485-E9
E24	NTV20001002.1530.1485-E10
E25	NTV20001002.1530.1485-E11
E26	NTV20001002.1530.1485-E12
E27	NTV20001002.1530.1485-E13
E28	NTV20001002.1530.1485-E14
E29	NTV20001002.1530.1485-E15
E30	NTV20001002.1530.1485-E16
E31	NTV20001002.1530.1485-E17
E33	NTV20001002.1530.1485-E18
E34	NTV20001002.1530.1485-E19
E35	NTV20001002.1530.1485-E20
E36	NTV20001002.1530.1485-E21
E37	NTV20001002.1530.1485-E22
E1	NTV20001002.1530.1485-E23
E38	NTV20001002.1530.1485-E24
E39	NTV20001002.1530.1485-E25
E40	NTV20001002.1530.1485-E26
E41	NTV20001002.1530.1485-E27
E42	NTV20001002.1530.1485-E28
E43	NTV20001002.1530.1485-E29
E44	NTV20001002.1530.1485-E30
E45	NTV20001002.1530.1485-E31
E46	NTV20001002.1530.1485-E32
E48	NTV20001002.1530.1485-E33
E49	NTV20001002.1530.1485-E34
E2	NTV20001002.1530.1485-E35
E3	NTV20001002.1530.1485-E36
E4	NTV20001002.1530.1485-E37
E5	NTV20001002.1530.1485-E38
E6	NTV20001002.1530.1485-E39
E7	NTV20001002.1530.1485-E40
E50	NTV20001002.1530.1485-E41
E9	NTV20001002.1530.1485-E42
E10	NTV20001002.1530.1485-E43
E11	NTV20001002.1530.1485-E44
E12	NTV20001002.1530.1485-E45
E13	NTV20001002.1530.1485-E46
EM1	NTV20001002.1530.1485-E23-1
EM19	NTV20001002.1530.1485-E23-2
EM20	NTV20001002.1530.1485-E1-3
EM21	NTV20001002.1530.1485-E2-4
EM23	NTV20001002.1530.1485-E3-5
EM24	NTV20001002.1530.1485-E45-6
EM25	NTV20001002.1530.1485-E45-7
EM26	NTV20001002.1530.1485-E45-8
EM27	NTV20001002.1530.1485-E4-9
EM28	NTV20001002.1530.1485-E23-10
EM29	NTV20001002.1530.1485-E23-11
EM30	NTV20001002.1530.1485-E5-12
EM31	NTV20001002.1530.1485-E6-13
EM32	NTV20001002.1530.1485-E38-14
EM33	NTV20001002.1530.1485-E45-15
EM34	NTV20001002.1530.1485-E7-16
EM35	NTV20001002.1530.1485-E8-17
EM36	NTV20001002.1530.1485-E9-18
EM37	NTV20001002.1530.1485-E10-19
EM38	NTV20001002.1530.1485-E11-20
EM39	NTV20001002.1530.1485-E23-21
EM40	NTV20001002.1530.1485-E23-22
EM41	NTV20001002.1530.1485-E43-23
EM42	NTV20001002.1530.1485-E12-24
EM43	NTV20001002.1530.1485-E12-25
EM44	NTV20001002.1530.1485-E13-26
EM45	NTV20001002.1530.1485-E14-27
EM46	NTV20001002.1530.1485-E15-28
EM47	NTV20001002.1530.1485-E16-29
EM48	NTV20001002.1530.1485-E17-30
EM49	NTV20001002.1530.1485-E18-31
EM50	NTV20001002.1530.1485-E19-32
EM51	NTV20001002.1530.1485-E11-33
EM52	NTV20001002.1530.1485-E20-34
EM53	NTV20001002.1530.1485-E23-35
EM54	NTV20001002.1530.1485-E21-36
EM55	NTV20001002.1530.1485-E38-37
EM56	NTV20001002.1530.1485-E22-38
EM57	NTV20001002.1530.1485-E24-39
EM58	NTV20001002.1530.1485-E22-40
EM59	NTV20001002.1530.1485-E22-41
