CE7	NTV20001204.1530.1109-CE1
CE1	NTV20001204.1530.1109-CE2
CE2	NTV20001204.1530.1109-CE3
CE3	NTV20001204.1530.1109-CE4
CE4	NTV20001204.1530.1109-CE5
CE5	NTV20001204.1530.1109-CE6
CE6	NTV20001204.1530.1109-CE7
E10	NTV20001204.1530.1109-E1
E1	NTV20001204.1530.1109-E2
E2	NTV20001204.1530.1109-E3
E3	NTV20001204.1530.1109-E4
E4	NTV20001204.1530.1109-E5
E5	NTV20001204.1530.1109-E6
E6	NTV20001204.1530.1109-E7
E7	NTV20001204.1530.1109-E8
E8	NTV20001204.1530.1109-E9
E9	NTV20001204.1530.1109-E10
EM1	NTV20001204.1530.1109-E2-1
EM23	NTV20001204.1530.1109-E10-2
EM24	NTV20001204.1530.1109-E2-3
EM25	NTV20001204.1530.1109-E2-4
EM26	NTV20001204.1530.1109-E3-5
EM2	NTV20001204.1530.1109-E2-6
EM3	NTV20001204.1530.1109-E3-7
EM4	NTV20001204.1530.1109-E4-8
EM5	NTV20001204.1530.1109-E4-9
EM6	NTV20001204.1530.1109-E5-10
EM7	NTV20001204.1530.1109-E6-11
EM8	NTV20001204.1530.1109-E7-12
EM9	NTV20001204.1530.1109-E9-13
EM10	NTV20001204.1530.1109-E4-14
EM11	NTV20001204.1530.1109-E7-15
EM12	NTV20001204.1530.1109-E8-16
EM13	NTV20001204.1530.1109-E3-17
EM14	NTV20001204.1530.1109-E2-18
EM15	NTV20001204.1530.1109-E2-19
EM16	NTV20001204.1530.1109-E4-20
EM17	NTV20001204.1530.1109-E10-21
EM18	NTV20001204.1530.1109-E7-22
EM19	NTV20001204.1530.1109-E10-23
EM20	NTV20001204.1530.1109-E10-24
EM21	NTV20001204.1530.1109-E10-25
EM22	NTV20001204.1530.1109-E1-26
R1	NTV20001204.1530.1109-R1
R2	NTV20001204.1530.1109-R2
R3	NTV20001204.1530.1109-R3
RM1	NTV20001204.1530.1109-R1-1
RM2	NTV20001204.1530.1109-R2-1
RM3	NTV20001204.1530.1109-R3-1
V1	NTV20001204.1530.1109-EV1
VM1	NTV20001204.1530.1109-EV1-1
Q1	NTV20001204.1530.1109-T1
