CE12	VAR20001210.1100.0069-CE1
CE13	VAR20001210.1100.0069-CE2
CE14	VAR20001210.1100.0069-CE3
CE15	VAR20001210.1100.0069-CE4
CE16	VAR20001210.1100.0069-CE5
CE18	VAR20001210.1100.0069-CE6
CE19	VAR20001210.1100.0069-CE7
CE20	VAR20001210.1100.0069-CE8
CE21	VAR20001210.1100.0069-CE9
CE22	VAR20001210.1100.0069-CE10
CE23	VAR20001210.1100.0069-CE11
CE24	VAR20001210.1100.0069-CE12
CE25	VAR20001210.1100.0069-CE13
CE26	VAR20001210.1100.0069-CE14
CE33	VAR20001210.1100.0069-CE15
CE34	VAR20001210.1100.0069-CE16
CE29	VAR20001210.1100.0069-CE17
CE30	VAR20001210.1100.0069-CE18
CE31	VAR20001210.1100.0069-CE19
CE32	VAR20001210.1100.0069-CE20
CE1	VAR20001210.1100.0069-CE21
CE2	VAR20001210.1100.0069-CE22
CE3	VAR20001210.1100.0069-CE23
CE4	VAR20001210.1100.0069-CE24
CE5	VAR20001210.1100.0069-CE25
CE6	VAR20001210.1100.0069-CE26
CE7	VAR20001210.1100.0069-CE27
CE8	VAR20001210.1100.0069-CE28
CE9	VAR20001210.1100.0069-CE29
CE10	VAR20001210.1100.0069-CE30
CE11	VAR20001210.1100.0069-CE31
E16	VAR20001210.1100.0069-E1
E17	VAR20001210.1100.0069-E2
E19	VAR20001210.1100.0069-E3
E20	VAR20001210.1100.0069-E4
E21	VAR20001210.1100.0069-E5
E22	VAR20001210.1100.0069-E6
E23	VAR20001210.1100.0069-E7
E25	VAR20001210.1100.0069-E8
E26	VAR20001210.1100.0069-E9
E27	VAR20001210.1100.0069-E10
E28	VAR20001210.1100.0069-E11
E29	VAR20001210.1100.0069-E12
E30	VAR20001210.1100.0069-E13
E31	VAR20001210.1100.0069-E14
E32	VAR20001210.1100.0069-E15
E33	VAR20001210.1100.0069-E16
E42	VAR20001210.1100.0069-E17
E43	VAR20001210.1100.0069-E18
E36	VAR20001210.1100.0069-E19
E37	VAR20001210.1100.0069-E20
E38	VAR20001210.1100.0069-E21
E39	VAR20001210.1100.0069-E22
E40	VAR20001210.1100.0069-E23
E1	VAR20001210.1100.0069-E24
E41	VAR20001210.1100.0069-E25
E2	VAR20001210.1100.0069-E26
E4	VAR20001210.1100.0069-E27
E6	VAR20001210.1100.0069-E28
E7	VAR20001210.1100.0069-E29
E8	VAR20001210.1100.0069-E30
E9	VAR20001210.1100.0069-E31
E10	VAR20001210.1100.0069-E32
E12	VAR20001210.1100.0069-E33
E13	VAR20001210.1100.0069-E34
E14	VAR20001210.1100.0069-E35
EM1	VAR20001210.1100.0069-E23-1
EM18	VAR20001210.1100.0069-E2-2
EM19	VAR20001210.1100.0069-E3-3
EM20	VAR20001210.1100.0069-E4-4
EM21	VAR20001210.1100.0069-E4-5
EM22	VAR20001210.1100.0069-E5-6
EM23	VAR20001210.1100.0069-E7-7
EM25	VAR20001210.1100.0069-E8-8
EM26	VAR20001210.1100.0069-E4-9
EM27	VAR20001210.1100.0069-E9-10
EM28	VAR20001210.1100.0069-E4-11
EM29	VAR20001210.1100.0069-E6-12
EM30	VAR20001210.1100.0069-E10-13
EM31	VAR20001210.1100.0069-E11-14
EM32	VAR20001210.1100.0069-E12-15
EM33	VAR20001210.1100.0069-E10-16
EM34	VAR20001210.1100.0069-E13-17
EM35	VAR20001210.1100.0069-E13-18
EM36	VAR20001210.1100.0069-E14-19
EM37	VAR20001210.1100.0069-E15-20
EM38	VAR20001210.1100.0069-E16-21
EM48	VAR20001210.1100.0069-E18-22
EM41	VAR20001210.1100.0069-E19-23
EM42	VAR20001210.1100.0069-E20-24
EM43	VAR20001210.1100.0069-E21-25
EM44	VAR20001210.1100.0069-E22-26
EM45	VAR20001210.1100.0069-E19-27
EM46	VAR20001210.1100.0069-E19-28
EM15	VAR20001210.1100.0069-E25-29
EM2	VAR20001210.1100.0069-E26-30
EM3	VAR20001210.1100.0069-E27-31
EM4	VAR20001210.1100.0069-E28-32
EM5	VAR20001210.1100.0069-E29-33
EM6	VAR20001210.1100.0069-E24-34
EM7	VAR20001210.1100.0069-E24-35
EM8	VAR20001210.1100.0069-E30-36
EM9	VAR20001210.1100.0069-E31-37
EM10	VAR20001210.1100.0069-E31-38
EM11	VAR20001210.1100.0069-E32-39
EM12	VAR20001210.1100.0069-E33-40
EM13	VAR20001210.1100.0069-E34-41
EM14	VAR20001210.1100.0069-E35-42
EM47	VAR20001210.1100.0069-E17-43
EM16	VAR20001210.1100.0069-E31-44
EM17	VAR20001210.1100.0069-E1-45
R1	VAR20001210.1100.0069-R1
R2	VAR20001210.1100.0069-R2
