CE11	VAR20001107.1200.0317-CE1
CE12	VAR20001107.1200.0317-CE2
CE13	VAR20001107.1200.0317-CE3
CE14	VAR20001107.1200.0317-CE4
CE15	VAR20001107.1200.0317-CE5
CE16	VAR20001107.1200.0317-CE6
CE17	VAR20001107.1200.0317-CE7
CE18	VAR20001107.1200.0317-CE8
CE19	VAR20001107.1200.0317-CE9
CE20	VAR20001107.1200.0317-CE10
CE21	VAR20001107.1200.0317-CE11
CE22	VAR20001107.1200.0317-CE12
CE23	VAR20001107.1200.0317-CE13
CE24	VAR20001107.1200.0317-CE14
CE25	VAR20001107.1200.0317-CE15
CE26	VAR20001107.1200.0317-CE16
CE27	VAR20001107.1200.0317-CE17
CE28	VAR20001107.1200.0317-CE18
CE29	VAR20001107.1200.0317-CE19
CE31	VAR20001107.1200.0317-CE20
CE33	VAR20001107.1200.0317-CE21
CE1	VAR20001107.1200.0317-CE22
CE34	VAR20001107.1200.0317-CE23
CE35	VAR20001107.1200.0317-CE24
CE36	VAR20001107.1200.0317-CE25
CE37	VAR20001107.1200.0317-CE26
CE38	VAR20001107.1200.0317-CE27
CE39	VAR20001107.1200.0317-CE28
CE40	VAR20001107.1200.0317-CE29
CE41	VAR20001107.1200.0317-CE30
CE42	VAR20001107.1200.0317-CE31
CE43	VAR20001107.1200.0317-CE32
CE44	VAR20001107.1200.0317-CE33
CE2	VAR20001107.1200.0317-CE34
CE4	VAR20001107.1200.0317-CE35
CE5	VAR20001107.1200.0317-CE36
CE7	VAR20001107.1200.0317-CE37
CE8	VAR20001107.1200.0317-CE38
CE9	VAR20001107.1200.0317-CE39
CE10	VAR20001107.1200.0317-CE40
E12	VAR20001107.1200.0317-E1
E13	VAR20001107.1200.0317-E2
E14	VAR20001107.1200.0317-E3
E15	VAR20001107.1200.0317-E4
E16	VAR20001107.1200.0317-E5
E17	VAR20001107.1200.0317-E6
E18	VAR20001107.1200.0317-E7
E19	VAR20001107.1200.0317-E8
E20	VAR20001107.1200.0317-E9
E21	VAR20001107.1200.0317-E10
E22	VAR20001107.1200.0317-E11
E23	VAR20001107.1200.0317-E12
E24	VAR20001107.1200.0317-E13
E25	VAR20001107.1200.0317-E14
E26	VAR20001107.1200.0317-E15
E27	VAR20001107.1200.0317-E16
E28	VAR20001107.1200.0317-E17
E29	VAR20001107.1200.0317-E18
E30	VAR20001107.1200.0317-E19
E1	VAR20001107.1200.0317-E20
E31	VAR20001107.1200.0317-E21
E32	VAR20001107.1200.0317-E22
E33	VAR20001107.1200.0317-E23
E34	VAR20001107.1200.0317-E24
E35	VAR20001107.1200.0317-E25
E36	VAR20001107.1200.0317-E26
E37	VAR20001107.1200.0317-E27
E39	VAR20001107.1200.0317-E28
E42	VAR20001107.1200.0317-E29
E43	VAR20001107.1200.0317-E30
E44	VAR20001107.1200.0317-E31
E45	VAR20001107.1200.0317-E32
E46	VAR20001107.1200.0317-E33
E47	VAR20001107.1200.0317-E34
E48	VAR20001107.1200.0317-E35
E49	VAR20001107.1200.0317-E36
E50	VAR20001107.1200.0317-E37
E51	VAR20001107.1200.0317-E38
E53	VAR20001107.1200.0317-E39
E54	VAR20001107.1200.0317-E40
E56	VAR20001107.1200.0317-E41
