CE12	NTV20001201.1530.0973-CE1
CE13	NTV20001201.1530.0973-CE2
CE14	NTV20001201.1530.0973-CE3
CE15	NTV20001201.1530.0973-CE4
CE1	NTV20001201.1530.0973-CE5
CE2	NTV20001201.1530.0973-CE6
CE3	NTV20001201.1530.0973-CE7
CE4	NTV20001201.1530.0973-CE8
CE5	NTV20001201.1530.0973-CE9
CE6	NTV20001201.1530.0973-CE10
CE7	NTV20001201.1530.0973-CE11
CE8	NTV20001201.1530.0973-CE12
CE9	NTV20001201.1530.0973-CE13
CE10	NTV20001201.1530.0973-CE14
E12	NTV20001201.1530.0973-E1
E14	NTV20001201.1530.0973-E2
E15	NTV20001201.1530.0973-E3
E16	NTV20001201.1530.0973-E4
E17	NTV20001201.1530.0973-E5
E18	NTV20001201.1530.0973-E6
E1	NTV20001201.1530.0973-E7
E2	NTV20001201.1530.0973-E8
E3	NTV20001201.1530.0973-E9
E4	NTV20001201.1530.0973-E10
E5	NTV20001201.1530.0973-E11
E6	NTV20001201.1530.0973-E12
E7	NTV20001201.1530.0973-E13
E8	NTV20001201.1530.0973-E14
E9	NTV20001201.1530.0973-E15
E10	NTV20001201.1530.0973-E16
E11	NTV20001201.1530.0973-E17
EM17	NTV20001201.1530.0973-E14-1
EM18	NTV20001201.1530.0973-E16-2
EM19	NTV20001201.1530.0973-E17-3
EM20	NTV20001201.1530.0973-E13-4
EM22	NTV20001201.1530.0973-E2-5
EM23	NTV20001201.1530.0973-E2-6
EM25	NTV20001201.1530.0973-E2-7
EM26	NTV20001201.1530.0973-E3-8
EM28	NTV20001201.1530.0973-E16-9
EM29	NTV20001201.1530.0973-E4-10
EM30	NTV20001201.1530.0973-E5-11
EM31	NTV20001201.1530.0973-E14-12
EM32	NTV20001201.1530.0973-E6-13
EM33	NTV20001201.1530.0973-E14-14
EM34	NTV20001201.1530.0973-E14-15
EM35	NTV20001201.1530.0973-E16-16
EM36	NTV20001201.1530.0973-E13-17
EM1	NTV20001201.1530.0973-E7-18
EM2	NTV20001201.1530.0973-E8-19
EM3	NTV20001201.1530.0973-E9-20
EM4	NTV20001201.1530.0973-E10-21
EM5	NTV20001201.1530.0973-E10-22
EM6	NTV20001201.1530.0973-E10-23
EM7	NTV20001201.1530.0973-E11-24
EM8	NTV20001201.1530.0973-E12-25
EM9	NTV20001201.1530.0973-E13-26
EM10	NTV20001201.1530.0973-E14-27
EM11	NTV20001201.1530.0973-E15-28
EM12	NTV20001201.1530.0973-E14-29
EM13	NTV20001201.1530.0973-E14-30
EM14	NTV20001201.1530.0973-E16-31
EM15	NTV20001201.1530.0973-E1-32
R1	NTV20001201.1530.0973-R1
R2	NTV20001201.1530.0973-R2
R3	NTV20001201.1530.0973-R3
R4	NTV20001201.1530.0973-R4
R5	NTV20001201.1530.0973-R5
RM1	NTV20001201.1530.0973-R1-1
RM2	NTV20001201.1530.0973-R2-1
RM3	NTV20001201.1530.0973-R3-1
RM4	NTV20001201.1530.0973-R4-1
RM5	NTV20001201.1530.0973-R5-1
Q5	NTV20001201.1530.0973-T1
Q1	NTV20001201.1530.0973-T2
Q2	NTV20001201.1530.0973-T3
Q3	NTV20001201.1530.0973-T4
Q4	NTV20001201.1530.0973-T5
