CE13	VAR20001111.1200.1840-CE1
CE14	VAR20001111.1200.1840-CE2
CE15	VAR20001111.1200.1840-CE3
CE16	VAR20001111.1200.1840-CE4
CE17	VAR20001111.1200.1840-CE5
CE18	VAR20001111.1200.1840-CE6
CE19	VAR20001111.1200.1840-CE7
CE20	VAR20001111.1200.1840-CE8
CE21	VAR20001111.1200.1840-CE9
CE22	VAR20001111.1200.1840-CE10
CE23	VAR20001111.1200.1840-CE11
CE1	VAR20001111.1200.1840-CE12
CE2	VAR20001111.1200.1840-CE13
CE3	VAR20001111.1200.1840-CE14
CE4	VAR20001111.1200.1840-CE15
CE5	VAR20001111.1200.1840-CE16
CE6	VAR20001111.1200.1840-CE17
CE7	VAR20001111.1200.1840-CE18
CE8	VAR20001111.1200.1840-CE19
CE9	VAR20001111.1200.1840-CE20
CE10	VAR20001111.1200.1840-CE21
CE11	VAR20001111.1200.1840-CE22
CE12	VAR20001111.1200.1840-CE23
E16	VAR20001111.1200.1840-E1
E17	VAR20001111.1200.1840-E2
E18	VAR20001111.1200.1840-E3
E19	VAR20001111.1200.1840-E4
E21	VAR20001111.1200.1840-E5
E22	VAR20001111.1200.1840-E6
E23	VAR20001111.1200.1840-E7
E24	VAR20001111.1200.1840-E8
E25	VAR20001111.1200.1840-E9
E26	VAR20001111.1200.1840-E10
E27	VAR20001111.1200.1840-E11
E28	VAR20001111.1200.1840-E12
E1	VAR20001111.1200.1840-E13
E2	VAR20001111.1200.1840-E14
E3	VAR20001111.1200.1840-E15
E4	VAR20001111.1200.1840-E16
E5	VAR20001111.1200.1840-E17
E6	VAR20001111.1200.1840-E18
E7	VAR20001111.1200.1840-E19
E9	VAR20001111.1200.1840-E20
E10	VAR20001111.1200.1840-E21
E11	VAR20001111.1200.1840-E22
E12	VAR20001111.1200.1840-E23
E14	VAR20001111.1200.1840-E24
E15	VAR20001111.1200.1840-E25
EM1	VAR20001111.1200.1840-E13-1
EM17	VAR20001111.1200.1840-E1-2
EM18	VAR20001111.1200.1840-E2-3
EM19	VAR20001111.1200.1840-E2-4
EM20	VAR20001111.1200.1840-E2-5
EM21	VAR20001111.1200.1840-E3-6
EM22	VAR20001111.1200.1840-E4-7
EM23	VAR20001111.1200.1840-E5-8
EM24	VAR20001111.1200.1840-E6-9
EM25	VAR20001111.1200.1840-E7-10
EM26	VAR20001111.1200.1840-E8-11
EM27	VAR20001111.1200.1840-E9-12
EM29	VAR20001111.1200.1840-E9-13
EM30	VAR20001111.1200.1840-E10-14
EM31	VAR20001111.1200.1840-E11-15
EM32	VAR20001111.1200.1840-E12-16
EM2	VAR20001111.1200.1840-E14-17
EM3	VAR20001111.1200.1840-E13-18
EM4	VAR20001111.1200.1840-E13-19
EM5	VAR20001111.1200.1840-E15-20
EM6	VAR20001111.1200.1840-E16-21
EM7	VAR20001111.1200.1840-E17-22
EM8	VAR20001111.1200.1840-E18-23
EM9	VAR20001111.1200.1840-E19-24
EM10	VAR20001111.1200.1840-E20-25
EM11	VAR20001111.1200.1840-E21-26
EM12	VAR20001111.1200.1840-E22-27
EM13	VAR20001111.1200.1840-E22-28
EM14	VAR20001111.1200.1840-E23-29
EM15	VAR20001111.1200.1840-E24-30
EM16	VAR20001111.1200.1840-E25-31
R1	VAR20001111.1200.1840-R1
R2	VAR20001111.1200.1840-R2
R3	VAR20001111.1200.1840-R3
R4	VAR20001111.1200.1840-R4
R7	VAR20001111.1200.1840-R5
R8	VAR20001111.1200.1840-R6
R10	VAR20001111.1200.1840-R7
R11	VAR20001111.1200.1840-R8
RM1	VAR20001111.1200.1840-R1-1
RM2	VAR20001111.1200.1840-R2-1
RM3	VAR20001111.1200.1840-R3-1
RM4	VAR20001111.1200.1840-R4-1
RM7	VAR20001111.1200.1840-R5-1
RM8	VAR20001111.1200.1840-R6-1
RM10	VAR20001111.1200.1840-R7-1
RM11	VAR20001111.1200.1840-R8-1
V1	VAR20001111.1200.1840-EV1
V2	VAR20001111.1200.1840-EV2
V3	VAR20001111.1200.1840-EV3
V4	VAR20001111.1200.1840-EV4
VM1	VAR20001111.1200.1840-EV1-1
VM2	VAR20001111.1200.1840-EV2-1
VM3	VAR20001111.1200.1840-EV3-1
VM4	VAR20001111.1200.1840-EV4-1
Q1	VAR20001111.1200.1840-T1
Q3	VAR20001111.1200.1840-T2
