CE12	VAR20001210.1100.1805-CE1
CE13	VAR20001210.1100.1805-CE2
CE14	VAR20001210.1100.1805-CE3
CE15	VAR20001210.1100.1805-CE4
CE16	VAR20001210.1100.1805-CE5
CE17	VAR20001210.1100.1805-CE6
CE18	VAR20001210.1100.1805-CE7
CE19	VAR20001210.1100.1805-CE8
CE20	VAR20001210.1100.1805-CE9
CE22	VAR20001210.1100.1805-CE10
CE23	VAR20001210.1100.1805-CE11
CE24	VAR20001210.1100.1805-CE12
CE25	VAR20001210.1100.1805-CE13
CE1	VAR20001210.1100.1805-CE14
CE2	VAR20001210.1100.1805-CE15
CE3	VAR20001210.1100.1805-CE16
CE5	VAR20001210.1100.1805-CE17
CE6	VAR20001210.1100.1805-CE18
CE26	VAR20001210.1100.1805-CE19
CE7	VAR20001210.1100.1805-CE20
CE8	VAR20001210.1100.1805-CE21
CE9	VAR20001210.1100.1805-CE22
CE10	VAR20001210.1100.1805-CE23
CE11	VAR20001210.1100.1805-CE24
E15	VAR20001210.1100.1805-E1
E16	VAR20001210.1100.1805-E2
E17	VAR20001210.1100.1805-E3
E18	VAR20001210.1100.1805-E4
E19	VAR20001210.1100.1805-E5
E20	VAR20001210.1100.1805-E6
E21	VAR20001210.1100.1805-E7
E22	VAR20001210.1100.1805-E8
E23	VAR20001210.1100.1805-E9
E24	VAR20001210.1100.1805-E10
E25	VAR20001210.1100.1805-E11
E26	VAR20001210.1100.1805-E12
E27	VAR20001210.1100.1805-E13
E29	VAR20001210.1100.1805-E14
E30	VAR20001210.1100.1805-E15
E32	VAR20001210.1100.1805-E16
E34	VAR20001210.1100.1805-E17
E35	VAR20001210.1100.1805-E18
E36	VAR20001210.1100.1805-E19
E1	VAR20001210.1100.1805-E20
E2	VAR20001210.1100.1805-E21
E3	VAR20001210.1100.1805-E22
E5	VAR20001210.1100.1805-E23
E6	VAR20001210.1100.1805-E24
E37	VAR20001210.1100.1805-E25
E8	VAR20001210.1100.1805-E26
E10	VAR20001210.1100.1805-E27
E11	VAR20001210.1100.1805-E28
E12	VAR20001210.1100.1805-E29
E13	VAR20001210.1100.1805-E30
EM1	VAR20001210.1100.1805-E20-1
EM18	VAR20001210.1100.1805-E2-2
EM19	VAR20001210.1100.1805-E3-3
EM20	VAR20001210.1100.1805-E30-4
EM21	VAR20001210.1100.1805-E4-5
EM22	VAR20001210.1100.1805-E29-6
EM23	VAR20001210.1100.1805-E5-7
EM24	VAR20001210.1100.1805-E6-8
EM25	VAR20001210.1100.1805-E7-9
EM26	VAR20001210.1100.1805-E8-10
EM27	VAR20001210.1100.1805-E8-11
EM28	VAR20001210.1100.1805-E9-12
EM29	VAR20001210.1100.1805-E11-13
EM30	VAR20001210.1100.1805-E12-14
EM31	VAR20001210.1100.1805-E8-15
EM32	VAR20001210.1100.1805-E13-16
EM33	VAR20001210.1100.1805-E8-17
EM34	VAR20001210.1100.1805-E10-18
EM39	VAR20001210.1100.1805-E14-19
EM40	VAR20001210.1100.1805-E26-20
EM41	VAR20001210.1100.1805-E26-21
EM42	VAR20001210.1100.1805-E15-22
EM43	VAR20001210.1100.1805-E16-23
EM45	VAR20001210.1100.1805-E16-24
EM46	VAR20001210.1100.1805-E16-25
EM48	VAR20001210.1100.1805-E17-26
EM49	VAR20001210.1100.1805-E18-27
EM50	VAR20001210.1100.1805-E18-28
EM51	VAR20001210.1100.1805-E18-29
EM52	VAR20001210.1100.1805-E19-30
EM53	VAR20001210.1100.1805-E19-31
EM54	VAR20001210.1100.1805-E21-32
EM2	VAR20001210.1100.1805-E21-33
EM3	VAR20001210.1100.1805-E22-34
EM55	VAR20001210.1100.1805-E25-35
EM36	VAR20001210.1100.1805-E24-36
EM5	VAR20001210.1100.1805-E23-37
EM4	VAR20001210.1100.1805-E23-38
EM37	VAR20001210.1100.1805-E24-39
EM10	VAR20001210.1100.1805-E24-40
EM12	VAR20001210.1100.1805-E23-41
EM13	VAR20001210.1100.1805-E27-42
EM14	VAR20001210.1100.1805-E28-43
EM15	VAR20001210.1100.1805-E29-44
EM16	VAR20001210.1100.1805-E30-45
EM17	VAR20001210.1100.1805-E1-46
R1	VAR20001210.1100.1805-R1
R2	VAR20001210.1100.1805-R2
R3	VAR20001210.1100.1805-R3
R4	VAR20001210.1100.1805-R4
R5	VAR20001210.1100.1805-R5
R6	VAR20001210.1100.1805-R6
R7	VAR20001210.1100.1805-R7
R8	VAR20001210.1100.1805-R8
R9	VAR20001210.1100.1805-R9
R10	VAR20001210.1100.1805-R10
RM1	VAR20001210.1100.1805-R1-1
RM2	VAR20001210.1100.1805-R2-1
RM3	VAR20001210.1100.1805-R3-1
RM4	VAR20001210.1100.1805-R4-1
RM5	VAR20001210.1100.1805-R5-1
RM6	VAR20001210.1100.1805-R6-1
RM7	VAR20001210.1100.1805-R7-1
RM8	VAR20001210.1100.1805-R8-1
RM9	VAR20001210.1100.1805-R9-1
RM10	VAR20001210.1100.1805-R10-1
V1	VAR20001210.1100.1805-EV1
V2	VAR20001210.1100.1805-EV2
V3	VAR20001210.1100.1805-EV3
V4	VAR20001210.1100.1805-EV4
V5	VAR20001210.1100.1805-EV5
V6	VAR20001210.1100.1805-EV6
V7	VAR20001210.1100.1805-EV7
V8	VAR20001210.1100.1805-EV8
VM1	VAR20001210.1100.1805-EV1-1
VM2	VAR20001210.1100.1805-EV2-1
VM3	VAR20001210.1100.1805-EV3-1
VM4	VAR20001210.1100.1805-EV4-1
VM5	VAR20001210.1100.1805-EV5-1
VM6	VAR20001210.1100.1805-EV6-1
VM7	VAR20001210.1100.1805-EV7-1
VM8	VAR20001210.1100.1805-EV8-1
Q1	VAR20001210.1100.1805-T1
Q2	VAR20001210.1100.1805-T2
Q3	VAR20001210.1100.1805-T3
Q4	VAR20001210.1100.1805-T4
Q5	VAR20001210.1100.1805-T5
Q6	VAR20001210.1100.1805-T6
