CE12	VAR20001008.1300.0552-CE1
CE13	VAR20001008.1300.0552-CE2
CE14	VAR20001008.1300.0552-CE3
CE26	VAR20001008.1300.0552-CE4
CE15	VAR20001008.1300.0552-CE5
CE16	VAR20001008.1300.0552-CE6
CE17	VAR20001008.1300.0552-CE7
CE18	VAR20001008.1300.0552-CE8
CE19	VAR20001008.1300.0552-CE9
CE20	VAR20001008.1300.0552-CE10
CE21	VAR20001008.1300.0552-CE11
CE22	VAR20001008.1300.0552-CE12
CE23	VAR20001008.1300.0552-CE13
CE24	VAR20001008.1300.0552-CE14
CE1	VAR20001008.1300.0552-CE15
CE27	VAR20001008.1300.0552-CE16
CE28	VAR20001008.1300.0552-CE17
CE29	VAR20001008.1300.0552-CE18
CE30	VAR20001008.1300.0552-CE19
CE2	VAR20001008.1300.0552-CE20
CE3	VAR20001008.1300.0552-CE21
CE5	VAR20001008.1300.0552-CE22
CE6	VAR20001008.1300.0552-CE23
CE7	VAR20001008.1300.0552-CE24
CE8	VAR20001008.1300.0552-CE25
CE9	VAR20001008.1300.0552-CE26
CE25	VAR20001008.1300.0552-CE27
CE10	VAR20001008.1300.0552-CE28
CE11	VAR20001008.1300.0552-CE29
E14	VAR20001008.1300.0552-E1
E15	VAR20001008.1300.0552-E2
E16	VAR20001008.1300.0552-E3
E17	VAR20001008.1300.0552-E4
E18	VAR20001008.1300.0552-E5
E37	VAR20001008.1300.0552-E6
E19	VAR20001008.1300.0552-E7
E20	VAR20001008.1300.0552-E8
E21	VAR20001008.1300.0552-E9
E22	VAR20001008.1300.0552-E10
E23	VAR20001008.1300.0552-E11
E24	VAR20001008.1300.0552-E12
E25	VAR20001008.1300.0552-E13
E26	VAR20001008.1300.0552-E14
E27	VAR20001008.1300.0552-E15
E28	VAR20001008.1300.0552-E16
E29	VAR20001008.1300.0552-E17
E1	VAR20001008.1300.0552-E18
E1	VAR20001008.1300.0552-E19
E30	VAR20001008.1300.0552-E20
E31	VAR20001008.1300.0552-E21
E38	VAR20001008.1300.0552-E22
E33	VAR20001008.1300.0552-E23
E34	VAR20001008.1300.0552-E24
E35	VAR20001008.1300.0552-E25
E39	VAR20001008.1300.0552-E26
E40	VAR20001008.1300.0552-E27
E41	VAR20001008.1300.0552-E28
E42	VAR20001008.1300.0552-E29
E43	VAR20001008.1300.0552-E30
E44	VAR20001008.1300.0552-E31
E45	VAR20001008.1300.0552-E32
E46	VAR20001008.1300.0552-E33
E47	VAR20001008.1300.0552-E34
E48	VAR20001008.1300.0552-E35
E50	VAR20001008.1300.0552-E36
E51	VAR20001008.1300.0552-E37
E52	VAR20001008.1300.0552-E38
E53	VAR20001008.1300.0552-E39
E54	VAR20001008.1300.0552-E40
E2	VAR20001008.1300.0552-E41
E3	VAR20001008.1300.0552-E42
E5	VAR20001008.1300.0552-E43
E6	VAR20001008.1300.0552-E44
E7	VAR20001008.1300.0552-E45
E8	VAR20001008.1300.0552-E46
E36	VAR20001008.1300.0552-E47
E10	VAR20001008.1300.0552-E48
E11	VAR20001008.1300.0552-E49
E12	VAR20001008.1300.0552-E50
E13	VAR20001008.1300.0552-E51
EM1	VAR20001008.1300.0552-E19-1
EM85	VAR20001008.1300.0552-E6-2
EM20	VAR20001008.1300.0552-E1-3
EM21	VAR20001008.1300.0552-E2-4
EM22	VAR20001008.1300.0552-E3-5
EM23	VAR20001008.1300.0552-E4-6
EM24	VAR20001008.1300.0552-E1-7
EM25	VAR20001008.1300.0552-E5-8
EM26	VAR20001008.1300.0552-E5-9
EM27	VAR20001008.1300.0552-E1-10
EM28	VAR20001008.1300.0552-E1-11
EM29	VAR20001008.1300.0552-E7-12
EM30	VAR20001008.1300.0552-E8-13
EM31	VAR20001008.1300.0552-E7-14
EM32	VAR20001008.1300.0552-E9-15
EM33	VAR20001008.1300.0552-E10-16
EM34	VAR20001008.1300.0552-E18-17
EM35	VAR20001008.1300.0552-E18-18
EM36	VAR20001008.1300.0552-E18-19
EM37	VAR20001008.1300.0552-E18-20
EM38	VAR20001008.1300.0552-E18-21
EM39	VAR20001008.1300.0552-E11-22
EM40	VAR20001008.1300.0552-E44-23
EM41	VAR20001008.1300.0552-E45-24
EM42	VAR20001008.1300.0552-E44-25
EM43	VAR20001008.1300.0552-E46-26
EM44	VAR20001008.1300.0552-E12-27
EM45	VAR20001008.1300.0552-E46-28
EM46	VAR20001008.1300.0552-E44-29
EM47	VAR20001008.1300.0552-E45-30
EM48	VAR20001008.1300.0552-E13-31
EM49	VAR20001008.1300.0552-E14-32
EM86	VAR20001008.1300.0552-E22-33
EM50	VAR20001008.1300.0552-E15-34
EM51	VAR20001008.1300.0552-E14-35
EM52	VAR20001008.1300.0552-E16-36
EM53	VAR20001008.1300.0552-E17-37
EM54	VAR20001008.1300.0552-E14-38
EM55	VAR20001008.1300.0552-E14-39
EM56	VAR20001008.1300.0552-E14-40
EM57	VAR20001008.1300.0552-E43-41
EM58	VAR20001008.1300.0552-E43-42
EM59	VAR20001008.1300.0552-E44-43
EM60	VAR20001008.1300.0552-E45-44
EM61	VAR20001008.1300.0552-E45-45
EM62	VAR20001008.1300.0552-E45-46
EM63	VAR20001008.1300.0552-E20-47
EM64	VAR20001008.1300.0552-E42-48
EM65	VAR20001008.1300.0552-E21-49
EM66	VAR20001008.1300.0552-E21-50
EM87	VAR20001008.1300.0552-E18-51
EM88	VAR20001008.1300.0552-E18-52
EM89	VAR20001008.1300.0552-E1-53
EM70	VAR20001008.1300.0552-E21-54
EM69	VAR20001008.1300.0552-E21-55
EM71	VAR20001008.1300.0552-E23-56
EM90	VAR20001008.1300.0552-E26-57
EM72	VAR20001008.1300.0552-E45-58
EM73	VAR20001008.1300.0552-E44-59
EM74	VAR20001008.1300.0552-E45-60
EM75	VAR20001008.1300.0552-E44-61
EM76	VAR20001008.1300.0552-E18-62
EM77	VAR20001008.1300.0552-E18-63
EM78	VAR20001008.1300.0552-E24-64
EM79	VAR20001008.1300.0552-E43-65
EM80	VAR20001008.1300.0552-E45-66
EM81	VAR20001008.1300.0552-E46-67
EM82	VAR20001008.1300.0552-E25-68
EM92	VAR20001008.1300.0552-E4-69
EM93	VAR20001008.1300.0552-E42-70
EM94	VAR20001008.1300.0552-E27-71
EM95	VAR20001008.1300.0552-E28-72
EM97	VAR20001008.1300.0552-E29-73
EM98	VAR20001008.1300.0552-E18-74
EM99	VAR20001008.1300.0552-E47-75
EM100	VAR20001008.1300.0552-E47-76
EM101	VAR20001008.1300.0552-E47-77
EM102	VAR20001008.1300.0552-E47-78
EM103	VAR20001008.1300.0552-E18-79
EM104	VAR20001008.1300.0552-E18-80
EM105	VAR20001008.1300.0552-E1-81
EM106	VAR20001008.1300.0552-E18-82
EM107	VAR20001008.1300.0552-E43-83
EM108	VAR20001008.1300.0552-E30-84
EM109	VAR20001008.1300.0552-E1-85
EM110	VAR20001008.1300.0552-E1-86
EM111	VAR20001008.1300.0552-E31-87
EM112	VAR20001008.1300.0552-E43-88
EM114	VAR20001008.1300.0552-E32-89
EM115	VAR20001008.1300.0552-E1-90
EM116	VAR20001008.1300.0552-E1-91
EM117	VAR20001008.1300.0552-E33-92
EM118	VAR20001008.1300.0552-E43-93
EM119	VAR20001008.1300.0552-E34-94
EM2	VAR20001008.1300.0552-E41-95
EM120	VAR20001008.1300.0552-E18-96
EM121	VAR20001008.1300.0552-E35-97
EM122	VAR20001008.1300.0552-E18-98
EM123	VAR20001008.1300.0552-E45-99
EM124	VAR20001008.1300.0552-E36-100
EM125	VAR20001008.1300.0552-E43-101
EM126	VAR20001008.1300.0552-E18-102
EM127	VAR20001008.1300.0552-E45-103
EM128	VAR20001008.1300.0552-E43-104
EM129	VAR20001008.1300.0552-E37-105
EM130	VAR20001008.1300.0552-E18-106
EM131	VAR20001008.1300.0552-E45-107
EM132	VAR20001008.1300.0552-E18-108
EM133	VAR20001008.1300.0552-E1-109
EM134	VAR20001008.1300.0552-E38-110
EM135	VAR20001008.1300.0552-E1-111
EM136	VAR20001008.1300.0552-E39-112
EM137	VAR20001008.1300.0552-E4-113
EM138	VAR20001008.1300.0552-E49-114
EM139	VAR20001008.1300.0552-E40-115
EM140	VAR20001008.1300.0552-E19-116
EM141	VAR20001008.1300.0552-E51-117
EM142	VAR20001008.1300.0552-E43-118
EM3	VAR20001008.1300.0552-E42-119
EM4	VAR20001008.1300.0552-E42-120
EM5	VAR20001008.1300.0552-E18-121
EM83	VAR20001008.1300.0552-E47-122
EM6	VAR20001008.1300.0552-E43-123
EM7	VAR20001008.1300.0552-E44-124
EM8	VAR20001008.1300.0552-E45-125
EM9	VAR20001008.1300.0552-E46-126
EM10	VAR20001008.1300.0552-E48-127
EM11	VAR20001008.1300.0552-E19-128
EM84	VAR20001008.1300.0552-E47-129
EM13	VAR20001008.1300.0552-E49-130
EM14	VAR20001008.1300.0552-E50-131
EM15	VAR20001008.1300.0552-E49-132
EM16	VAR20001008.1300.0552-E51-133
EM17	VAR20001008.1300.0552-E42-134
EM18	VAR20001008.1300.0552-E18-135
R1	VAR20001008.1300.0552-R1
R2	VAR20001008.1300.0552-R2
R3	VAR20001008.1300.0552-R3
R4	VAR20001008.1300.0552-R4
R5	VAR20001008.1300.0552-R5
R6	VAR20001008.1300.0552-R6
R7	VAR20001008.1300.0552-R7
R8	VAR20001008.1300.0552-R8
R9	VAR20001008.1300.0552-R9
R10	VAR20001008.1300.0552-R10
R11	VAR20001008.1300.0552-R11
R12	VAR20001008.1300.0552-R12
R13	VAR20001008.1300.0552-R13
R14	VAR20001008.1300.0552-R14
R15	VAR20001008.1300.0552-R15
R16	VAR20001008.1300.0552-R16
R18	VAR20001008.1300.0552-R17
R19	VAR20001008.1300.0552-R18
R20	VAR20001008.1300.0552-R19
R21	VAR20001008.1300.0552-R20
RM1	VAR20001008.1300.0552-R1-1
RM2	VAR20001008.1300.0552-R2-1
RM3	VAR20001008.1300.0552-R3-1
RM5	VAR20001008.1300.0552-R4-1
RM6	VAR20001008.1300.0552-R5-1
RM7	VAR20001008.1300.0552-R6-1
RM8	VAR20001008.1300.0552-R2-2
RM9	VAR20001008.1300.0552-R8-1
RM10	VAR20001008.1300.0552-R2-3
RM11	VAR20001008.1300.0552-R10-1
RM12	VAR20001008.1300.0552-R2-4
RM13	VAR20001008.1300.0552-R12-1
RM14	VAR20001008.1300.0552-R2-5
RM15	VAR20001008.1300.0552-R14-1
RM16	VAR20001008.1300.0552-R15-1
RM17	VAR20001008.1300.0552-R16-1
RM19	VAR20001008.1300.0552-R5-2
RM20	VAR20001008.1300.0552-R18-1
RM21	VAR20001008.1300.0552-R19-1
RM22	VAR20001008.1300.0552-R5-3
V1	VAR20001008.1300.0552-EV1
V2	VAR20001008.1300.0552-EV2
V3	VAR20001008.1300.0552-EV3
V4	VAR20001008.1300.0552-EV4
V5	VAR20001008.1300.0552-EV5
V6	VAR20001008.1300.0552-EV6
VM1	VAR20001008.1300.0552-EV1-1
VM2	VAR20001008.1300.0552-EV2-1
VM3	VAR20001008.1300.0552-EV3-1
VM4	VAR20001008.1300.0552-EV4-1
VM5	VAR20001008.1300.0552-EV5-1
VM6	VAR20001008.1300.0552-EV6-1
Q1	VAR20001008.1300.0552-T1
Q2	VAR20001008.1300.0552-T2
Q3	VAR20001008.1300.0552-T3
