CE9	VAR20001128.1100.1366-CE1
CE1	VAR20001128.1100.1366-CE2
CE2	VAR20001128.1100.1366-CE3
CE3	VAR20001128.1100.1366-CE4
CE4	VAR20001128.1100.1366-CE5
CE5	VAR20001128.1100.1366-CE6
CE6	VAR20001128.1100.1366-CE7
CE8	VAR20001128.1100.1366-CE8
E13	VAR20001128.1100.1366-E1
E1	VAR20001128.1100.1366-E2
E3	VAR20001128.1100.1366-E3
E4	VAR20001128.1100.1366-E4
E6	VAR20001128.1100.1366-E5
E8	VAR20001128.1100.1366-E6
E14	VAR20001128.1100.1366-E7
E11	VAR20001128.1100.1366-E8
E12	VAR20001128.1100.1366-E9
EM1	VAR20001128.1100.1366-E2-1
EM21	VAR20001128.1100.1366-E4-2
EM22	VAR20001128.1100.1366-E4-3
EM23	VAR20001128.1100.1366-E1-4
EM24	VAR20001128.1100.1366-E4-5
EM2	VAR20001128.1100.1366-E3-6
EM3	VAR20001128.1100.1366-E4-7
EM4	VAR20001128.1100.1366-E4-8
EM5	VAR20001128.1100.1366-E4-9
EM6	VAR20001128.1100.1366-E5-10
EM7	VAR20001128.1100.1366-E7-11
EM8	VAR20001128.1100.1366-E4-12
EM9	VAR20001128.1100.1366-E4-13
EM10	VAR20001128.1100.1366-E5-14
EM11	VAR20001128.1100.1366-E5-15
EM12	VAR20001128.1100.1366-E2-16
EM13	VAR20001128.1100.1366-E6-17
EM14	VAR20001128.1100.1366-E8-18
EM15	VAR20001128.1100.1366-E9-19
EM16	VAR20001128.1100.1366-E6-20
EM17	VAR20001128.1100.1366-E6-21
EM18	VAR20001128.1100.1366-E2-22
EM19	VAR20001128.1100.1366-E6-23
R2	VAR20001128.1100.1366-R1
R3	VAR20001128.1100.1366-R2
R4	VAR20001128.1100.1366-R3
RM2	VAR20001128.1100.1366-R1-1
RM3	VAR20001128.1100.1366-R2-1
RM4	VAR20001128.1100.1366-R3-1
V1	VAR20001128.1100.1366-EV1
V2	VAR20001128.1100.1366-EV2
VM1	VAR20001128.1100.1366-EV1-1
VM2	VAR20001128.1100.1366-EV2-1
Q1	VAR20001128.1100.1366-T1
Q3	VAR20001128.1100.1366-T2
Q4	VAR20001128.1100.1366-T3
Q5	VAR20001128.1100.1366-V1
QM5	VAR20001128.1100.1366-V1-1
