CE10	VAR20001015.1300.1179-CE1
CE13	VAR20001015.1300.1179-CE2
CE14	VAR20001015.1300.1179-CE3
CE15	VAR20001015.1300.1179-CE4
CE16	VAR20001015.1300.1179-CE5
CE17	VAR20001015.1300.1179-CE6
CE1	VAR20001015.1300.1179-CE7
CE2	VAR20001015.1300.1179-CE8
CE3	VAR20001015.1300.1179-CE9
CE4	VAR20001015.1300.1179-CE10
CE5	VAR20001015.1300.1179-CE11
CE6	VAR20001015.1300.1179-CE12
CE7	VAR20001015.1300.1179-CE13
CE8	VAR20001015.1300.1179-CE14
CE9	VAR20001015.1300.1179-CE15
E13	VAR20001015.1300.1179-E1
E16	VAR20001015.1300.1179-E2
E18	VAR20001015.1300.1179-E3
E19	VAR20001015.1300.1179-E4
E21	VAR20001015.1300.1179-E5
E22	VAR20001015.1300.1179-E6
E1	VAR20001015.1300.1179-E7
E2	VAR20001015.1300.1179-E8
E3	VAR20001015.1300.1179-E9
E4	VAR20001015.1300.1179-E10
E5	VAR20001015.1300.1179-E11
E7	VAR20001015.1300.1179-E12
E8	VAR20001015.1300.1179-E13
E9	VAR20001015.1300.1179-E14
E10	VAR20001015.1300.1179-E15
E11	VAR20001015.1300.1179-E16
E12	VAR20001015.1300.1179-E17
EM1	VAR20001015.1300.1179-E7-1
EM20	VAR20001015.1300.1179-E7-2
EM23	VAR20001015.1300.1179-E2-3
EM24	VAR20001015.1300.1179-E3-4
EM25	VAR20001015.1300.1179-E8-5
EM26	VAR20001015.1300.1179-E13-6
EM27	VAR20001015.1300.1179-E13-7
EM28	VAR20001015.1300.1179-E14-8
EM29	VAR20001015.1300.1179-E8-9
EM30	VAR20001015.1300.1179-E4-10
EM31	VAR20001015.1300.1179-E5-11
EM32	VAR20001015.1300.1179-E8-12
EM33	VAR20001015.1300.1179-E8-13
EM34	VAR20001015.1300.1179-E6-14
EM35	VAR20001015.1300.1179-E9-15
EM2	VAR20001015.1300.1179-E8-16
EM3	VAR20001015.1300.1179-E9-17
EM4	VAR20001015.1300.1179-E10-18
EM5	VAR20001015.1300.1179-E7-19
EM6	VAR20001015.1300.1179-E11-20
EM7	VAR20001015.1300.1179-E12-21
EM8	VAR20001015.1300.1179-E13-22
EM9	VAR20001015.1300.1179-E13-23
EM10	VAR20001015.1300.1179-E14-24
EM11	VAR20001015.1300.1179-E14-25
EM12	VAR20001015.1300.1179-E15-26
EM13	VAR20001015.1300.1179-E16-27
EM14	VAR20001015.1300.1179-E16-28
EM15	VAR20001015.1300.1179-E17-29
EM16	VAR20001015.1300.1179-E8-30
EM17	VAR20001015.1300.1179-E9-31
EM18	VAR20001015.1300.1179-E7-32
EM19	VAR20001015.1300.1179-E1-33
R1	VAR20001015.1300.1179-R1
R2	VAR20001015.1300.1179-R2
R3	VAR20001015.1300.1179-R3
R4	VAR20001015.1300.1179-R4
R5	VAR20001015.1300.1179-R5
R6	VAR20001015.1300.1179-R6
R7	VAR20001015.1300.1179-R7
R8	VAR20001015.1300.1179-R8
R10	VAR20001015.1300.1179-R9
RM1	VAR20001015.1300.1179-R1-1
RM2	VAR20001015.1300.1179-R2-1
RM3	VAR20001015.1300.1179-R3-1
RM4	VAR20001015.1300.1179-R4-1
RM5	VAR20001015.1300.1179-R5-1
RM6	VAR20001015.1300.1179-R6-1
RM7	VAR20001015.1300.1179-R5-2
RM8	VAR20001015.1300.1179-R8-1
RM10	VAR20001015.1300.1179-R9-1
V1	VAR20001015.1300.1179-EV1
V2	VAR20001015.1300.1179-EV2
VM1	VAR20001015.1300.1179-EV1-1
VM2	VAR20001015.1300.1179-EV2-1
Q1	VAR20001015.1300.1179-T1
