CE11	VAR20001008.1300.1847-CE1
CE12	VAR20001008.1300.1847-CE2
CE13	VAR20001008.1300.1847-CE3
CE14	VAR20001008.1300.1847-CE4
CE15	VAR20001008.1300.1847-CE5
CE16	VAR20001008.1300.1847-CE6
CE17	VAR20001008.1300.1847-CE7
CE18	VAR20001008.1300.1847-CE8
CE19	VAR20001008.1300.1847-CE9
CE20	VAR20001008.1300.1847-CE10
CE21	VAR20001008.1300.1847-CE11
CE22	VAR20001008.1300.1847-CE12
CE23	VAR20001008.1300.1847-CE13
CE24	VAR20001008.1300.1847-CE14
CE25	VAR20001008.1300.1847-CE15
CE27	VAR20001008.1300.1847-CE16
CE28	VAR20001008.1300.1847-CE17
CE29	VAR20001008.1300.1847-CE18
CE30	VAR20001008.1300.1847-CE19
CE31	VAR20001008.1300.1847-CE20
CE32	VAR20001008.1300.1847-CE21
CE33	VAR20001008.1300.1847-CE22
CE1	VAR20001008.1300.1847-CE23
CE34	VAR20001008.1300.1847-CE24
CE35	VAR20001008.1300.1847-CE25
CE36	VAR20001008.1300.1847-CE26
CE37	VAR20001008.1300.1847-CE27
CE38	VAR20001008.1300.1847-CE28
CE39	VAR20001008.1300.1847-CE29
CE40	VAR20001008.1300.1847-CE30
CE41	VAR20001008.1300.1847-CE31
CE42	VAR20001008.1300.1847-CE32
CE43	VAR20001008.1300.1847-CE33
CE44	VAR20001008.1300.1847-CE34
CE45	VAR20001008.1300.1847-CE35
CE46	VAR20001008.1300.1847-CE36
CE47	VAR20001008.1300.1847-CE37
CE48	VAR20001008.1300.1847-CE38
CE49	VAR20001008.1300.1847-CE39
CE50	VAR20001008.1300.1847-CE40
CE51	VAR20001008.1300.1847-CE41
CE52	VAR20001008.1300.1847-CE42
CE53	VAR20001008.1300.1847-CE43
CE54	VAR20001008.1300.1847-CE44
CE55	VAR20001008.1300.1847-CE45
CE56	VAR20001008.1300.1847-CE46
CE57	VAR20001008.1300.1847-CE47
CE58	VAR20001008.1300.1847-CE48
CE59	VAR20001008.1300.1847-CE49
CE60	VAR20001008.1300.1847-CE50
CE61	VAR20001008.1300.1847-CE51
CE62	VAR20001008.1300.1847-CE52
CE63	VAR20001008.1300.1847-CE53
CE64	VAR20001008.1300.1847-CE54
CE2	VAR20001008.1300.1847-CE55
CE65	VAR20001008.1300.1847-CE56
CE66	VAR20001008.1300.1847-CE57
CE67	VAR20001008.1300.1847-CE58
CE68	VAR20001008.1300.1847-CE59
CE69	VAR20001008.1300.1847-CE60
CE70	VAR20001008.1300.1847-CE61
