CE10	VAR20001102.1200.0764-CE1
CE11	VAR20001102.1200.0764-CE2
CE12	VAR20001102.1200.0764-CE3
CE13	VAR20001102.1200.0764-CE4
CE14	VAR20001102.1200.0764-CE5
CE1	VAR20001102.1200.0764-CE6
CE2	VAR20001102.1200.0764-CE7
CE3	VAR20001102.1200.0764-CE8
CE6	VAR20001102.1200.0764-CE9
CE7	VAR20001102.1200.0764-CE10
CE8	VAR20001102.1200.0764-CE11
CE9	VAR20001102.1200.0764-CE12
E11	VAR20001102.1200.0764-E1
E18	VAR20001102.1200.0764-E2
E13	VAR20001102.1200.0764-E3
E14	VAR20001102.1200.0764-E4
E15	VAR20001102.1200.0764-E5
E16	VAR20001102.1200.0764-E6
E21	VAR20001102.1200.0764-E7
E1	VAR20001102.1200.0764-E8
E2	VAR20001102.1200.0764-E9
E3	VAR20001102.1200.0764-E10
E17	VAR20001102.1200.0764-E11
E7	VAR20001102.1200.0764-E12
E8	VAR20001102.1200.0764-E13
E9	VAR20001102.1200.0764-E14
E10	VAR20001102.1200.0764-E15
EM1	VAR20001102.1200.0764-E8-1
EM22	VAR20001102.1200.0764-E3-2
EM23	VAR20001102.1200.0764-E8-3
EM24	VAR20001102.1200.0764-E4-4
EM25	VAR20001102.1200.0764-E4-5
EM26	VAR20001102.1200.0764-E4-6
EM27	VAR20001102.1200.0764-E5-7
EM28	VAR20001102.1200.0764-E5-8
EM29	VAR20001102.1200.0764-E5-9
EM30	VAR20001102.1200.0764-E6-10
EM31	VAR20001102.1200.0764-E8-11
EM11	VAR20001102.1200.0764-E7-12
EM2	VAR20001102.1200.0764-E9-13
EM3	VAR20001102.1200.0764-E9-14
EM4	VAR20001102.1200.0764-E10-15
EM5	VAR20001102.1200.0764-E10-16
EM6	VAR20001102.1200.0764-E10-17
EM7	VAR20001102.1200.0764-E11-18
EM32	VAR20001102.1200.0764-E2-19
EM8	VAR20001102.1200.0764-E10-20
EM9	VAR20001102.1200.0764-E10-21
EM10	VAR20001102.1200.0764-E10-22
EM12	VAR20001102.1200.0764-E10-23
EM13	VAR20001102.1200.0764-E12-24
EM14	VAR20001102.1200.0764-E10-25
EM15	VAR20001102.1200.0764-E13-26
EM16	VAR20001102.1200.0764-E14-27
EM17	VAR20001102.1200.0764-E8-28
EM18	VAR20001102.1200.0764-E8-29
EM19	VAR20001102.1200.0764-E15-30
EM20	VAR20001102.1200.0764-E1-31
R1	VAR20001102.1200.0764-R1
R3	VAR20001102.1200.0764-R2
R4	VAR20001102.1200.0764-R3
RM1	VAR20001102.1200.0764-R1-1
RM3	VAR20001102.1200.0764-R2-1
RM4	VAR20001102.1200.0764-R3-1
Q1	VAR20001102.1200.0764-T1
Q2	VAR20001102.1200.0764-T2
