CE12	VAR20001021.1300.0654-CE1
CE13	VAR20001021.1300.0654-CE2
CE15	VAR20001021.1300.0654-CE3
CE16	VAR20001021.1300.0654-CE4
CE1	VAR20001021.1300.0654-CE5
CE2	VAR20001021.1300.0654-CE6
CE3	VAR20001021.1300.0654-CE7
CE4	VAR20001021.1300.0654-CE8
CE5	VAR20001021.1300.0654-CE9
CE6	VAR20001021.1300.0654-CE10
CE7	VAR20001021.1300.0654-CE11
CE8	VAR20001021.1300.0654-CE12
CE9	VAR20001021.1300.0654-CE13
CE10	VAR20001021.1300.0654-CE14
CE11	VAR20001021.1300.0654-CE15
E15	VAR20001021.1300.0654-E1
E16	VAR20001021.1300.0654-E2
E17	VAR20001021.1300.0654-E3
E19	VAR20001021.1300.0654-E4
E20	VAR20001021.1300.0654-E5
E22	VAR20001021.1300.0654-E6
E23	VAR20001021.1300.0654-E7
E24	VAR20001021.1300.0654-E8
E1	VAR20001021.1300.0654-E9
E3	VAR20001021.1300.0654-E10
E4	VAR20001021.1300.0654-E11
E5	VAR20001021.1300.0654-E12
E6	VAR20001021.1300.0654-E13
E8	VAR20001021.1300.0654-E14
E9	VAR20001021.1300.0654-E15
E10	VAR20001021.1300.0654-E16
E11	VAR20001021.1300.0654-E17
E12	VAR20001021.1300.0654-E18
E13	VAR20001021.1300.0654-E19
E14	VAR20001021.1300.0654-E20
EM1	VAR20001021.1300.0654-E9-1
EM18	VAR20001021.1300.0654-E1-2
EM19	VAR20001021.1300.0654-E1-3
EM20	VAR20001021.1300.0654-E13-4
EM21	VAR20001021.1300.0654-E10-5
EM22	VAR20001021.1300.0654-E2-6
EM23	VAR20001021.1300.0654-E3-7
EM24	VAR20001021.1300.0654-E15-8
EM25	VAR20001021.1300.0654-E11-9
EM26	VAR20001021.1300.0654-E6-10
EM27	VAR20001021.1300.0654-E20-11
EM29	VAR20001021.1300.0654-E10-12
EM30	VAR20001021.1300.0654-E4-13
EM31	VAR20001021.1300.0654-E5-14
EM3	VAR20001021.1300.0654-E7-15
EM10	VAR20001021.1300.0654-E8-16
EM2	VAR20001021.1300.0654-E9-17
EM4	VAR20001021.1300.0654-E9-18
EM5	VAR20001021.1300.0654-E10-19
EM6	VAR20001021.1300.0654-E12-20
EM7	VAR20001021.1300.0654-E10-21
EM8	VAR20001021.1300.0654-E13-22
EM9	VAR20001021.1300.0654-E13-23
EM11	VAR20001021.1300.0654-E14-24
EM12	VAR20001021.1300.0654-E16-25
EM13	VAR20001021.1300.0654-E17-26
EM14	VAR20001021.1300.0654-E18-27
EM15	VAR20001021.1300.0654-E19-28
EM16	VAR20001021.1300.0654-E19-29
EM17	VAR20001021.1300.0654-E20-30
R1	VAR20001021.1300.0654-R1
R2	VAR20001021.1300.0654-R2
R3	VAR20001021.1300.0654-R3
R6	VAR20001021.1300.0654-R4
R7	VAR20001021.1300.0654-R5
R8	VAR20001021.1300.0654-R6
R9	VAR20001021.1300.0654-R7
R10	VAR20001021.1300.0654-R8
R11	VAR20001021.1300.0654-R9
R12	VAR20001021.1300.0654-R10
RM1	VAR20001021.1300.0654-R1-1
RM2	VAR20001021.1300.0654-R2-1
RM3	VAR20001021.1300.0654-R3-1
RM6	VAR20001021.1300.0654-R4-1
RM7	VAR20001021.1300.0654-R5-1
RM8	VAR20001021.1300.0654-R6-1
RM9	VAR20001021.1300.0654-R7-1
RM10	VAR20001021.1300.0654-R8-1
RM12	VAR20001021.1300.0654-R9-1
RM13	VAR20001021.1300.0654-R10-1
V2	VAR20001021.1300.0654-EV1
VM2	VAR20001021.1300.0654-EV1-1
Q1	VAR20001021.1300.0654-T1
Q2	VAR20001021.1300.0654-T2
Q3	VAR20001021.1300.0654-T3
