CE10	NTV20001013.1530.1326-CE1
CE11	NTV20001013.1530.1326-CE2
CE12	NTV20001013.1530.1326-CE3
CE13	NTV20001013.1530.1326-CE4
CE14	NTV20001013.1530.1326-CE5
CE15	NTV20001013.1530.1326-CE6
CE16	NTV20001013.1530.1326-CE7
CE17	NTV20001013.1530.1326-CE8
CE18	NTV20001013.1530.1326-CE9
CE19	NTV20001013.1530.1326-CE10
CE20	NTV20001013.1530.1326-CE11
CE21	NTV20001013.1530.1326-CE12
CE22	NTV20001013.1530.1326-CE13
CE23	NTV20001013.1530.1326-CE14
CE24	NTV20001013.1530.1326-CE15
CE25	NTV20001013.1530.1326-CE16
CE27	NTV20001013.1530.1326-CE17
CE28	NTV20001013.1530.1326-CE18
CE29	NTV20001013.1530.1326-CE19
CE30	NTV20001013.1530.1326-CE20
CE31	NTV20001013.1530.1326-CE21
CE32	NTV20001013.1530.1326-CE22
CE33	NTV20001013.1530.1326-CE23
CE34	NTV20001013.1530.1326-CE24
CE35	NTV20001013.1530.1326-CE25
CE36	NTV20001013.1530.1326-CE26
CE1	NTV20001013.1530.1326-CE27
CE2	NTV20001013.1530.1326-CE28
CE3	NTV20001013.1530.1326-CE29
CE4	NTV20001013.1530.1326-CE30
CE5	NTV20001013.1530.1326-CE31
CE6	NTV20001013.1530.1326-CE32
CE7	NTV20001013.1530.1326-CE33
CE8	NTV20001013.1530.1326-CE34
CE9	NTV20001013.1530.1326-CE35
E14	NTV20001013.1530.1326-E1
E15	NTV20001013.1530.1326-E2
E16	NTV20001013.1530.1326-E3
E17	NTV20001013.1530.1326-E4
E18	NTV20001013.1530.1326-E5
E19	NTV20001013.1530.1326-E6
E20	NTV20001013.1530.1326-E7
E21	NTV20001013.1530.1326-E8
E22	NTV20001013.1530.1326-E9
E23	NTV20001013.1530.1326-E10
E24	NTV20001013.1530.1326-E11
E25	NTV20001013.1530.1326-E12
E26	NTV20001013.1530.1326-E13
E27	NTV20001013.1530.1326-E14
E28	NTV20001013.1530.1326-E15
E29	NTV20001013.1530.1326-E16
E30	NTV20001013.1530.1326-E17
E31	NTV20001013.1530.1326-E18
E32	NTV20001013.1530.1326-E19
E34	NTV20001013.1530.1326-E20
E35	NTV20001013.1530.1326-E21
E36	NTV20001013.1530.1326-E22
E37	NTV20001013.1530.1326-E23
E38	NTV20001013.1530.1326-E24
E39	NTV20001013.1530.1326-E25
E41	NTV20001013.1530.1326-E26
E43	NTV20001013.1530.1326-E27
E45	NTV20001013.1530.1326-E28
E46	NTV20001013.1530.1326-E29
E47	NTV20001013.1530.1326-E30
E48	NTV20001013.1530.1326-E31
E49	NTV20001013.1530.1326-E32
E50	NTV20001013.1530.1326-E33
E51	NTV20001013.1530.1326-E34
E52	NTV20001013.1530.1326-E35
E53	NTV20001013.1530.1326-E36
E54	NTV20001013.1530.1326-E37
E55	NTV20001013.1530.1326-E38
E1	NTV20001013.1530.1326-E39
E56	NTV20001013.1530.1326-E40
E2	NTV20001013.1530.1326-E41
E3	NTV20001013.1530.1326-E42
E4	NTV20001013.1530.1326-E43
E5	NTV20001013.1530.1326-E44
E6	NTV20001013.1530.1326-E45
E7	NTV20001013.1530.1326-E46
E8	NTV20001013.1530.1326-E47
E9	NTV20001013.1530.1326-E48
E10	NTV20001013.1530.1326-E49
E11	NTV20001013.1530.1326-E50
E12	NTV20001013.1530.1326-E51
EM19	NTV20001013.1530.1326-E1-1
EM20	NTV20001013.1530.1326-E2-2
EM21	NTV20001013.1530.1326-E3-3
EM22	NTV20001013.1530.1326-E4-4
EM23	NTV20001013.1530.1326-E49-5
EM24	NTV20001013.1530.1326-E51-6
EM25	NTV20001013.1530.1326-E5-7
EM26	NTV20001013.1530.1326-E41-8
EM27	NTV20001013.1530.1326-E43-9
EM28	NTV20001013.1530.1326-E6-10
EM29	NTV20001013.1530.1326-E7-11
EM30	NTV20001013.1530.1326-E8-12
EM31	NTV20001013.1530.1326-E8-13
EM32	NTV20001013.1530.1326-E8-14
EM33	NTV20001013.1530.1326-E41-15
EM34	NTV20001013.1530.1326-E43-16
EM35	NTV20001013.1530.1326-E9-17
EM36	NTV20001013.1530.1326-E10-18
EM37	NTV20001013.1530.1326-E11-19
EM38	NTV20001013.1530.1326-E12-20
EM39	NTV20001013.1530.1326-E13-21
EM40	NTV20001013.1530.1326-E11-22
EM41	NTV20001013.1530.1326-E15-23
EM42	NTV20001013.1530.1326-E14-24
EM43	NTV20001013.1530.1326-E14-25
EM44	NTV20001013.1530.1326-E14-26
EM45	NTV20001013.1530.1326-E16-27
EM46	NTV20001013.1530.1326-E17-28
EM47	NTV20001013.1530.1326-E18-29
EM48	NTV20001013.1530.1326-E18-30
EM49	NTV20001013.1530.1326-E19-31
EM50	NTV20001013.1530.1326-E18-32
EM51	NTV20001013.1530.1326-E20-33
EM52	NTV20001013.1530.1326-E21-34
EM53	NTV20001013.1530.1326-E41-35
EM54	NTV20001013.1530.1326-E41-36
EM55	NTV20001013.1530.1326-E22-37
EM56	NTV20001013.1530.1326-E23-38
EM57	NTV20001013.1530.1326-E23-39
EM58	NTV20001013.1530.1326-E43-40
EM59	NTV20001013.1530.1326-E24-41
EM1	NTV20001013.1530.1326-E39-42
EM60	NTV20001013.1530.1326-E25-43
EM62	NTV20001013.1530.1326-E26-44
EM63	NTV20001013.1530.1326-E27-45
EM65	NTV20001013.1530.1326-E28-46
EM66	NTV20001013.1530.1326-E41-47
EM67	NTV20001013.1530.1326-E29-48
EM68	NTV20001013.1530.1326-E29-49
EM69	NTV20001013.1530.1326-E41-50
EM70	NTV20001013.1530.1326-E46-51
EM71	NTV20001013.1530.1326-E47-52
EM72	NTV20001013.1530.1326-E30-53
EM73	NTV20001013.1530.1326-E31-54
EM74	NTV20001013.1530.1326-E31-55
EM75	NTV20001013.1530.1326-E31-56
EM76	NTV20001013.1530.1326-E46-57
EM77	NTV20001013.1530.1326-E47-58
EM78	NTV20001013.1530.1326-E31-59
EM79	NTV20001013.1530.1326-E32-60
EM80	NTV20001013.1530.1326-E33-61
EM81	NTV20001013.1530.1326-E34-62
EM82	NTV20001013.1530.1326-E35-63
EM84	NTV20001013.1530.1326-E36-64
EM85	NTV20001013.1530.1326-E37-65
EM86	NTV20001013.1530.1326-E38-66
EM87	NTV20001013.1530.1326-E40-67
EM2	NTV20001013.1530.1326-E42-68
EM3	NTV20001013.1530.1326-E43-69
EM4	NTV20001013.1530.1326-E44-70
EM5	NTV20001013.1530.1326-E45-71
