CE9	NTV20001018.1530.0790-CE1
CE10	NTV20001018.1530.0790-CE2
CE11	NTV20001018.1530.0790-CE3
CE12	NTV20001018.1530.0790-CE4
CE13	NTV20001018.1530.0790-CE5
CE14	NTV20001018.1530.0790-CE6
CE15	NTV20001018.1530.0790-CE7
CE16	NTV20001018.1530.0790-CE8
CE17	NTV20001018.1530.0790-CE9
CE18	NTV20001018.1530.0790-CE10
CE19	NTV20001018.1530.0790-CE11
CE20	NTV20001018.1530.0790-CE12
CE21	NTV20001018.1530.0790-CE13
CE22	NTV20001018.1530.0790-CE14
CE23	NTV20001018.1530.0790-CE15
CE24	NTV20001018.1530.0790-CE16
CE25	NTV20001018.1530.0790-CE17
CE26	NTV20001018.1530.0790-CE18
CE27	NTV20001018.1530.0790-CE19
CE28	NTV20001018.1530.0790-CE20
CE29	NTV20001018.1530.0790-CE21
CE30	NTV20001018.1530.0790-CE22
CE31	NTV20001018.1530.0790-CE23
CE32	NTV20001018.1530.0790-CE24
CE33	NTV20001018.1530.0790-CE25
CE34	NTV20001018.1530.0790-CE26
CE35	NTV20001018.1530.0790-CE27
CE36	NTV20001018.1530.0790-CE28
CE37	NTV20001018.1530.0790-CE29
CE38	NTV20001018.1530.0790-CE30
CE39	NTV20001018.1530.0790-CE31
CE40	NTV20001018.1530.0790-CE32
CE1	NTV20001018.1530.0790-CE33
CE41	NTV20001018.1530.0790-CE34
CE2	NTV20001018.1530.0790-CE35
CE3	NTV20001018.1530.0790-CE36
CE4	NTV20001018.1530.0790-CE37
CE5	NTV20001018.1530.0790-CE38
CE6	NTV20001018.1530.0790-CE39
CE7	NTV20001018.1530.0790-CE40
CE8	NTV20001018.1530.0790-CE41
E16	NTV20001018.1530.0790-E1
E17	NTV20001018.1530.0790-E2
E18	NTV20001018.1530.0790-E3
E19	NTV20001018.1530.0790-E4
E20	NTV20001018.1530.0790-E5
E21	NTV20001018.1530.0790-E6
E22	NTV20001018.1530.0790-E7
E23	NTV20001018.1530.0790-E8
E24	NTV20001018.1530.0790-E9
E25	NTV20001018.1530.0790-E10
E26	NTV20001018.1530.0790-E11
E27	NTV20001018.1530.0790-E12
E28	NTV20001018.1530.0790-E13
E29	NTV20001018.1530.0790-E14
E30	NTV20001018.1530.0790-E15
E31	NTV20001018.1530.0790-E16
E32	NTV20001018.1530.0790-E17
E34	NTV20001018.1530.0790-E18
E35	NTV20001018.1530.0790-E19
E37	NTV20001018.1530.0790-E20
E38	NTV20001018.1530.0790-E21
E39	NTV20001018.1530.0790-E22
E40	NTV20001018.1530.0790-E23
E42	NTV20001018.1530.0790-E24
E43	NTV20001018.1530.0790-E25
E44	NTV20001018.1530.0790-E26
E45	NTV20001018.1530.0790-E27
E46	NTV20001018.1530.0790-E28
E47	NTV20001018.1530.0790-E29
E48	NTV20001018.1530.0790-E30
E50	NTV20001018.1530.0790-E31
E51	NTV20001018.1530.0790-E32
E52	NTV20001018.1530.0790-E33
E53	NTV20001018.1530.0790-E34
E54	NTV20001018.1530.0790-E35
E55	NTV20001018.1530.0790-E36
E56	NTV20001018.1530.0790-E37
E57	NTV20001018.1530.0790-E38
E58	NTV20001018.1530.0790-E39
E59	NTV20001018.1530.0790-E40
E60	NTV20001018.1530.0790-E41
E61	NTV20001018.1530.0790-E42
E62	NTV20001018.1530.0790-E43
E63	NTV20001018.1530.0790-E44
E64	NTV20001018.1530.0790-E45
E65	NTV20001018.1530.0790-E46
E66	NTV20001018.1530.0790-E47
E67	NTV20001018.1530.0790-E48
E68	NTV20001018.1530.0790-E49
E1	NTV20001018.1530.0790-E50
E69	NTV20001018.1530.0790-E51
E2	NTV20001018.1530.0790-E52
E3	NTV20001018.1530.0790-E53
E6	NTV20001018.1530.0790-E54
E5	NTV20001018.1530.0790-E55
E7	NTV20001018.1530.0790-E56
E9	NTV20001018.1530.0790-E57
E10	NTV20001018.1530.0790-E58
E11	NTV20001018.1530.0790-E59
E12	NTV20001018.1530.0790-E60
E13	NTV20001018.1530.0790-E61
E14	NTV20001018.1530.0790-E62
E15	NTV20001018.1530.0790-E63
EM19	NTV20001018.1530.0790-E1-1
EM20	NTV20001018.1530.0790-E2-2
EM21	NTV20001018.1530.0790-E3-3
EM22	NTV20001018.1530.0790-E59-4
EM23	NTV20001018.1530.0790-E4-5
EM24	NTV20001018.1530.0790-E5-6
EM25	NTV20001018.1530.0790-E56-7
EM26	NTV20001018.1530.0790-E56-8
EM27	NTV20001018.1530.0790-E63-9
EM28	NTV20001018.1530.0790-E6-10
EM29	NTV20001018.1530.0790-E7-11
EM30	NTV20001018.1530.0790-E52-12
EM31	NTV20001018.1530.0790-E8-13
EM32	NTV20001018.1530.0790-E9-14
EM33	NTV20001018.1530.0790-E10-15
EM34	NTV20001018.1530.0790-E56-16
EM35	NTV20001018.1530.0790-E56-17
EM36	NTV20001018.1530.0790-E63-18
EM37	NTV20001018.1530.0790-E9-19
EM38	NTV20001018.1530.0790-E11-20
EM39	NTV20001018.1530.0790-E52-21
EM40	NTV20001018.1530.0790-E12-22
EM41	NTV20001018.1530.0790-E13-23
EM42	NTV20001018.1530.0790-E14-24
EM43	NTV20001018.1530.0790-E15-25
EM44	NTV20001018.1530.0790-E50-26
EM45	NTV20001018.1530.0790-E16-27
EM46	NTV20001018.1530.0790-E17-28
EM48	NTV20001018.1530.0790-E17-29
EM49	NTV20001018.1530.0790-E18-30
EM50	NTV20001018.1530.0790-E19-31
EM51	NTV20001018.1530.0790-E52-32
EM52	NTV20001018.1530.0790-E20-33
EM53	NTV20001018.1530.0790-E21-34
EM54	NTV20001018.1530.0790-E22-35
EM55	NTV20001018.1530.0790-E23-36
EM56	NTV20001018.1530.0790-E24-37
EM1	NTV20001018.1530.0790-E50-38
EM57	NTV20001018.1530.0790-E25-39
EM58	NTV20001018.1530.0790-E26-40
EM59	NTV20001018.1530.0790-E27-41
EM60	NTV20001018.1530.0790-E28-42
EM61	NTV20001018.1530.0790-E29-43
EM62	NTV20001018.1530.0790-E30-44
EM64	NTV20001018.1530.0790-E31-45
EM65	NTV20001018.1530.0790-E32-46
EM66	NTV20001018.1530.0790-E33-47
EM67	NTV20001018.1530.0790-E34-48
EM68	NTV20001018.1530.0790-E35-49
EM69	NTV20001018.1530.0790-E36-50
EM70	NTV20001018.1530.0790-E23-51
EM71	NTV20001018.1530.0790-E37-52
EM72	NTV20001018.1530.0790-E32-53
EM73	NTV20001018.1530.0790-E32-54
EM74	NTV20001018.1530.0790-E38-55
EM75	NTV20001018.1530.0790-E39-56
EM76	NTV20001018.1530.0790-E40-57
EM77	NTV20001018.1530.0790-E40-58
EM78	NTV20001018.1530.0790-E41-59
EM79	NTV20001018.1530.0790-E42-60
EM80	NTV20001018.1530.0790-E32-61
EM81	NTV20001018.1530.0790-E32-62
EM82	NTV20001018.1530.0790-E40-63
EM83	NTV20001018.1530.0790-E43-64
EM84	NTV20001018.1530.0790-E44-65
EM85	NTV20001018.1530.0790-E45-66
EM86	NTV20001018.1530.0790-E44-67
EM87	NTV20001018.1530.0790-E44-68
EM88	NTV20001018.1530.0790-E56-69
EM89	NTV20001018.1530.0790-E44-70
EM90	NTV20001018.1530.0790-E46-71
EM91	NTV20001018.1530.0790-E46-72
EM92	NTV20001018.1530.0790-E46-73
EM93	NTV20001018.1530.0790-E47-74
EM94	NTV20001018.1530.0790-E48-75
EM95	NTV20001018.1530.0790-E49-76
EM2	NTV20001018.1530.0790-E52-77
EM96	NTV20001018.1530.0790-E51-78
EM8	NTV20001018.1530.0790-E54-79
EM4	NTV20001018.1530.0790-E53-80
EM5	NTV20001018.1530.0790-E52-81
EM6	NTV20001018.1530.0790-E55-82
EM7	NTV20001018.1530.0790-E52-83
EM9	NTV20001018.1530.0790-E56-84
EM10	NTV20001018.1530.0790-E57-85
EM11	NTV20001018.1530.0790-E58-86
EM12	NTV20001018.1530.0790-E59-87
EM13	NTV20001018.1530.0790-E60-88
EM14	NTV20001018.1530.0790-E61-89
EM15	NTV20001018.1530.0790-E61-90
EM16	NTV20001018.1530.0790-E62-91
EM17	NTV20001018.1530.0790-E61-92
EM18	NTV20001018.1530.0790-E63-93
R1	NTV20001018.1530.0790-R1
R2	NTV20001018.1530.0790-R2
