CE12	VAR20001219.1100.0949-CE1
CE13	VAR20001219.1100.0949-CE2
CE14	VAR20001219.1100.0949-CE3
CE15	VAR20001219.1100.0949-CE4
CE16	VAR20001219.1100.0949-CE5
CE17	VAR20001219.1100.0949-CE6
CE1	VAR20001219.1100.0949-CE7
CE2	VAR20001219.1100.0949-CE8
CE3	VAR20001219.1100.0949-CE9
CE4	VAR20001219.1100.0949-CE10
CE5	VAR20001219.1100.0949-CE11
CE6	VAR20001219.1100.0949-CE12
CE7	VAR20001219.1100.0949-CE13
CE8	VAR20001219.1100.0949-CE14
CE9	VAR20001219.1100.0949-CE15
CE10	VAR20001219.1100.0949-CE16
CE11	VAR20001219.1100.0949-CE17
E13	VAR20001219.1100.0949-E1
E14	VAR20001219.1100.0949-E2
E15	VAR20001219.1100.0949-E3
E16	VAR20001219.1100.0949-E4
E17	VAR20001219.1100.0949-E5
E18	VAR20001219.1100.0949-E6
E19	VAR20001219.1100.0949-E7
E20	VAR20001219.1100.0949-E8
E21	VAR20001219.1100.0949-E9
E1	VAR20001219.1100.0949-E10
E3	VAR20001219.1100.0949-E11
E4	VAR20001219.1100.0949-E12
E5	VAR20001219.1100.0949-E13
E6	VAR20001219.1100.0949-E14
E7	VAR20001219.1100.0949-E15
E8	VAR20001219.1100.0949-E16
E9	VAR20001219.1100.0949-E17
E10	VAR20001219.1100.0949-E18
E11	VAR20001219.1100.0949-E19
E12	VAR20001219.1100.0949-E20
EM1	VAR20001219.1100.0949-E10-1
EM19	VAR20001219.1100.0949-E2-2
EM20	VAR20001219.1100.0949-E2-3
EM21	VAR20001219.1100.0949-E3-4
EM22	VAR20001219.1100.0949-E4-5
EM23	VAR20001219.1100.0949-E5-6
EM24	VAR20001219.1100.0949-E6-7
EM25	VAR20001219.1100.0949-E15-8
EM26	VAR20001219.1100.0949-E6-9
EM27	VAR20001219.1100.0949-E7-10
EM28	VAR20001219.1100.0949-E8-11
EM29	VAR20001219.1100.0949-E9-12
EM2	VAR20001219.1100.0949-E11-13
EM3	VAR20001219.1100.0949-E12-14
EM4	VAR20001219.1100.0949-E12-15
EM5	VAR20001219.1100.0949-E13-16
EM6	VAR20001219.1100.0949-E10-17
EM7	VAR20001219.1100.0949-E14-18
EM8	VAR20001219.1100.0949-E15-19
EM9	VAR20001219.1100.0949-E16-20
EM10	VAR20001219.1100.0949-E10-21
EM11	VAR20001219.1100.0949-E10-22
EM12	VAR20001219.1100.0949-E13-23
EM13	VAR20001219.1100.0949-E17-24
EM14	VAR20001219.1100.0949-E18-25
EM15	VAR20001219.1100.0949-E19-26
EM17	VAR20001219.1100.0949-E20-27
EM18	VAR20001219.1100.0949-E1-28
R1	VAR20001219.1100.0949-R1
R2	VAR20001219.1100.0949-R2
R3	VAR20001219.1100.0949-R3
R5	VAR20001219.1100.0949-R4
R6	VAR20001219.1100.0949-R5
R7	VAR20001219.1100.0949-R6
R8	VAR20001219.1100.0949-R7
RM1	VAR20001219.1100.0949-R1-1
RM2	VAR20001219.1100.0949-R2-1
RM3	VAR20001219.1100.0949-R3-1
RM5	VAR20001219.1100.0949-R4-1
RM6	VAR20001219.1100.0949-R5-1
RM7	VAR20001219.1100.0949-R6-1
RM8	VAR20001219.1100.0949-R7-1
V1	VAR20001219.1100.0949-EV1
V2	VAR20001219.1100.0949-EV2
V3	VAR20001219.1100.0949-EV3
V4	VAR20001219.1100.0949-EV4
V5	VAR20001219.1100.0949-EV5
V6	VAR20001219.1100.0949-EV6
V7	VAR20001219.1100.0949-EV7
V8	VAR20001219.1100.0949-EV8
VM1	VAR20001219.1100.0949-EV1-1
VM2	VAR20001219.1100.0949-EV2-1
VM3	VAR20001219.1100.0949-EV3-1
VM4	VAR20001219.1100.0949-EV4-1
VM5	VAR20001219.1100.0949-EV5-1
VM6	VAR20001219.1100.0949-EV6-1
VM7	VAR20001219.1100.0949-EV7-1
VM8	VAR20001219.1100.0949-EV8-1
Q1	VAR20001219.1100.0949-T1
Q3	VAR20001219.1100.0949-T2
