CE10	NTV20001201.1530.1262-CE1
CE11	NTV20001201.1530.1262-CE2
CE12	NTV20001201.1530.1262-CE3
CE13	NTV20001201.1530.1262-CE4
CE14	NTV20001201.1530.1262-CE5
CE15	NTV20001201.1530.1262-CE6
CE16	NTV20001201.1530.1262-CE7
CE17	NTV20001201.1530.1262-CE8
CE19	NTV20001201.1530.1262-CE9
CE20	NTV20001201.1530.1262-CE10
CE1	NTV20001201.1530.1262-CE11
CE21	NTV20001201.1530.1262-CE12
CE2	NTV20001201.1530.1262-CE13
CE3	NTV20001201.1530.1262-CE14
CE4	NTV20001201.1530.1262-CE15
CE5	NTV20001201.1530.1262-CE16
CE6	NTV20001201.1530.1262-CE17
CE7	NTV20001201.1530.1262-CE18
CE8	NTV20001201.1530.1262-CE19
CE9	NTV20001201.1530.1262-CE20
E13	NTV20001201.1530.1262-E1
E14	NTV20001201.1530.1262-E2
E15	NTV20001201.1530.1262-E3
E16	NTV20001201.1530.1262-E4
E17	NTV20001201.1530.1262-E5
E18	NTV20001201.1530.1262-E6
E19	NTV20001201.1530.1262-E7
E20	NTV20001201.1530.1262-E8
E21	NTV20001201.1530.1262-E9
E22	NTV20001201.1530.1262-E10
E23	NTV20001201.1530.1262-E11
E24	NTV20001201.1530.1262-E12
E1	NTV20001201.1530.1262-E13
E25	NTV20001201.1530.1262-E14
E28	NTV20001201.1530.1262-E15
E29	NTV20001201.1530.1262-E16
E30	NTV20001201.1530.1262-E17
E31	NTV20001201.1530.1262-E18
E32	NTV20001201.1530.1262-E19
E33	NTV20001201.1530.1262-E20
E34	NTV20001201.1530.1262-E21
E35	NTV20001201.1530.1262-E22
E36	NTV20001201.1530.1262-E23
E2	NTV20001201.1530.1262-E24
E3	NTV20001201.1530.1262-E25
E4	NTV20001201.1530.1262-E26
E5	NTV20001201.1530.1262-E27
E6	NTV20001201.1530.1262-E28
E7	NTV20001201.1530.1262-E29
E8	NTV20001201.1530.1262-E30
E9	NTV20001201.1530.1262-E31
E10	NTV20001201.1530.1262-E32
E11	NTV20001201.1530.1262-E33
E12	NTV20001201.1530.1262-E34
EM1	NTV20001201.1530.1262-E13-1
EM20	NTV20001201.1530.1262-E24-2
EM21	NTV20001201.1530.1262-E27-3
EM22	NTV20001201.1530.1262-E29-4
EM23	NTV20001201.1530.1262-E24-5
EM24	NTV20001201.1530.1262-E1-6
EM25	NTV20001201.1530.1262-E24-7
EM26	NTV20001201.1530.1262-E24-8
EM27	NTV20001201.1530.1262-E2-9
EM28	NTV20001201.1530.1262-E30-10
EM29	NTV20001201.1530.1262-E24-11
EM30	NTV20001201.1530.1262-E24-12
EM31	NTV20001201.1530.1262-E24-13
EM32	NTV20001201.1530.1262-E27-14
EM33	NTV20001201.1530.1262-E24-15
EM35	NTV20001201.1530.1262-E3-16
EM38	NTV20001201.1530.1262-E24-17
EM39	NTV20001201.1530.1262-E27-18
EM40	NTV20001201.1530.1262-E24-19
EM41	NTV20001201.1530.1262-E27-20
EM42	NTV20001201.1530.1262-E24-21
EM43	NTV20001201.1530.1262-E27-22
EM44	NTV20001201.1530.1262-E27-23
EM45	NTV20001201.1530.1262-E27-24
EM46	NTV20001201.1530.1262-E4-25
EM47	NTV20001201.1530.1262-E30-26
EM48	NTV20001201.1530.1262-E5-27
EM49	NTV20001201.1530.1262-E30-28
EM50	NTV20001201.1530.1262-E27-29
EM51	NTV20001201.1530.1262-E27-30
EM52	NTV20001201.1530.1262-E6-31
EM53	NTV20001201.1530.1262-E7-32
EM54	NTV20001201.1530.1262-E8-33
EM55	NTV20001201.1530.1262-E9-34
EM56	NTV20001201.1530.1262-E30-35
EM57	NTV20001201.1530.1262-E10-36
EM58	NTV20001201.1530.1262-E30-37
EM59	NTV20001201.1530.1262-E30-38
EM60	NTV20001201.1530.1262-E30-39
EM61	NTV20001201.1530.1262-E7-40
EM62	NTV20001201.1530.1262-E30-41
EM63	NTV20001201.1530.1262-E30-42
EM64	NTV20001201.1530.1262-E30-43
EM65	NTV20001201.1530.1262-E11-44
EM66	NTV20001201.1530.1262-E13-45
EM67	NTV20001201.1530.1262-E27-46
EM68	NTV20001201.1530.1262-E12-47
EM69	NTV20001201.1530.1262-E12-48
EM70	NTV20001201.1530.1262-E13-49
EM71	NTV20001201.1530.1262-E27-50
EM72	NTV20001201.1530.1262-E27-51
EM73	NTV20001201.1530.1262-E14-52
EM75	NTV20001201.1530.1262-E30-53
EM76	NTV20001201.1530.1262-E30-54
EM77	NTV20001201.1530.1262-E15-55
EM78	NTV20001201.1530.1262-E13-56
EM79	NTV20001201.1530.1262-E14-57
EM80	NTV20001201.1530.1262-E30-58
EM81	NTV20001201.1530.1262-E27-59
EM74	NTV20001201.1530.1262-E16-60
EM83	NTV20001201.1530.1262-E14-61
EM84	NTV20001201.1530.1262-E17-62
EM85	NTV20001201.1530.1262-E18-63
EM86	NTV20001201.1530.1262-E18-64
EM87	NTV20001201.1530.1262-E19-65
EM88	NTV20001201.1530.1262-E18-66
EM89	NTV20001201.1530.1262-E30-67
EM90	NTV20001201.1530.1262-E20-68
EM91	NTV20001201.1530.1262-E21-69
EM92	NTV20001201.1530.1262-E22-70
EM93	NTV20001201.1530.1262-E30-71
EM94	NTV20001201.1530.1262-E30-72
EM95	NTV20001201.1530.1262-E23-73
EM96	NTV20001201.1530.1262-E30-74
EM97	NTV20001201.1530.1262-E30-75
EM98	NTV20001201.1530.1262-E30-76
EM99	NTV20001201.1530.1262-E14-77
EM100	NTV20001201.1530.1262-E30-78
EM101	NTV20001201.1530.1262-E30-79
EM102	NTV20001201.1530.1262-E30-80
EM103	NTV20001201.1530.1262-E18-81
EM104	NTV20001201.1530.1262-E18-82
EM105	NTV20001201.1530.1262-E14-83
EM106	NTV20001201.1530.1262-E14-84
EM107	NTV20001201.1530.1262-E14-85
EM2	NTV20001201.1530.1262-E24-86
EM3	NTV20001201.1530.1262-E24-87
EM4	NTV20001201.1530.1262-E25-88
EM5	NTV20001201.1530.1262-E26-89
EM6	NTV20001201.1530.1262-E13-90
EM7	NTV20001201.1530.1262-E27-91
EM8	NTV20001201.1530.1262-E27-92
