CE14	VAR20001005.1300.1839-CE1
CE15	VAR20001005.1300.1839-CE2
CE16	VAR20001005.1300.1839-CE3
CE17	VAR20001005.1300.1839-CE4
CE18	VAR20001005.1300.1839-CE5
CE19	VAR20001005.1300.1839-CE6
CE20	VAR20001005.1300.1839-CE7
CE21	VAR20001005.1300.1839-CE8
CE22	VAR20001005.1300.1839-CE9
CE23	VAR20001005.1300.1839-CE10
CE24	VAR20001005.1300.1839-CE11
CE25	VAR20001005.1300.1839-CE12
CE26	VAR20001005.1300.1839-CE13
CE27	VAR20001005.1300.1839-CE14
CE28	VAR20001005.1300.1839-CE15
CE29	VAR20001005.1300.1839-CE16
CE30	VAR20001005.1300.1839-CE17
CE1	VAR20001005.1300.1839-CE18
CE2	VAR20001005.1300.1839-CE19
CE3	VAR20001005.1300.1839-CE20
CE4	VAR20001005.1300.1839-CE21
CE5	VAR20001005.1300.1839-CE22
CE6	VAR20001005.1300.1839-CE23
CE7	VAR20001005.1300.1839-CE24
CE8	VAR20001005.1300.1839-CE25
CE9	VAR20001005.1300.1839-CE26
CE10	VAR20001005.1300.1839-CE27
CE11	VAR20001005.1300.1839-CE28
CE12	VAR20001005.1300.1839-CE29
CE13	VAR20001005.1300.1839-CE30
E16	VAR20001005.1300.1839-E1
E17	VAR20001005.1300.1839-E2
E19	VAR20001005.1300.1839-E3
E20	VAR20001005.1300.1839-E4
E21	VAR20001005.1300.1839-E5
E23	VAR20001005.1300.1839-E6
E24	VAR20001005.1300.1839-E7
E25	VAR20001005.1300.1839-E8
E26	VAR20001005.1300.1839-E9
E27	VAR20001005.1300.1839-E10
E28	VAR20001005.1300.1839-E11
E29	VAR20001005.1300.1839-E12
E30	VAR20001005.1300.1839-E13
E32	VAR20001005.1300.1839-E14
E33	VAR20001005.1300.1839-E15
E34	VAR20001005.1300.1839-E16
E35	VAR20001005.1300.1839-E17
E1	VAR20001005.1300.1839-E18
E36	VAR20001005.1300.1839-E19
E37	VAR20001005.1300.1839-E20
E2	VAR20001005.1300.1839-E21
E3	VAR20001005.1300.1839-E22
E4	VAR20001005.1300.1839-E23
E5	VAR20001005.1300.1839-E24
E6	VAR20001005.1300.1839-E25
E7	VAR20001005.1300.1839-E26
E8	VAR20001005.1300.1839-E27
E10	VAR20001005.1300.1839-E28
E11	VAR20001005.1300.1839-E29
E12	VAR20001005.1300.1839-E30
E14	VAR20001005.1300.1839-E31
E15	VAR20001005.1300.1839-E32
EM1	VAR20001005.1300.1839-E18-1
EM17	VAR20001005.1300.1839-E2-2
EM18	VAR20001005.1300.1839-E3-3
EM20	VAR20001005.1300.1839-E4-4
EM19	VAR20001005.1300.1839-E5-5
EM21	VAR20001005.1300.1839-E6-6
EM22	VAR20001005.1300.1839-E7-7
EM23	VAR20001005.1300.1839-E7-8
EM24	VAR20001005.1300.1839-E8-9
EM25	VAR20001005.1300.1839-E9-10
EM26	VAR20001005.1300.1839-E9-11
EM27	VAR20001005.1300.1839-E9-12
EM28	VAR20001005.1300.1839-E18-13
EM29	VAR20001005.1300.1839-E10-14
EM30	VAR20001005.1300.1839-E10-15
EM32	VAR20001005.1300.1839-E11-16
EM33	VAR20001005.1300.1839-E12-17
EM34	VAR20001005.1300.1839-E13-18
EM35	VAR20001005.1300.1839-E14-19
EM36	VAR20001005.1300.1839-E15-20
EM37	VAR20001005.1300.1839-E16-21
EM38	VAR20001005.1300.1839-E17-22
EM39	VAR20001005.1300.1839-E17-23
EM40	VAR20001005.1300.1839-E17-24
EM41	VAR20001005.1300.1839-E17-25
EM42	VAR20001005.1300.1839-E19-26
EM31	VAR20001005.1300.1839-E20-27
EM2	VAR20001005.1300.1839-E21-28
EM3	VAR20001005.1300.1839-E22-29
EM4	VAR20001005.1300.1839-E23-30
EM5	VAR20001005.1300.1839-E24-31
EM6	VAR20001005.1300.1839-E25-32
EM7	VAR20001005.1300.1839-E26-33
EM8	VAR20001005.1300.1839-E25-34
EM9	VAR20001005.1300.1839-E27-35
EM10	VAR20001005.1300.1839-E28-36
EM11	VAR20001005.1300.1839-E29-37
EM12	VAR20001005.1300.1839-E27-38
EM13	VAR20001005.1300.1839-E30-39
EM14	VAR20001005.1300.1839-E31-40
EM15	VAR20001005.1300.1839-E32-41
EM16	VAR20001005.1300.1839-E1-42
R1	VAR20001005.1300.1839-R1
R2	VAR20001005.1300.1839-R2
R3	VAR20001005.1300.1839-R3
R4	VAR20001005.1300.1839-R4
R5	VAR20001005.1300.1839-R5
R6	VAR20001005.1300.1839-R6
R7	VAR20001005.1300.1839-R7
R8	VAR20001005.1300.1839-R8
R9	VAR20001005.1300.1839-R9
R10	VAR20001005.1300.1839-R10
R11	VAR20001005.1300.1839-R11
RM1	VAR20001005.1300.1839-R1-1
RM2	VAR20001005.1300.1839-R2-1
RM3	VAR20001005.1300.1839-R3-1
RM4	VAR20001005.1300.1839-R4-1
RM5	VAR20001005.1300.1839-R5-1
RM6	VAR20001005.1300.1839-R6-1
RM7	VAR20001005.1300.1839-R7-1
RM8	VAR20001005.1300.1839-R8-1
RM9	VAR20001005.1300.1839-R9-1
RM10	VAR20001005.1300.1839-R10-1
RM11	VAR20001005.1300.1839-R11-1
V1	VAR20001005.1300.1839-EV1
V2	VAR20001005.1300.1839-EV2
V3	VAR20001005.1300.1839-EV3
V4	VAR20001005.1300.1839-EV4
V5	VAR20001005.1300.1839-EV5
VM1	VAR20001005.1300.1839-EV1-1
