CE12	NTV20001002.1530.1171-CE1
CE13	NTV20001002.1530.1171-CE2
CE14	NTV20001002.1530.1171-CE3
CE15	NTV20001002.1530.1171-CE4
CE16	NTV20001002.1530.1171-CE5
CE17	NTV20001002.1530.1171-CE6
CE18	NTV20001002.1530.1171-CE7
CE19	NTV20001002.1530.1171-CE8
CE23	NTV20001002.1530.1171-CE9
CE25	NTV20001002.1530.1171-CE10
CE26	NTV20001002.1530.1171-CE11
CE27	NTV20001002.1530.1171-CE12
CE28	NTV20001002.1530.1171-CE13
CE29	NTV20001002.1530.1171-CE14
CE30	NTV20001002.1530.1171-CE15
CE31	NTV20001002.1530.1171-CE16
CE32	NTV20001002.1530.1171-CE17
CE33	NTV20001002.1530.1171-CE18
CE34	NTV20001002.1530.1171-CE19
CE35	NTV20001002.1530.1171-CE20
CE36	NTV20001002.1530.1171-CE21
CE37	NTV20001002.1530.1171-CE22
CE38	NTV20001002.1530.1171-CE23
CE1	NTV20001002.1530.1171-CE24
CE2	NTV20001002.1530.1171-CE25
CE3	NTV20001002.1530.1171-CE26
CE4	NTV20001002.1530.1171-CE27
CE5	NTV20001002.1530.1171-CE28
CE6	NTV20001002.1530.1171-CE29
CE7	NTV20001002.1530.1171-CE30
CE8	NTV20001002.1530.1171-CE31
CE9	NTV20001002.1530.1171-CE32
CE10	NTV20001002.1530.1171-CE33
CE11	NTV20001002.1530.1171-CE34
E17	NTV20001002.1530.1171-E1
E18	NTV20001002.1530.1171-E2
E19	NTV20001002.1530.1171-E3
E21	NTV20001002.1530.1171-E4
E22	NTV20001002.1530.1171-E5
E23	NTV20001002.1530.1171-E6
E24	NTV20001002.1530.1171-E7
E25	NTV20001002.1530.1171-E8
E26	NTV20001002.1530.1171-E9
E27	NTV20001002.1530.1171-E10
E28	NTV20001002.1530.1171-E11
E32	NTV20001002.1530.1171-E12
E33	NTV20001002.1530.1171-E13
E34	NTV20001002.1530.1171-E14
E36	NTV20001002.1530.1171-E15
E37	NTV20001002.1530.1171-E16
E38	NTV20001002.1530.1171-E17
E39	NTV20001002.1530.1171-E18
E40	NTV20001002.1530.1171-E19
E41	NTV20001002.1530.1171-E20
E42	NTV20001002.1530.1171-E21
E43	NTV20001002.1530.1171-E22
E44	NTV20001002.1530.1171-E23
E45	NTV20001002.1530.1171-E24
E46	NTV20001002.1530.1171-E25
E48	NTV20001002.1530.1171-E26
E49	NTV20001002.1530.1171-E27
E50	NTV20001002.1530.1171-E28
E51	NTV20001002.1530.1171-E29
E52	NTV20001002.1530.1171-E30
E53	NTV20001002.1530.1171-E31
E1	NTV20001002.1530.1171-E32
E2	NTV20001002.1530.1171-E33
E3	NTV20001002.1530.1171-E34
E4	NTV20001002.1530.1171-E35
E5	NTV20001002.1530.1171-E36
E6	NTV20001002.1530.1171-E37
E7	NTV20001002.1530.1171-E38
E8	NTV20001002.1530.1171-E39
E9	NTV20001002.1530.1171-E40
E10	NTV20001002.1530.1171-E41
E11	NTV20001002.1530.1171-E42
E12	NTV20001002.1530.1171-E43
E13	NTV20001002.1530.1171-E44
E14	NTV20001002.1530.1171-E45
E15	NTV20001002.1530.1171-E46
E16	NTV20001002.1530.1171-E47
EM16	NTV20001002.1530.1171-E1-1
EM17	NTV20001002.1530.1171-E2-2
EM18	NTV20001002.1530.1171-E3-3
EM20	NTV20001002.1530.1171-E34-4
EM21	NTV20001002.1530.1171-E4-5
EM22	NTV20001002.1530.1171-E35-6
EM23	NTV20001002.1530.1171-E5-7
EM24	NTV20001002.1530.1171-E5-8
EM25	NTV20001002.1530.1171-E6-9
EM26	NTV20001002.1530.1171-E7-10
EM27	NTV20001002.1530.1171-E8-11
EM28	NTV20001002.1530.1171-E35-12
EM29	NTV20001002.1530.1171-E5-13
EM30	NTV20001002.1530.1171-E5-14
EM31	NTV20001002.1530.1171-E9-15
EM32	NTV20001002.1530.1171-E10-16
EM33	NTV20001002.1530.1171-E10-17
EM34	NTV20001002.1530.1171-E8-18
EM36	NTV20001002.1530.1171-E11-19
EM41	NTV20001002.1530.1171-E7-20
EM42	NTV20001002.1530.1171-E8-21
EM43	NTV20001002.1530.1171-E7-22
EM44	NTV20001002.1530.1171-E12-23
EM45	NTV20001002.1530.1171-E7-24
EM46	NTV20001002.1530.1171-E7-25
EM47	NTV20001002.1530.1171-E7-26
EM48	NTV20001002.1530.1171-E35-27
EM49	NTV20001002.1530.1171-E7-28
EM50	NTV20001002.1530.1171-E42-29
EM51	NTV20001002.1530.1171-E42-30
EM52	NTV20001002.1530.1171-E13-31
EM53	NTV20001002.1530.1171-E14-32
EM54	NTV20001002.1530.1171-E42-33
EM55	NTV20001002.1530.1171-E42-34
EM57	NTV20001002.1530.1171-E15-35
EM58	NTV20001002.1530.1171-E16-36
EM59	NTV20001002.1530.1171-E17-37
EM1	NTV20001002.1530.1171-E32-38
EM60	NTV20001002.1530.1171-E16-39
EM62	NTV20001002.1530.1171-E16-40
EM63	NTV20001002.1530.1171-E16-41
EM64	NTV20001002.1530.1171-E16-42
EM66	NTV20001002.1530.1171-E34-43
EM67	NTV20001002.1530.1171-E18-44
EM68	NTV20001002.1530.1171-E46-45
EM69	NTV20001002.1530.1171-E47-46
EM70	NTV20001002.1530.1171-E19-47
EM71	NTV20001002.1530.1171-E42-48
EM72	NTV20001002.1530.1171-E20-49
EM73	NTV20001002.1530.1171-E20-50
EM74	NTV20001002.1530.1171-E20-51
EM75	NTV20001002.1530.1171-E42-52
EM76	NTV20001002.1530.1171-E42-53
EM77	NTV20001002.1530.1171-E42-54
EM79	NTV20001002.1530.1171-E42-55
EM80	NTV20001002.1530.1171-E21-56
EM82	NTV20001002.1530.1171-E22-57
EM83	NTV20001002.1530.1171-E23-58
EM85	NTV20001002.1530.1171-E42-59
EM86	NTV20001002.1530.1171-E20-60
EM87	NTV20001002.1530.1171-E42-61
EM88	NTV20001002.1530.1171-E42-62
EM89	NTV20001002.1530.1171-E22-63
EM90	NTV20001002.1530.1171-E24-64
EM91	NTV20001002.1530.1171-E22-65
EM92	NTV20001002.1530.1171-E42-66
EM93	NTV20001002.1530.1171-E42-67
EM94	NTV20001002.1530.1171-E22-68
EM95	NTV20001002.1530.1171-E22-69
EM96	NTV20001002.1530.1171-E25-70
EM97	NTV20001002.1530.1171-E26-71
EM98	NTV20001002.1530.1171-E42-72
EM99	NTV20001002.1530.1171-E27-73
EM100	NTV20001002.1530.1171-E28-74
EM101	NTV20001002.1530.1171-E29-75
EM102	NTV20001002.1530.1171-E34-76
EM103	NTV20001002.1530.1171-E30-77
EM104	NTV20001002.1530.1171-E31-78
EM105	NTV20001002.1530.1171-E16-79
EM106	NTV20001002.1530.1171-E20-80
EM2	NTV20001002.1530.1171-E33-81
EM3	NTV20001002.1530.1171-E34-82
EM4	NTV20001002.1530.1171-E36-83
EM5	NTV20001002.1530.1171-E37-84
EM6	NTV20001002.1530.1171-E38-85
EM7	NTV20001002.1530.1171-E39-86
EM8	NTV20001002.1530.1171-E40-87
EM9	NTV20001002.1530.1171-E41-88
EM10	NTV20001002.1530.1171-E42-89
EM11	NTV20001002.1530.1171-E43-90
EM12	NTV20001002.1530.1171-E44-91
EM13	NTV20001002.1530.1171-E45-92
EM14	NTV20001002.1530.1171-E46-93
EM15	NTV20001002.1530.1171-E47-94
R1	NTV20001002.1530.1171-R1
R2	NTV20001002.1530.1171-R2
R9	NTV20001002.1530.1171-R3
R13	NTV20001002.1530.1171-R4
R14	NTV20001002.1530.1171-R5
R18	NTV20001002.1530.1171-R6
R19	NTV20001002.1530.1171-R7
R20	NTV20001002.1530.1171-R8
R21	NTV20001002.1530.1171-R9
RM1	NTV20001002.1530.1171-R1-1
RM2	NTV20001002.1530.1171-R2-1
RM9	NTV20001002.1530.1171-R3-1
RM13	NTV20001002.1530.1171-R4-1
RM14	NTV20001002.1530.1171-R5-1
RM18	NTV20001002.1530.1171-R6-1
RM19	NTV20001002.1530.1171-R7-1
RM20	NTV20001002.1530.1171-R8-1
RM21	NTV20001002.1530.1171-R9-1
V1	NTV20001002.1530.1171-EV1
V2	NTV20001002.1530.1171-EV2
V5	NTV20001002.1530.1171-EV3
V6	NTV20001002.1530.1171-EV4
V7	NTV20001002.1530.1171-EV5
V8	NTV20001002.1530.1171-EV6
V9	NTV20001002.1530.1171-EV7
V10	NTV20001002.1530.1171-EV8
V11	NTV20001002.1530.1171-EV9
V13	NTV20001002.1530.1171-EV10
V14	NTV20001002.1530.1171-EV11
VM2	NTV20001002.1530.1171-EV2-1
VM5	NTV20001002.1530.1171-EV3-1
VM6	NTV20001002.1530.1171-EV4-1
VM7	NTV20001002.1530.1171-EV5-1
VM8	NTV20001002.1530.1171-EV6-1
VM9	NTV20001002.1530.1171-EV7-1
VM10	NTV20001002.1530.1171-EV8-1
