CE10	NTV20001025.1530.0431-CE1
CE11	NTV20001025.1530.0431-CE2
CE12	NTV20001025.1530.0431-CE3
CE13	NTV20001025.1530.0431-CE4
CE14	NTV20001025.1530.0431-CE5
CE15	NTV20001025.1530.0431-CE6
CE16	NTV20001025.1530.0431-CE7
CE17	NTV20001025.1530.0431-CE8
CE18	NTV20001025.1530.0431-CE9
CE19	NTV20001025.1530.0431-CE10
CE20	NTV20001025.1530.0431-CE11
CE1	NTV20001025.1530.0431-CE12
CE2	NTV20001025.1530.0431-CE13
CE3	NTV20001025.1530.0431-CE14
CE4	NTV20001025.1530.0431-CE15
CE5	NTV20001025.1530.0431-CE16
CE6	NTV20001025.1530.0431-CE17
CE7	NTV20001025.1530.0431-CE18
CE8	NTV20001025.1530.0431-CE19
CE9	NTV20001025.1530.0431-CE20
E14	NTV20001025.1530.0431-E1
E15	NTV20001025.1530.0431-E2
E16	NTV20001025.1530.0431-E3
E17	NTV20001025.1530.0431-E4
E18	NTV20001025.1530.0431-E5
E19	NTV20001025.1530.0431-E6
E20	NTV20001025.1530.0431-E7
E21	NTV20001025.1530.0431-E8
E22	NTV20001025.1530.0431-E9
E23	NTV20001025.1530.0431-E10
E24	NTV20001025.1530.0431-E11
E25	NTV20001025.1530.0431-E12
E26	NTV20001025.1530.0431-E13
E27	NTV20001025.1530.0431-E14
E28	NTV20001025.1530.0431-E15
E1	NTV20001025.1530.0431-E16
E2	NTV20001025.1530.0431-E17
E4	NTV20001025.1530.0431-E18
E5	NTV20001025.1530.0431-E19
E6	NTV20001025.1530.0431-E20
E7	NTV20001025.1530.0431-E21
E8	NTV20001025.1530.0431-E22
E9	NTV20001025.1530.0431-E23
E10	NTV20001025.1530.0431-E24
E11	NTV20001025.1530.0431-E25
E12	NTV20001025.1530.0431-E26
E13	NTV20001025.1530.0431-E27
EM18	NTV20001025.1530.0431-E1-1
EM19	NTV20001025.1530.0431-E2-2
EM20	NTV20001025.1530.0431-E3-3
EM21	NTV20001025.1530.0431-E4-4
EM22	NTV20001025.1530.0431-E5-5
EM23	NTV20001025.1530.0431-E6-6
EM24	NTV20001025.1530.0431-E7-7
EM25	NTV20001025.1530.0431-E8-8
EM26	NTV20001025.1530.0431-E17-9
EM27	NTV20001025.1530.0431-E9-10
EM28	NTV20001025.1530.0431-E23-11
EM29	NTV20001025.1530.0431-E10-12
EM30	NTV20001025.1530.0431-E11-13
EM31	NTV20001025.1530.0431-E10-14
EM32	NTV20001025.1530.0431-E17-15
EM33	NTV20001025.1530.0431-E17-16
EM35	NTV20001025.1530.0431-E17-17
EM37	NTV20001025.1530.0431-E12-18
EM38	NTV20001025.1530.0431-E13-19
EM39	NTV20001025.1530.0431-E14-20
EM41	NTV20001025.1530.0431-E15-21
EM1	NTV20001025.1530.0431-E16-22
EM3	NTV20001025.1530.0431-E17-23
EM4	NTV20001025.1530.0431-E17-24
EM5	NTV20001025.1530.0431-E18-25
EM6	NTV20001025.1530.0431-E19-26
EM7	NTV20001025.1530.0431-E20-27
EM8	NTV20001025.1530.0431-E21-28
EM9	NTV20001025.1530.0431-E22-29
EM10	NTV20001025.1530.0431-E19-30
EM11	NTV20001025.1530.0431-E24-31
EM12	NTV20001025.1530.0431-E25-32
EM13	NTV20001025.1530.0431-E25-33
EM14	NTV20001025.1530.0431-E26-34
EM15	NTV20001025.1530.0431-E25-35
EM16	NTV20001025.1530.0431-E23-36
EM17	NTV20001025.1530.0431-E27-37
R1	NTV20001025.1530.0431-R1
R2	NTV20001025.1530.0431-R2
R3	NTV20001025.1530.0431-R3
R4	NTV20001025.1530.0431-R4
R5	NTV20001025.1530.0431-R5
R6	NTV20001025.1530.0431-R6
R7	NTV20001025.1530.0431-R7
R8	NTV20001025.1530.0431-R8
RM1	NTV20001025.1530.0431-R1-1
RM2	NTV20001025.1530.0431-R2-1
RM3	NTV20001025.1530.0431-R3-1
RM4	NTV20001025.1530.0431-R4-1
RM5	NTV20001025.1530.0431-R5-1
RM6	NTV20001025.1530.0431-R6-1
RM7	NTV20001025.1530.0431-R7-1
RM8	NTV20001025.1530.0431-R8-1
V1	NTV20001025.1530.0431-EV1
V2	NTV20001025.1530.0431-EV2
V3	NTV20001025.1530.0431-EV3
V4	NTV20001025.1530.0431-EV4
VM1	NTV20001025.1530.0431-EV1-1
VM2	NTV20001025.1530.0431-EV2-1
VM3	NTV20001025.1530.0431-EV3-1
VM4	NTV20001025.1530.0431-EV4-1
Q1	NTV20001025.1530.0431-T1
Q3	NTV20001025.1530.0431-T2
Q2	NTV20001025.1530.0431-T3
