CE8	VAR20001012.1300.0856-CE1
CE9	VAR20001012.1300.0856-CE2
CE10	VAR20001012.1300.0856-CE3
CE11	VAR20001012.1300.0856-CE4
CE12	VAR20001012.1300.0856-CE5
CE13	VAR20001012.1300.0856-CE6
CE17	VAR20001012.1300.0856-CE7
CE14	VAR20001012.1300.0856-CE8
CE15	VAR20001012.1300.0856-CE9
CE18	VAR20001012.1300.0856-CE10
CE19	VAR20001012.1300.0856-CE11
CE20	VAR20001012.1300.0856-CE12
CE21	VAR20001012.1300.0856-CE13
CE22	VAR20001012.1300.0856-CE14
CE23	VAR20001012.1300.0856-CE15
CE24	VAR20001012.1300.0856-CE16
CE25	VAR20001012.1300.0856-CE17
CE26	VAR20001012.1300.0856-CE18
CE27	VAR20001012.1300.0856-CE19
CE28	VAR20001012.1300.0856-CE20
CE29	VAR20001012.1300.0856-CE21
CE1	VAR20001012.1300.0856-CE22
CE30	VAR20001012.1300.0856-CE23
CE2	VAR20001012.1300.0856-CE24
CE3	VAR20001012.1300.0856-CE25
CE4	VAR20001012.1300.0856-CE26
CE5	VAR20001012.1300.0856-CE27
CE6	VAR20001012.1300.0856-CE28
CE7	VAR20001012.1300.0856-CE29
CE16	VAR20001012.1300.0856-CE30
E11	VAR20001012.1300.0856-E1
E12	VAR20001012.1300.0856-E2
E13	VAR20001012.1300.0856-E3
E14	VAR20001012.1300.0856-E4
E15	VAR20001012.1300.0856-E5
E16	VAR20001012.1300.0856-E6
E17	VAR20001012.1300.0856-E7
E18	VAR20001012.1300.0856-E8
E19	VAR20001012.1300.0856-E9
E20	VAR20001012.1300.0856-E10
E21	VAR20001012.1300.0856-E11
E28	VAR20001012.1300.0856-E12
E23	VAR20001012.1300.0856-E13
E24	VAR20001012.1300.0856-E14
E25	VAR20001012.1300.0856-E15
E26	VAR20001012.1300.0856-E16
E29	VAR20001012.1300.0856-E17
E30	VAR20001012.1300.0856-E18
E31	VAR20001012.1300.0856-E19
E32	VAR20001012.1300.0856-E20
E33	VAR20001012.1300.0856-E21
E34	VAR20001012.1300.0856-E22
E1	VAR20001012.1300.0856-E23
E35	VAR20001012.1300.0856-E24
E36	VAR20001012.1300.0856-E25
E37	VAR20001012.1300.0856-E26
E38	VAR20001012.1300.0856-E27
E39	VAR20001012.1300.0856-E28
E40	VAR20001012.1300.0856-E29
E41	VAR20001012.1300.0856-E30
E42	VAR20001012.1300.0856-E31
E43	VAR20001012.1300.0856-E32
E44	VAR20001012.1300.0856-E33
E45	VAR20001012.1300.0856-E34
E46	VAR20001012.1300.0856-E35
E47	VAR20001012.1300.0856-E36
E2	VAR20001012.1300.0856-E37
E3	VAR20001012.1300.0856-E38
E4	VAR20001012.1300.0856-E39
E5	VAR20001012.1300.0856-E40
E6	VAR20001012.1300.0856-E41
E27	VAR20001012.1300.0856-E42
E7	VAR20001012.1300.0856-E43
E8	VAR20001012.1300.0856-E44
E10	VAR20001012.1300.0856-E45
EM1	VAR20001012.1300.0856-E23-1
EM18	VAR20001012.1300.0856-E1-2
EM19	VAR20001012.1300.0856-E44-3
EM20	VAR20001012.1300.0856-E2-4
EM21	VAR20001012.1300.0856-E3-5
EM22	VAR20001012.1300.0856-E4-6
EM23	VAR20001012.1300.0856-E4-7
EM50	VAR20001012.1300.0856-E12-8
EM24	VAR20001012.1300.0856-E4-9
EM25	VAR20001012.1300.0856-E5-10
EM26	VAR20001012.1300.0856-E6-11
EM27	VAR20001012.1300.0856-E2-12
EM28	VAR20001012.1300.0856-E7-13
EM29	VAR20001012.1300.0856-E8-14
EM30	VAR20001012.1300.0856-E9-15
EM31	VAR20001012.1300.0856-E9-16
EM32	VAR20001012.1300.0856-E10-17
EM33	VAR20001012.1300.0856-E11-18
EM34	VAR20001012.1300.0856-E44-19
EM35	VAR20001012.1300.0856-E39-20
EM36	VAR20001012.1300.0856-E39-21
EM37	VAR20001012.1300.0856-E9-22
EM38	VAR20001012.1300.0856-E39-23
EM39	VAR20001012.1300.0856-E13-24
EM51	VAR20001012.1300.0856-E17-25
EM40	VAR20001012.1300.0856-E14-26
EM41	VAR20001012.1300.0856-E14-27
EM42	VAR20001012.1300.0856-E15-28
EM43	VAR20001012.1300.0856-E39-29
EM44	VAR20001012.1300.0856-E16-30
EM45	VAR20001012.1300.0856-E14-31
EM46	VAR20001012.1300.0856-E39-32
EM52	VAR20001012.1300.0856-E18-33
EM53	VAR20001012.1300.0856-E19-34
EM54	VAR20001012.1300.0856-E19-35
EM55	VAR20001012.1300.0856-E39-36
EM56	VAR20001012.1300.0856-E20-37
EM57	VAR20001012.1300.0856-E39-38
EM58	VAR20001012.1300.0856-E39-39
EM59	VAR20001012.1300.0856-E1-40
EM60	VAR20001012.1300.0856-E12-41
EM61	VAR20001012.1300.0856-E39-42
EM62	VAR20001012.1300.0856-E12-43
EM63	VAR20001012.1300.0856-E21-44
EM64	VAR20001012.1300.0856-E22-45
EM65	VAR20001012.1300.0856-E24-46
EM66	VAR20001012.1300.0856-E25-47
EM67	VAR20001012.1300.0856-E25-48
EM68	VAR20001012.1300.0856-E26-49
EM69	VAR20001012.1300.0856-E25-50
EM70	VAR20001012.1300.0856-E44-51
EM71	VAR20001012.1300.0856-E27-52
EM72	VAR20001012.1300.0856-E28-53
EM73	VAR20001012.1300.0856-E28-54
EM74	VAR20001012.1300.0856-E29-55
EM75	VAR20001012.1300.0856-E30-56
EM76	VAR20001012.1300.0856-E31-57
EM77	VAR20001012.1300.0856-E32-58
EM78	VAR20001012.1300.0856-E33-59
EM79	VAR20001012.1300.0856-E32-60
EM80	VAR20001012.1300.0856-E34-61
EM82	VAR20001012.1300.0856-E35-62
EM5	VAR20001012.1300.0856-E36-63
EM81	VAR20001012.1300.0856-E36-64
EM83	VAR20001012.1300.0856-E39-65
EM2	VAR20001012.1300.0856-E37-66
EM3	VAR20001012.1300.0856-E38-67
EM4	VAR20001012.1300.0856-E38-68
EM6	VAR20001012.1300.0856-E40-69
EM47	VAR20001012.1300.0856-E14-70
EM7	VAR20001012.1300.0856-E40-71
EM8	VAR20001012.1300.0856-E38-72
EM9	VAR20001012.1300.0856-E41-73
EM11	VAR20001012.1300.0856-E39-74
EM48	VAR20001012.1300.0856-E42-75
EM12	VAR20001012.1300.0856-E39-76
EM13	VAR20001012.1300.0856-E43-77
EM14	VAR20001012.1300.0856-E43-78
EM15	VAR20001012.1300.0856-E44-79
EM16	VAR20001012.1300.0856-E23-80
EM49	VAR20001012.1300.0856-E39-81
EM17	VAR20001012.1300.0856-E45-82
R1	VAR20001012.1300.0856-R1
R2	VAR20001012.1300.0856-R2
R3	VAR20001012.1300.0856-R3
R4	VAR20001012.1300.0856-R4
R5	VAR20001012.1300.0856-R5
R6	VAR20001012.1300.0856-R6
R7	VAR20001012.1300.0856-R7
R8	VAR20001012.1300.0856-R8
R9	VAR20001012.1300.0856-R9
R10	VAR20001012.1300.0856-R10
RM1	VAR20001012.1300.0856-R1-1
RM2	VAR20001012.1300.0856-R2-1
RM3	VAR20001012.1300.0856-R3-1
RM4	VAR20001012.1300.0856-R4-1
RM5	VAR20001012.1300.0856-R5-1
RM6	VAR20001012.1300.0856-R6-1
RM7	VAR20001012.1300.0856-R7-1
RM8	VAR20001012.1300.0856-R8-1
RM9	VAR20001012.1300.0856-R9-1
RM10	VAR20001012.1300.0856-R10-1
V1	VAR20001012.1300.0856-EV1
V2	VAR20001012.1300.0856-EV2
V3	VAR20001012.1300.0856-EV3
VM1	VAR20001012.1300.0856-EV1-1
VM2	VAR20001012.1300.0856-EV2-1
VM3	VAR20001012.1300.0856-EV3-1
Q2	VAR20001012.1300.0856-T1
Q3	VAR20001012.1300.0856-T2
Q4	VAR20001012.1300.0856-V1
Q5	VAR20001012.1300.0856-T3
Q6	VAR20001012.1300.0856-T4
Q1	VAR20001012.1300.0856-T5
QM4	VAR20001012.1300.0856-V1-1
